"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"1290","x536","X3300049732_PreDrought_0hr",3.06574536465372e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1038","x489","X3300049732_PreDrought_0hr",3.03539145015219e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1286","x536","X3300045966_PreDrought_Site3_0hr",3.00519485495615e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1279","x536","X3300045936_Drought_Site2_0hr",2.93933128376212e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1291","x536","X3300049730_PreDrought_Site1_6hr",2.92767900927342e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1044","x489","X3300045940_Drought_Site1_0hr",2.91399702043805e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1292","x536","X3300045940_Drought_Site1_0hr",2.88088341793307e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Phylum < 2%"
"1918","x991","X3300045926_Drought_Site2_48hr",2.87515713839591e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1550","x569","X3300045941_PreDrought_Site2_0hr",2.87458804152421e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1016","x489","X3300045932_PreDrought_Site2_6hr",2.86659123284922e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1275","x536","X3300049731_Drought_Site1_48hr",2.84754816284048e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Archaea","Phylum < 2%"
"1029","x489","X3300045977_Drought_Site1_0hr",2.74039383786388e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1012","x489","X3300045941_PreDrought_Site2_0hr",2.71664364363827e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1423","x552","X3300045955_Drought_Site3_0hr",2.71381909247718e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1284","x536","X3300045964_Drought_Site1_6hr",2.70614697725163e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Phylum < 2%"
"1296","x536","X3300045967_PreDrought_Site3_6hr",2.69921950737343e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1037","x489","X3300045947_Drought_Site3_6hr",2.677269524641e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1280","x536","X3300045955_Drought_Site3_0hr",2.65954271062764e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Phylum < 2%"
"1040","x489","X3300045926_Drought_Site2_48hr",2.65399120467315e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1018","x489","X3300045884_Drought_Site1_6hr",2.6395825940058e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1266","x536","X3300045945_PreDrought_Site3_0hr",2.62336036026639e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1030","x489","X3300045968_PreDrought_Site3_48hr",2.62141186886932e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1276","x536","X3300045934_PreDrought_Site3_6hr",2.60670435671533e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1033","x489","X3300045975_PreDrought_Site1_6hr",2.59650524818623e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1278","x536","X3300045931_Drought_Site2_0hr",2.55213501406737e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1614","x583","X3300045967_PreDrought_Site3_6hr",2.54715080273267e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1087","x508","X3300045946_Drought_Site3_48hr",2.54576970967206e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1265","x536","X3300049733_Drought_Site2_48hr",2.51555919949316e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Phylum < 2%"
"1011","x489","X3300045978_Drought_Site1_48hr",2.4964886172045e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1294","x536","X3300045952_Drought_Site2_6hr",2.46293690448238e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Archaea","Phylum < 2%"
"1027","x489","X3300045920_PreDrought_Site1_48hr",2.455483205611e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1022","x489","X3300045965_PreDrought_Site3_48hr",2.447366128257e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1264","x536","X3300045965_PreDrought_Site3_48hr",2.447366128257e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1568","x569","X3300045928_PreDrought_Site1_0hr",2.41325461042767e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1274","x536","X3300045920_PreDrought_Site1_48hr",2.37177355087426e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1552","x569","X3300045933_PreDrought_Site2_48hr",2.32776419038586e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1596","x583","X3300045947_Drought_Site3_6hr",2.28547398444964e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1196","x516","X3300045946_Drought_Site3_48hr",2.27979376985558e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1195","x516","X3300045966_PreDrought_Site3_0hr",2.25389614121711e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1028","x489","X3300045953_Drought_Site3_48hr",2.24430814495624e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"159","x1302","X3300045978_Drought_Site1_48hr",2.24206939506901e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1282","x536","X3300045968_PreDrought_Site3_48hr",2.23850901161875e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1559","x569","X3300045930_PreDrought_Site2_6hr",2.22687652438488e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1270","x536","X3300045946_Drought_Site3_48hr",2.20380064419373e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Archaea","Phylum < 2%"
"1015","x489","X3300045955_Drought_Site3_0hr",2.19819346490652e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1574","x569","X3300045945_PreDrought_Site3_0hr",2.18086584166724e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1009","x489","X3300045946_Drought_Site3_48hr",2.1658040813628e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1271","x536","X3300049734_Drought_Site3_0hr",2.15482841181165e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Phylum < 2%"
"1287","x536","X3300045926_Drought_Site2_48hr",2.12319296373852e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Phylum < 2%"
"1269","x536","X3300045884_Drought_Site1_6hr",2.0855961236589e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Phylum < 2%"
"1602","x583","X3300045926_Drought_Site2_48hr",2.07895977699397e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1578","x569","X3300045967_PreDrought_Site3_6hr",2.05292751265022e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"176","x1302","X3300045968_PreDrought_Site3_48hr",2.03233055002228e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1272","x536","X3300045932_PreDrought_Site2_6hr",2.0305021232682e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1034","x489","X3300045927_Drought_Site2_6hr",2.01072760412497e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1327","x541","X3300049730_PreDrought_Site1_6hr",1.99614477905006e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1039","x489","X3300045931_Drought_Site2_0hr",1.97365107754543e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1579","x569","X3300045927_Drought_Site2_6hr",1.97349190775229e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1560","x569","X3300045947_Drought_Site3_6hr",1.95897770095683e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1582","x569","X3300045965_PreDrought_Site3_48hr",1.92526135422884e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1215","x516","X3300046482_Drought_Site3_6hr",1.91188669296025e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1112","x508","X3300045955_Drought_Site3_0hr",1.87253517380926e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"169","x1302","X3300045967_PreDrought_Site3_6hr",1.86284163184927e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"178","x1302","X3300045966_PreDrought_Site3_0hr",1.84068184866064e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1429","x552","X3300045978_Drought_Site1_48hr",1.82863815909883e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1309","x541","X3300045977_Drought_Site1_0hr",1.82091958963323e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Phylum < 2%"
"161","x1302","X3300046482_Drought_Site3_6hr",1.81937604652669e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1091","x508","X3300045936_Drought_Site2_0hr",1.79115500104254e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1302","x541","X3300045941_PreDrought_Site2_0hr",1.76897725632259e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Archaea","Phylum < 2%"
"152","x1302","X3300045920_PreDrought_Site1_48hr",1.75790274947151e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1281","x536","X3300045929_PreDrought_Site1_48hr",1.75684494643551e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"151","x1302","X3300045934_PreDrought_Site3_6hr",1.73780290447688e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1098","x508","X3300045965_PreDrought_Site3_48hr",1.72947206396828e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"149","x1302","X3300045926_Drought_Site2_48hr",1.72509428303755e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1297","x541","X3300045945_PreDrought_Site3_0hr",1.67515782041107e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1301","x541","X3300045944_PreDrought_Site2_48hr",1.67248769279746e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1304","x541","X3300045932_PreDrought_Site2_6hr",1.67217821916205e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1570","x569","X3300049731_Drought_Site1_48hr",1.66925237132028e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1420","x552","X3300049730_PreDrought_Site1_6hr",1.66345398254172e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1268","x536","X3300045977_Drought_Site1_0hr",1.65865942818077e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Phylum < 2%"
"1113","x508","X3300045927_Drought_Site2_6hr",1.63837064039812e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"163","x1302","X3300045965_PreDrought_Site3_48hr",1.631577418838e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1107","x508","X3300045944_PreDrought_Site2_48hr",1.61481570339065e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1572","x569","X3300045910_PreDrought_Site1_0hr",1.61206236308876e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1199","x516","X3300045945_PreDrought_Site3_0hr",1.61194431775405e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1558","x569","X3300045934_PreDrought_Site3_6hr",1.60746768664112e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1563","x569","X3300046482_Drought_Site3_6hr",1.60351787151505e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1418","x552","X3300045965_PreDrought_Site3_48hr",1.59894587046124e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1193","x516","X3300045978_Drought_Site1_48hr",1.59012013834681e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"180","x1302","X3300045945_PreDrought_Site3_0hr",1.58033756642554e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1434","x552","X3300046482_Drought_Site3_6hr",1.57268098937053e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1566","x569","X3300045975_PreDrought_Site1_6hr",1.56872192077918e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1313","x541","X3300045964_Drought_Site1_6hr",1.56671667104042e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Phylum < 2%"
"1207","x516","X3300045934_PreDrought_Site3_6hr",1.5640226140292e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1411","x552","X3300045930_PreDrought_Site2_6hr",1.56272036798939e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1554","x569","X3300049733_Drought_Site2_48hr",1.56057839227816e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"174","x1302","X3300045952_Drought_Site2_6hr",1.55986003950551e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1557","x569","X3300045953_Drought_Site3_48hr",1.55653629408256e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1315","x541","X3300045955_Drought_Site3_0hr",1.546876882712e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Phylum < 2%"
"1576","x569","X3300045929_PreDrought_Site1_48hr",1.54259556272386e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1437","x552","X3300045884_Drought_Site1_6hr",1.53160965331201e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"157","x1302","X3300045931_Drought_Site2_0hr",1.53128100844042e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1283","x536","X3300045944_PreDrought_Site2_48hr",1.52830771928044e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1316","x541","X3300049733_Drought_Site2_48hr",1.51399396265792e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Phylum < 2%"
"1580","x569","X3300045931_Drought_Site2_0hr",1.49725254158619e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1263","x536","X3300045975_PreDrought_Site1_6hr",1.49659677499623e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1299","x541","X3300045910_PreDrought_Site1_0hr",1.49039727908206e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1573","x569","X3300049732_PreDrought_0hr",1.48734181057458e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"148","x1302","X3300045941_PreDrought_Site2_0hr",1.48467734012789e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1212","x516","X3300045930_PreDrought_Site2_6hr",1.48458434958992e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1561","x569","X3300045977_Drought_Site1_0hr",1.47837035990025e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1416","x552","X3300045946_Drought_Site3_48hr",1.4438693875752e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1089","x508","X3300045947_Drought_Site3_6hr",1.43658364736834e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1571","x569","X3300045978_Drought_Site1_48hr",1.43110812451213e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1099","x508","X3300045953_Drought_Site3_48hr",1.41174222021441e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1424","x552","X3300045977_Drought_Site1_0hr",1.40625473258804e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1298","x541","X3300045946_Drought_Site3_48hr",1.40587282474427e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Archaea","Phylum < 2%"
"1273","x536","X3300045910_PreDrought_Site1_0hr",1.39914846607704e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1222","x516","X3300049732_PreDrought_0hr",1.39628006707001e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1102","x508","X3300046482_Drought_Site3_6hr",1.38765969650341e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1427","x552","X3300045975_PreDrought_Site1_6hr",1.37037776987607e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"173","x1302","X3300045910_PreDrought_Site1_0hr",1.36873219507536e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1104","x508","X3300049733_Drought_Site2_48hr",1.35094845898707e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1428","x552","X3300049733_Drought_Site2_48hr",1.35094845898707e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1209","x516","X3300045928_PreDrought_Site1_0hr",1.33364070576266e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1303","x541","X3300045978_Drought_Site1_48hr",1.31979971482785e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Archaea","Phylum < 2%"
"1095","x508","X3300045932_PreDrought_Site2_6hr",1.31385431505589e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1100","x508","X3300045967_PreDrought_Site3_6hr",1.29258398944643e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1323","x541","X3300045940_Drought_Site1_0hr",1.29143049769413e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Phylum < 2%"
"1317","x541","X3300045926_Drought_Site2_48hr",1.28276241559202e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Phylum < 2%"
"1565","x569","X3300045884_Drought_Site1_6hr",1.27091013785465e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1203","x516","X3300045944_PreDrought_Site2_48hr",1.2687837669498e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"171","x1302","X3300045927_Drought_Site2_6hr",1.26601367667128e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1210","x516","X3300045927_Drought_Site2_6hr",1.26601367667128e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1211","x516","X3300045931_Drought_Site2_0hr",1.25905327360657e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"172","x1302","X3300045955_Drought_Site3_0hr",1.24835678253951e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1562","x569","X3300045944_PreDrought_Site2_48hr",1.23994777224639e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"179","x1302","X3300045946_Drought_Site3_48hr",1.21589001058964e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1318","x541","X3300045929_PreDrought_Site1_48hr",1.19979654878523e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"147","x1302","X3300045933_PreDrought_Site2_48hr",1.18360891036569e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1086","x508","X3300045910_PreDrought_Site1_0hr",1.15581829806364e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1090","x508","X3300045945_PreDrought_Site3_0hr",1.13784304782639e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"167","x1302","X3300049731_Drought_Site1_48hr",1.11283491421352e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1310","x541","X3300049734_Drought_Site3_0hr",1.09736632083001e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Phylum < 2%"
"177","x1302","X3300045928_PreDrought_Site1_0hr",1.07961390466501e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1549","x569","X3300045932_PreDrought_Site2_6hr",1.07497171231846e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1581","x569","X3300045964_Drought_Site1_6hr",1.06821591207301e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1320","x541","X3300045936_Drought_Site2_0hr",1.05632218010201e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Archaea","Phylum < 2%"
"1108","x508","X3300045966_PreDrought_Site3_0hr",1.05181819923465e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1583","x569","X3300045966_PreDrought_Site3_0hr",1.05181819923465e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"175","x1302","X3300045953_Drought_Site3_48hr",1.04975703554405e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1307","x541","X3300045928_PreDrought_Site1_0hr",1.04786055452781e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1311","x541","X3300045927_Drought_Site2_6hr",1.04259949843517e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Archaea","Phylum < 2%"
"1555","x569","X3300045952_Drought_Site2_6hr",1.03990669300367e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1106","x508","X3300049732_PreDrought_0hr",1.03203309305175e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1322","x541","X3300049732_PreDrought_0hr",1.03203309305175e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Archaea","Phylum < 2%"
"1111","x508","X3300045926_Drought_Site2_48hr",1.01736329512471e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1331","x541","X3300045966_PreDrought_Site3_0hr",1.0142532635477e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Archaea","Phylum < 2%"
"1085","x508","X3300045941_PreDrought_Site2_0hr",1.01084414647005e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1308","x541","X3300045884_Drought_Site1_6hr",1.01021062239728e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Phylum < 2%"
"1324","x541","X3300045968_PreDrought_Site3_48hr",1.00143824203997e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Archaea","Phylum < 2%"
"155","x1302","X3300049734_Drought_Site3_0hr",9.97605746209098e-06,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1433","x552","X3300045932_PreDrought_Site2_6hr",9.95344178072647e-06,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1116","x508","X3300045940_Drought_Site1_0hr",9.60294472644356e-06,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1305","x541","X3300045933_PreDrought_Site2_48hr",9.46887128292553e-06,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Archaea","Phylum < 2%"
