"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"626","x1802","X3300045934_PreDrought_Site3_6hr",6.93936641849758e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Archaea","Candidatus_Thermoplasmatota"
"86","x1144","X3300045964_Drought_Site1_6hr",6.93157856571065e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Fusobacteria"
"1945","x435","X3300049731_Drought_Site1_48hr",6.92774460412024e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Chordata"
"3122","x961","X3300045920_PreDrought_Site1_48hr",6.90873615258055e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Eukaryota","Arthropoda"
"3132","x961","X3300045946_Drought_Site3_48hr",6.90320118886779e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Arthropoda"
"2893","x753","X3300045929_PreDrought_Site1_48hr",6.8861332950105e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Coprothermobacterota"
"3156","x991","X3300045952_Drought_Site2_6hr",6.88404025415221e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Elusimicrobia"
"94","x1144","X3300045947_Drought_Site3_6hr",6.87744234763939e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Fusobacteria"
"640","x1802","X3300045975_PreDrought_Site1_6hr",6.87609227715836e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Archaea","Candidatus_Thermoplasmatota"
"1361","x2645","X3300045930_PreDrought_Site2_6hr",6.86459584691951e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","unclassified"
"1363","x2645","X3300045934_PreDrought_Site3_6hr",6.85262433826636e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","unclassified"
"3137","x991","X3300045947_Drought_Site3_6hr",6.84484783414347e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Elusimicrobia"
"2840","x689","X3300045940_Drought_Site1_0hr",6.81088551430451e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Chrysiogenetes"
"3051","x937","X3300045934_PreDrought_Site3_6hr",6.80925329815075e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Dictyoglomi"
"3067","x938","X3300045975_PreDrought_Site1_6hr",6.80409131090539e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Evosea"
"3152","x991","X3300045927_Drought_Site2_6hr",6.80220778105663e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Elusimicrobia"
"216","x1217","X3300045952_Drought_Site2_6hr",6.80208739398373e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Chytridiomycota"
"615","x1802","X3300045929_PreDrought_Site1_48hr",6.80059126650106e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Candidatus_Thermoplasmatota"
"756","x1923","X3300045927_Drought_Site2_6hr",6.76503724673392e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Viruses","dsDNA_viruses,_no_RNA_stage"
"3101","x961","X3300045967_PreDrought_Site3_6hr",6.756195108287e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Arthropoda"
"1979","x435","X3300045940_Drought_Site1_0hr",6.74476041222389e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Chordata"
"1955","x435","X3300045933_PreDrought_Site2_48hr",6.7359245765526e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Chordata"
"740","x1923","X3300045965_PreDrought_Site3_48hr",6.71076223834543e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Viruses","dsDNA_viruses,_no_RNA_stage"
"2909","x753","X3300049733_Drought_Site2_48hr",6.69795324037908e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Coprothermobacterota"
"3123","x961","X3300045975_PreDrought_Site1_6hr",6.69608986152594e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Arthropoda"
"3167","x991","X3300045965_PreDrought_Site3_48hr",6.6781857226253e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Elusimicrobia"
"2913","x753","X3300049732_PreDrought_0hr",6.66749909382626e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Coprothermobacterota"
"2834","x689","X3300049731_Drought_Site1_48hr",6.66632027943646e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Chrysiogenetes"
"206","x1217","X3300045933_PreDrought_Site2_48hr",6.65714183296719e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Chytridiomycota"
"2901","x753","X3300045947_Drought_Site3_6hr",6.64928075316794e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Coprothermobacterota"
"2906","x753","X3300045978_Drought_Site1_48hr",6.60450179353502e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Coprothermobacterota"
"186","x1217","X3300045967_PreDrought_Site3_6hr",6.60437049911202e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Chytridiomycota"
"3131","x961","X3300049734_Drought_Site3_0hr",6.55286980841918e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Arthropoda"
"2898","x753","X3300045933_PreDrought_Site2_48hr",6.53896771758907e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Coprothermobacterota"
"3147","x991","X3300045930_PreDrought_Site2_6hr",6.51356537747477e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Elusimicrobia"
"1973","x435","X3300045978_Drought_Site1_48hr",6.50924455612826e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Chordata"
"1950","x435","X3300045945_PreDrought_Site3_0hr",6.50023129463781e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Chordata"
"1957","x435","X3300045953_Drought_Site3_48hr",6.46950693682942e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Chordata"
"3169","x995","X3300045945_PreDrought_Site3_0hr",6.46867677379006e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Haptista"
"2890","x753","X3300045977_Drought_Site1_0hr",6.46144935528594e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Coprothermobacterota"
"2268","x520","X3300045926_Drought_Site2_48hr",6.44634302492439e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Atribacterota"
"749","x1923","X3300045945_PreDrought_Site3_0hr",6.4371222529423e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Viruses","dsDNA_viruses,_no_RNA_stage"
"1970","x435","X3300045964_Drought_Site1_6hr",6.39838021450214e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Chordata"
"3120","x961","X3300045930_PreDrought_Site2_6hr",6.39655522099318e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Arthropoda"
"1352","x2645","X3300045967_PreDrought_Site3_6hr",6.37663358534953e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","unclassified"
"2883","x753","X3300045955_Drought_Site3_0hr",6.3662707929854e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Coprothermobacterota"
"718","x187","X3300049732_PreDrought_0hr",6.36443095319779e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Porifera"
"108","x1144","X3300045927_Drought_Site2_6hr",6.35616136918407e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Fusobacteria"
"648","x1802","X3300049733_Drought_Site2_48hr",6.30258794494003e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Candidatus_Thermoplasmatota"
"3189","x995","X3300045947_Drought_Site3_6hr",6.29074110471281e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Haptista"
"3031","x937","X3300045945_PreDrought_Site3_0hr",6.27934964870352e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Dictyoglomi"
"102","x1144","X3300045944_PreDrought_Site2_48hr",6.27526477731302e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Fusobacteria"
"629","x1802","X3300045926_Drought_Site2_48hr",6.26973088725523e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Archaea","Candidatus_Thermoplasmatota"
"3103","x961","X3300045945_PreDrought_Site3_0hr",6.24779512785576e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Arthropoda"
"697","x187","X3300045944_PreDrought_Site2_48hr",6.24647915906846e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Porifera"
"84","x1144","X3300045928_PreDrought_Site1_0hr",6.24532789239522e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Fusobacteria"
"627","x1802","X3300045910_PreDrought_Site1_0hr",6.22554386199336e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Archaea","Candidatus_Thermoplasmatota"
"717","x187","X3300045941_PreDrought_Site2_0hr",6.21166778234947e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Porifera"
"1946","x435","X3300045930_PreDrought_Site2_6hr",6.20153829352388e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Chordata"
"99","x1144","X3300045936_Drought_Site2_0hr",6.19004539825147e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Fusobacteria"
"3186","x995","X3300045966_PreDrought_Site3_0hr",6.18683800833311e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Haptista"
"96","x1144","X3300045967_PreDrought_Site3_6hr",6.14889667158705e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Fusobacteria"
"194","x1217","X3300045936_Drought_Site2_0hr",6.14419321011628e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Chytridiomycota"
"71","x1086","X3300045910_PreDrought_Site1_0hr",6.13443834206175e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Viruses","unclassified_phages"
"3140","x991","X3300045934_PreDrought_Site3_6hr",6.11531665630099e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Elusimicrobia"
"1346","x2645","X3300049730_PreDrought_Site1_6hr",6.1128532373704e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","unclassified"
"3129","x961","X3300045953_Drought_Site3_48hr",6.10808196829146e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Arthropoda"
"3115","x961","X3300045931_Drought_Site2_0hr",6.08046045730498e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Arthropoda"
"3112","x961","X3300049731_Drought_Site1_48hr",6.07811554889795e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Arthropoda"
"3077","x938","X3300045967_PreDrought_Site3_6hr",6.07298436699955e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Evosea"
"2881","x753","X3300045934_PreDrought_Site3_6hr",6.07194561618538e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Coprothermobacterota"
"1343","x2645","X3300045932_PreDrought_Site2_6hr",6.04299992008928e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","unclassified"
"613","x1802","X3300045945_PreDrought_Site3_0hr",5.99535896107371e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Archaea","Candidatus_Thermoplasmatota"
"686","x187","X3300045926_Drought_Site2_48hr",5.96065964633419e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Eukaryota","Porifera"
"2267","x520","X3300045884_Drought_Site1_6hr",5.95378883830518e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Atribacterota"
"3119","x961","X3300045884_Drought_Site1_6hr",5.95378883830518e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Arthropoda"
"644","x1802","X3300045978_Drought_Site1_48hr",5.95357733792219e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Archaea","Candidatus_Thermoplasmatota"
"3185","x995","X3300045929_PreDrought_Site1_48hr",5.94517098140658e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Eukaryota","Haptista"
"90","x1144","X3300045934_PreDrought_Site3_6hr",5.94183249583855e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Fusobacteria"
"2897","x753","X3300045945_PreDrought_Site3_0hr",5.9322499193782e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Coprothermobacterota"
"3197","x995","X3300045927_Drought_Site2_6hr",5.9101149573115e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Haptista"
"3204","x995","X3300045884_Drought_Site1_6hr",5.8887201078319e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Haptista"
"639","x1802","X3300045932_PreDrought_Site2_6hr",5.88397360640272e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Archaea","Candidatus_Thermoplasmatota"
"752","x1923","X3300049733_Drought_Site2_48hr",5.88396586741634e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Viruses","dsDNA_viruses,_no_RNA_stage"
"3139","x991","X3300045929_PreDrought_Site1_48hr",5.85962895289714e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Elusimicrobia"
"623","x1802","X3300045920_PreDrought_Site1_48hr",5.85013948403998e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Candidatus_Thermoplasmatota"
"3134","x991","X3300045931_Drought_Site2_0hr",5.84267708746623e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Elusimicrobia"
"620","x1802","X3300045947_Drought_Site3_6hr",5.83441791576991e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Archaea","Candidatus_Thermoplasmatota"
"3109","x961","X3300045947_Drought_Site3_6hr",5.83441791576991e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Arthropoda"
"3141","x991","X3300045910_PreDrought_Site1_0hr",5.83075327562305e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Elusimicrobia"
"1977","x435","X3300045910_PreDrought_Site1_0hr",5.83075327562305e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Chordata"
"622","x1802","X3300045964_Drought_Site1_6hr",5.8296353065464e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Candidatus_Thermoplasmatota"
"2896","x753","X3300045968_PreDrought_Site3_48hr",5.82286834494672e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Coprothermobacterota"
"3064","x938","X3300045966_PreDrought_Site3_0hr",5.81187812904019e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Evosea"
"3106","x961","X3300045977_Drought_Site1_0hr",5.79550610696956e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Arthropoda"
"2904","x753","X3300045975_PreDrought_Site1_6hr",5.77807754180061e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Coprothermobacterota"
"2251","x520","X3300045936_Drought_Site2_0hr",5.77737570503471e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Atribacterota"
"103","x1144","X3300045978_Drought_Site1_48hr",5.74718665687422e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Fusobacteria"
"3090","x938","X3300045947_Drought_Site3_6hr",5.73663437528215e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Evosea"
"3135","x991","X3300045944_PreDrought_Site2_48hr",5.72833803066647e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Elusimicrobia"
"1971","x435","X3300045946_Drought_Site3_48hr",5.72738120614855e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Chordata"
"199","x1217","X3300045934_PreDrought_Site3_6hr",5.7249772952605e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Chytridiomycota"
"1542","x2932","X3300045884_Drought_Site1_6hr",5.69351391641206e-05,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Bacillariophyta"
"698","x187","X3300045936_Drought_Site2_0hr",5.68567132876432e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Porifera"
"3195","x995","X3300045975_PreDrought_Site1_6hr",5.67007609242116e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Haptista"
"633","x1802","X3300045933_PreDrought_Site2_48hr",5.63296616635685e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Archaea","Candidatus_Thermoplasmatota"
"2916","x753","X3300045941_PreDrought_Site2_0hr",5.61257292009241e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Coprothermobacterota"
"203","x1217","X3300045926_Drought_Site2_48hr",5.60743537099587e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Eukaryota","Chytridiomycota"
"3111","x961","X3300045978_Drought_Site1_48hr",5.60430080076409e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Arthropoda"
"737","x1923","X3300045934_PreDrought_Site3_6hr",5.59486417491367e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Viruses","dsDNA_viruses,_no_RNA_stage"
"204","x1217","X3300045955_Drought_Site3_0hr",5.58064588661699e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Chytridiomycota"
"3200","x995","X3300046482_Drought_Site3_6hr",5.57272529666295e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Haptista"
"209","x1217","X3300045953_Drought_Site3_48hr",5.52980201863073e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Chytridiomycota"
"2226","x516","X3300045968_PreDrought_Site3_48hr",5.52878408510093e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","unclassified"
"3086","x938","X3300045934_PreDrought_Site3_6hr",5.50812209468245e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Evosea"
"3201","x995","X3300045977_Drought_Site1_0hr",5.50753064823816e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Haptista"
"205","x1217","X3300045944_PreDrought_Site2_48hr",5.49805308471003e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Chytridiomycota"
"3113","x961","X3300045910_PreDrought_Site1_0hr",5.49669970254048e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Arthropoda"
"2903","x753","X3300045920_PreDrought_Site1_48hr",5.48798799217084e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Coprothermobacterota"
"3098","x961","X3300046482_Drought_Site3_6hr",5.48035968401108e-05,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Arthropoda"
"2915","x753","X3300045966_PreDrought_Site3_0hr",5.47441423767657e-05,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Coprothermobacterota"
"2889","x753","X3300045953_Drought_Site3_48hr",5.45751702492314e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Coprothermobacterota"
"708","x187","X3300049731_Drought_Site1_48hr",5.45723277777397e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Porifera"
"618","x1802","X3300045940_Drought_Site1_0hr",5.45532092165167e-05,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Archaea","Candidatus_Thermoplasmatota"
