KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K03724,0.724561408,0.999875552,-0.061746861,-0.355386844,0.462174326,0.261322819,0.128431709,0.743945085
KO:K03727,2.92E-05,0.00024194,0.644669124,4.844378832,0.000252265,0.001163172,0.581039075,4.101136724
KO:K03732,0.906997194,0.999875552,-0.020489433,-0.117727546,0.52796496,0.286448636,0.110359322,0.637862261
KO:K03733,0.923840642,0.999875552,-0.016766651,-0.09633062,0.28357031,0.188786403,-0.186433126,-1.09008858
KO:K03734,0.970166387,0.999875552,0.006559866,0.037684372,0.625331465,0.317541478,-0.085492641,-0.49292252
KO:K03735,0.724801202,0.999875552,-0.061690934,-0.355063722,0.09402485,0.086511078,-0.287478607,-1.724223411
KO:K03737,0.021532089,0.083187284,-0.387285328,-2.413103653,0.052559675,0.057205345,-0.330400928,-2.010941966
KO:K03738,3.01E-10,1.11E-08,-0.839261487,-8.866915132,6.76E-07,1.89E-05,-0.729160669,-6.120778506
KO:K03741,0.775468639,0.999875552,-0.049998163,-0.287577252,0.638005158,0.321372252,0.082383818,0.474873251
KO:K03742,0.002686034,0.01380422,-0.491940748,-3.245912415,8.44E-05,0.000509893,-0.615028879,-4.480724649
KO:K03743,0.895066528,0.999875552,0.023131623,0.132916622,0.305887446,0.198982546,0.178149454,1.040027559
KO:K03744,0.916203599,0.999875552,-0.018453621,-0.106026036,0.610863017,0.312366916,0.089073604,0.513730958
KO:K03746,0.150451772,0.398715238,-0.248247825,-1.472158823,0.534370365,0.288569571,-0.108661639,-0.627931704
KO:K03747,1.70E-07,2.62E-06,-0.754022967,-6.594420361,0.001231855,0.003598692,-0.524084231,-3.53499277
KO:K03748,0.968746786,0.999875552,-0.006872159,-0.039478482,0.642573666,0.322269251,0.08126929,0.468405931
KO:K03749,0.037189785,0.132454426,-0.353579022,-2.171420493,0.600084269,0.309594071,-0.091764674,-0.529381527
KO:K03750,0.664393418,0.997240555,-0.075988458,-0.437786229,0.051007743,0.055816532,-0.332472407,-2.025111101
KO:K03752,0.975555762,0.999875552,-0.005374448,-0.030874301,0.625820103,0.317606881,-0.085372306,-0.49222361
KO:K03753,0.100188309,0.291273587,-0.282443733,-1.691382264,0.844976513,0.377650128,0.034286439,0.197076471
KO:K03756,5.29E-12,3.80E-10,-0.876357562,-10.45193568,1.26E-07,7.57E-06,-0.758980624,-6.696242172
KO:K03758,0.903288011,0.999875552,-0.021310374,-0.122446587,0.698542853,0.341142212,-0.067852336,-0.390682369
KO:K03759,0.722534773,0.999875552,-0.062219773,-0.358119247,0.792792168,0.366104571,0.046051042,0.264824052
KO:K03760,0.325880215,0.68943396,-0.171047621,-0.997291092,0.834355738,0.375201663,-0.036667276,-0.210779206
KO:K03761,0.702174916,0.999875552,0.06699546,0.385726237,0.074209897,0.07298445,0.305606234,1.843784522
KO:K03762,0.001061431,0.006129723,0.529883133,3.589260836,0.000314376,0.001356791,0.573720696,4.023894021
KO:K03767,0.043951717,0.151389248,0.342580693,2.09473181,0.001298326,0.003738888,0.522012752,3.51577263
KO:K03768,0.516295506,0.913536569,0.113478194,0.656120813,0.070235581,0.070211014,0.309686136,1.870991527
KO:K03769,0.000264476,0.001779241,-0.579481922,-4.084578031,0.035086754,0.042125805,-0.357330157,-2.197808915
KO:K03770,0.003324834,0.016732117,-0.482575489,-3.16512104,0.089840039,0.083996708,-0.291042824,-1.747565812
KO:K03771,0.925120665,0.999875552,0.016484052,0.094706537,0.142999361,0.117539352,0.252720459,1.500474919
KO:K03772,0.680199874,0.999875552,-0.072204087,-0.415866362,0.736208819,0.351787765,-0.059037156,-0.339735214
KO:K03773,0.465224773,0.860098108,-0.127565431,-0.738843847,0.06622458,0.067512219,-0.313991155,-1.899823718
KO:K03774,0.071521206,0.222780185,-0.308347056,-1.862049322,0.404148781,0.239242138,-0.145544034,-0.845085484
KO:K03775,0.985406012,0.999875552,-0.003208408,-0.018430998,0.877958868,0.385804566,-0.026929229,-0.154752767
KO:K03778,0.911419428,0.999875552,-0.019511232,-0.112104834,0.848056473,0.3784183,-0.033597157,-0.193109989
KO:K03779,0.363256204,0.742023084,0.158459858,0.921930787,0.069784605,0.069976305,0.310160406,1.874161586
KO:K03780,4.96E-05,0.000386388,0.630265404,4.663438328,1.87E-05,0.000169055,0.656189702,4.995418757
KO:K03781,1.03E-09,3.10E-08,0.825646227,8.406727775,0.00017142,0.000874046,0.593478783,4.23591675
KO:K03782,3.16E-06,3.46E-05,-0.697909014,-5.597958665,0.000492195,0.001868953,-0.558263637,-3.865398439
KO:K03783,0.025312532,0.095887623,0.377646904,2.342909487,0.017657375,0.025244956,0.398751137,2.497822331
KO:K03784,0.231735672,0.547212509,0.207470189,1.218334829,0.018627306,0.026322417,0.395697844,2.475129223
KO:K03786,5.08E-07,6.72E-06,-0.734540378,-6.218436455,2.60E-07,1.05E-05,-0.746635732,-6.447507964
KO:K03787,0.908493354,0.999875552,0.020158415,0.115824812,0.416155519,0.24433988,0.141896323,0.823464524
KO:K03789,0.895961852,0.999875552,-0.022933176,-0.131775723,0.969366701,0.409622907,0.006735784,0.03869501
KO:K03790,0.021953917,0.084648187,-0.386143365,-2.404739262,0.011252972,0.018218032,-0.423456663,-2.685207408
KO:K03791,0.676322024,0.999875552,-0.073129475,-0.421224698,0.252693592,0.175071843,-0.198622292,-1.164193457
KO:K03793,0.54771053,0.935792903,-0.105157021,-0.607449019,0.276318879,0.185561737,0.189214637,1.106951585
KO:K03795,0.474937791,0.869335824,0.124826916,0.722728836,0.127336126,0.108142639,0.262709887,1.564092353
KO:K03796,0.133358288,0.367280288,-0.25876734,-1.538921352,0.662316996,0.328707803,-0.076488087,-0.440681589
KO:K03797,0.355366138,0.731303126,-0.161049288,-0.937394125,0.158846022,0.125958723,-0.243398803,-1.441573111
KO:K03798,0.244765096,0.570333581,0.201909477,1.1842727,0.01360568,0.020991317,0.413260095,2.607033308
KO:K03799,5.78E-05,0.000440735,0.625957817,4.610914917,0.000155264,0.000810594,0.596586002,4.270300018
KO:K03800,0.99411126,0.999875552,-0.00129455,-0.007436628,0.697097591,0.340641978,-0.068193732,-0.392657235
KO:K03801,0.943669299,0.999875552,0.012393166,0.071198787,0.454923339,0.258610208,0.130503188,0.75615042
KO:K03802,3.75E-08,7.21E-07,0.778178129,7.117806472,0.000492195,0.001868953,0.558263637,3.865398439
KO:K03803,0.7770545,0.999875552,-0.04963585,-0.285488147,0.170842192,0.132612355,-0.236780069,-1.400009626
KO:K03808,0.737532321,0.999875552,0.058730114,0.337962178,0.140993344,0.116482072,0.2539534,1.508298593
KO:K03809,0.007347766,0.033815433,0.445305178,2.856984472,0.028444711,0.036316636,0.37052458,2.291612543
KO:K03811,0.000365713,0.002365933,0.568589851,3.970600511,0.000117678,0.000659009,0.605119466,4.366279675
KO:K03812,0.634700764,0.989724532,-0.083191946,-0.479563735,0.522334587,0.284442764,0.111859875,0.646644408
KO:K03814,0.949678156,0.999875552,0.011069398,0.063592747,0.33126087,0.209519551,0.169182924,0.986096816
KO:K03816,0.920665831,0.999875552,-0.017467757,-0.100359935,0.448371294,0.255513807,-0.132390295,-0.767278185
KO:K03817,0.377892816,0.761705723,0.153743558,0.893816279,0.030398338,0.037873514,0.366402612,2.262140112
KO:K03820,0.926550024,0.999875552,-0.016168531,-0.092893281,0.395820075,0.235864708,0.148110761,0.860320206
KO:K03821,0.591701227,0.967852366,-0.093872047,-0.541645617,0.149893009,0.120933149,-0.248577501,-1.474242535
KO:K03823,0.614333806,0.980858466,0.088211374,0.508718865,0.080664601,0.077523936,0.29932874,1.802140778
KO:K03824,0.915536478,0.999875552,-0.018601059,-0.106873437,0.625495028,0.317541478,0.085452357,0.492688544
KO:K03825,0.795581518,0.999875552,-0.045417624,-0.261173895,0.419842519,0.245657006,0.140788149,0.816902903
KO:K03829,0.443548797,0.8412881,0.133788815,0.775530354,0.169363665,0.131780703,0.237577449,1.405005825
KO:K03831,0.808207883,0.999875552,-0.042557316,-0.244694856,0.500756538,0.275754085,0.117685997,0.680785455
KO:K03832,4.76E-10,1.65E-08,-0.834320886,-8.693978237,7.96E-07,2.01E-05,-0.72605345,-6.065484895
KO:K03833,5.90E-05,0.00044913,-0.625368065,-4.603778392,0.001517049,0.004168494,-0.515798314,-3.458621442
KO:K03839,0.779102231,0.999875552,0.049168315,0.282792499,0.127240506,0.108142639,0.262773591,1.56449975
KO:K03841,0.276317692,0.616070803,-0.189215096,-1.106954371,0.009964648,0.016816602,-0.429831928,-2.734712651
KO:K03852,0.211986649,0.516634128,-0.216318468,-1.272791045,0.079561477,0.076609094,-0.300373251,-1.809051822
KO:K03856,0.774305269,0.999875552,0.050264082,0.289110617,0.81319939,0.370109476,-0.041429583,-0.238199349
KO:K03862,0.953417632,0.999875552,-0.010245889,-0.058861242,0.692180841,0.33875077,0.069357021,0.399387517
KO:K03863,0.398694315,0.785829334,-0.147221512,-0.855040102,0.04095022,0.047137422,-0.347280591,-2.127380583
KO:K03878,0.000215347,0.001479553,0.586194871,4.156452086,0.00041435,0.001651719,0.564290121,3.926467996
KO:K03879,0.002950102,0.014982498,0.48785658,3.210500955,0.000378486,0.001546855,0.567413498,3.958479127
KO:K03880,0.001383735,0.007659961,0.519483911,3.492424708,0.003034598,0.006986196,0.48661688,3.199807243
KO:K03881,0.020830294,0.080798187,0.389227041,2.427355916,0.003704939,0.00808113,0.477722516,3.123816997
KO:K03882,0.374958173,0.759123784,0.154680404,0.899395894,0.031657238,0.039021433,0.363860086,2.244037732
KO:K03883,0.145607783,0.389124248,0.25113605,1.490432454,0.037415234,0.043816263,0.353187199,2.168671044
KO:K03884,1.24E-05,0.000115823,0.666465249,5.135299812,0.000330142,0.001401913,0.572069985,4.006672261
KO:K03885,0.000923213,0.005404001,0.535224332,3.639864397,0.000222118,0.001054202,0.585192866,4.145642331
KO:K03886,0.032459136,0.118436112,0.362283337,2.232840622,0.015108638,0.022620101,0.407500995,2.563406467
KO:K03889,7.66E-08,1.32E-06,0.767094615,6.868884869,8.93E-05,0.000529223,0.61338943,4.461560565
KO:K03890,1.23E-09,3.65E-08,0.823572281,8.340916837,8.56E-05,0.000515294,0.61460991,4.475818328
KO:K03891,5.33E-15,4.82E-12,0.920151519,13.49942399,1.77E-07,8.65E-06,0.753254432,6.578873155
KO:K03892,0.926508786,0.999875552,-0.016177633,-0.092945589,0.125241455,0.106793989,0.264113595,1.573074478
KO:K03918,0.989175003,0.999875552,-0.00237976,-0.013670717,0.870909209,0.384062346,0.028497547,0.163772458
KO:K03919,0.553176344,0.942223443,-0.103732777,-0.599131629,0.590220226,0.306655635,-0.094245699,-0.543820889
KO:K03921,0.383704625,0.769113362,0.15190074,0.882848107,0.445709265,0.254971624,0.133161265,0.771826824
KO:K03924,4.21E-08,7.91E-07,-0.77644171,-7.077745742,2.85E-05,0.000233015,-0.645265762,-4.852058277
KO:K03925,0.175718381,0.452431047,-0.23418471,-1.383768398,0.017978838,0.025524174,-0.397724001,-2.490177359
KO:K03926,0.615189124,0.9809541,-0.087999207,-0.507485726,0.050500216,0.055412118,-0.333160757,-2.029826762
KO:K03928,0.000278679,0.001865081,0.57774947,4.066234327,0.002924216,0.006809569,0.488242549,3.213835533
KO:K03929,1.50E-05,0.000136185,-0.661717375,-5.070036452,0.011894431,0.01905975,-0.420510272,-2.66249327
KO:K03932,0.089667851,0.265644436,-0.29119218,-1.748545688,0.00790369,0.014181372,-0.441663804,-2.827931527
KO:K03933,0.006448282,0.030104931,-0.451729737,-2.908676475,0.014617621,0.022152979,-0.409327338,-2.577201336
KO:K03934,0.182410045,0.464738873,0.230705125,1.362042905,0.011871162,0.019041316,0.420614776,2.663297149
KO:K03935,0.897254868,0.999875552,0.02264663,0.130128361,0.727163946,0.348955073,-0.061140192,-0.351881967
KO:K03969,0.29621011,0.647020393,-0.181692402,-1.061410115,0.027847719,0.03582646,-0.371830511,-2.300982661
KO:K03970,0.581540523,0.959200971,-0.096443931,-0.556622948,0.837691472,0.37576167,0.035918836,0.206471238
KO:K03973,0.476230214,0.870467962,-0.124464753,-0.720598925,0.385871065,0.232590963,-0.15121798,-0.878786818
KO:K03974,0.740942052,0.999875552,-0.057939874,-0.33339932,0.43488374,0.251278293,-0.13632268,-0.790493842
KO:K03975,0.968482432,0.999875552,-0.006930316,-0.039812591,0.94820838,0.404590665,-0.011393135,-0.065452828
KO:K03976,0.091618401,0.270595505,0.289512967,1.737536976,0.002146742,0.005462828,0.501504614,3.329952175
KO:K03977,0.684701494,0.999875552,0.071132255,0.409661412,0.335316279,0.210670483,-0.167789813,-0.977740725
KO:K03978,0.068733626,0.216715054,-0.311275054,-1.881618093,0.198517248,0.147355595,-0.222684011,-1.312169952
KO:K03979,0.989622794,0.999875552,0.002281312,0.013105174,0.736208819,0.351787765,-0.059037156,-0.339735214
KO:K03980,0.066351172,0.21074655,0.313852198,1.898891064,0.649250239,0.323911364,0.079646115,0.458990215
KO:K03981,0.927768182,0.999875552,-0.01589967,-0.091348199,0.37606926,0.22877879,-0.154325198,-0.897280089
KO:K04019,0.855121482,0.999875552,0.032017888,0.184023113,0.250861841,0.174100882,0.199375568,1.168791085
KO:K04027,0.045485582,0.155703735,-0.34027802,-2.07880112,0.587444721,0.305802615,-0.094947063,-0.547904608
KO:K04028,0.273680467,0.613012607,-0.190238435,-1.113165326,0.571684206,0.300205381,-0.098957984,-0.571274377
KO:K04034,0.04226169,0.146217901,-0.34519396,-2.112863135,0.002453684,0.006053544,-0.495834662,-3.27993748
KO:K04035,0.019969179,0.078241222,-0.391685268,-2.445454151,0.009072597,0.01563727,-0.434669973,-2.772615068
KO:K04041,0.096891496,0.283361921,-0.285106516,-1.708731717,0.020070019,0.027929488,-0.391392893,-2.44329837
KO:K04042,0.933097475,0.999875552,-0.014723849,-0.084591241,0.767652115,0.35938503,0.051786979,0.297893274
KO:K04043,2.06E-07,3.09E-06,0.750676465,6.527173928,0.00028583,0.001277891,0.57690695,4.057343349
KO:K04044,0.864154305,0.999875552,-0.030002333,-0.172427903,0.449289332,0.255856789,-0.132124991,-0.765713246
KO:K04046,0.205808562,0.506033109,0.219202292,1.290609658,0.151479867,0.121746644,0.247643557,1.46834097
KO:K04047,0.006443433,0.030104931,0.451766396,2.90897305,0.048748674,0.053891049,0.335579626,2.046426694
KO:K04062,5.41E-07,7.10E-06,0.733385171,6.197255547,0.001296919,0.003738888,0.52205564,3.516169703
KO:K04063,0.22404228,0.535170663,0.210853496,1.239119403,0.015233191,0.022722497,0.407045657,2.559972934
KO:K04065,9.68E-10,3.00E-08,0.826389481,8.430571863,0.002003112,0.005178761,0.504405179,3.355758639
KO:K04066,0.047799614,0.162050311,0.336919459,2.055641141,0.015034374,0.022568209,0.407773991,2.565466129
KO:K04069,0.850135641,0.999875552,0.033132127,0.190434134,0.990577235,0.41447352,-0.002071479,-0.011899767
KO:K04072,0.928555897,0.999875552,-0.015725832,-0.090349199,0.74318064,0.35376135,-0.05742167,-0.330407547
KO:K04074,0.285949284,0.629575837,-0.185530632,-1.084623041,0.347303465,0.215855465,-0.163731361,-0.953431657
KO:K04075,4.21E-06,4.44E-05,0.691611288,5.500719744,0.000492195,0.001868953,0.558263637,3.865398439
KO:K04077,0.593431121,0.96863757,0.093436118,0.539108084,0.103738611,0.092861761,0.279649688,1.673223239
KO:K04078,0.944465769,0.999875552,0.012217664,0.070190378,0.332298297,0.209751467,0.168825553,0.983952672
KO:K04079,0.581465136,0.959200971,0.096463087,0.556734546,0.079570691,0.076609094,0.30036448,1.808993762
KO:K04080,1.30E-06,1.55E-05,0.71642162,5.898982477,0.000252181,0.001163172,0.581049908,4.101252158
KO:K04082,0.000490009,0.003057626,0.558420883,3.866980469,0.000892344,0.002837327,0.536513106,3.652165432
KO:K04083,0.607592956,0.974512709,0.089887866,0.518465281,0.145554972,0.119216129,0.251167922,1.490634342
KO:K04084,0.978396145,0.999875552,-0.004749791,-0.027285777,0.922337658,0.397225017,0.017098528,0.098237928
KO:K04085,0.964994237,0.999875552,-0.007697772,-0.044221646,0.325297067,0.206865122,-0.171250856,-0.99851183
KO:K04087,0.605492058,0.97259435,-0.090411983,-0.521513186,0.230098606,0.163692016,-0.208183657,-1.222714025
KO:K04088,0.536518757,0.926888178,-0.108094431,-0.624615083,0.190078287,0.142840885,-0.226826969,-1.337893841
KO:K04090,0.895791765,0.999875552,-0.022970873,-0.131992449,0.85471838,0.379857751,0.032107927,0.184541147
KO:K04091,0.94394957,0.999875552,-0.012331407,-0.070843928,0.915345299,0.395046847,-0.018643313,-0.107116294
KO:K04092,0.810735369,0.999875552,0.041986073,0.2414045,0.265167197,0.180393244,0.193586512,1.133512259
KO:K04093,0.858866476,0.999875552,-0.031181767,-0.179212759,0.295568081,0.193902449,-0.181930043,-1.062845858
KO:K04094,0.649282081,0.993009208,0.079638389,0.45894541,0.117734809,0.102005344,0.269292292,1.606305801
KO:K04096,0.969430226,0.999875552,0.006721809,0.038614726,0.589421281,0.306535753,-0.094447442,-0.544995459
KO:K04098,0.008119039,0.0368399,-0.440311845,-2.817189198,0.004011959,0.008543539,-0.474108302,-3.093297397
KO:K04099,0.003412652,0.017129568,-0.481413068,-3.155193329,0.09034334,0.084225061,-0.290607514,-1.744710689
KO:K04100,0.212332007,0.51663946,-0.216158982,-1.271806637,0.063009372,0.065118388,-0.317592497,-1.924042897
KO:K04101,0.000631951,0.003838261,-0.54930587,-3.776258151,0.011252972,0.018218032,-0.423456663,-2.685207408
KO:K04102,0.098462333,0.287242205,-0.283829312,-1.700404712,0.060892426,0.06362192,-0.320043532,-1.940579072
KO:K04103,0.064195702,0.205076955,0.31624721,1.914985039,0.036086937,0.042713208,0.355524003,2.185087924
KO:K04108,0.023336849,0.089233551,-0.382522857,-2.378306143,0.007088294,0.013049172,-0.447086028,-2.871257289
KO:K04109,0.562274523,0.948816354,-0.101376518,-0.585379555,0.850839195,0.379241758,0.03297482,0.18952899
KO:K04110,0.569584326,0.953894346,-0.099496124,-0.574411977,0.13859951,0.115032881,-0.255441649,-1.517752802
KO:K04112,0.830299007,0.999875552,-0.037578347,-0.216023752,0.498022263,0.27462215,0.118433168,0.685168952
KO:K04113,0.943038485,0.999875552,-0.012532174,-0.071997513,0.122360976,0.104946013,0.266072688,1.585628423
KO:K04114,0.455696958,0.851413928,-0.13028134,-0.754842797,0.552865937,0.293851186,-0.103813484,-0.599602844
KO:K04115,0.554397106,0.943059168,-0.103415581,-0.597279759,0.663583768,0.32906891,-0.076183206,-0.438914755
KO:K04127,0.476946894,0.870546026,0.124264146,0.719419266,0.01027742,0.017183185,0.4282226,2.722169167
KO:K04343,2.47E-06,2.77E-05,0.703127534,5.680447237,7.45E-05,0.000467735,0.618689933,4.523858902
KO:K04382,0.6221079,0.983833001,0.086287469,0.497539451,0.066806215,0.067872837,0.313354423,1.895551179
KO:K04392,0.682444932,0.999875552,-0.07166922,-0.412769779,0.093920303,0.086511078,-0.287566156,-1.724795837
KO:K04437,4.23E-08,7.91E-07,-0.776367462,-7.076041869,1.11E-05,0.000120209,-0.669028496,-5.170998459
KO:K04477,0.883744166,0.999875552,0.025643729,0.147360468,0.33334935,0.21000538,0.168464188,0.981784973
KO:K04483,0.994591852,0.999875552,0.001188897,0.0068297,0.88728434,0.387691921,-0.02485775,-0.142841041
KO:K04485,0.808506987,0.999875552,-0.042489693,-0.244305332,0.128920787,0.109082368,-0.261659296,-1.557376747
KO:K04486,0.140917622,0.38079204,-0.254000192,-1.508595665,0.032982877,0.040075525,-0.361270612,-2.225660517
KO:K04487,1.17E-07,1.92E-06,0.760205152,6.721809671,0.004366065,0.009082501,0.470225772,3.060736686
KO:K04488,1.49E-06,1.76E-05,0.713583843,5.851275433,0.01309683,0.020459798,0.415331574,2.62281706
KO:K04516,0.285667823,0.629397973,-0.185637154,-1.085267998,0.470256356,0.264355239,-0.126143091,-0.730471859
KO:K04517,0.488088965,0.885046673,0.121165282,0.70120781,0.068713453,0.069245434,0.31129658,1.881762175
KO:K04518,0.006481992,0.030225893,0.451475506,2.90662025,0.000261824,0.001190978,0.579814567,4.088109685
KO:K04536,0.183517729,0.466425181,0.230137904,1.358506605,0.008616015,0.015199637,0.437304924,2.793381957
KO:K04561,0.145564109,0.389124248,-0.251162407,-1.490599407,0.556960763,0.295058614,-0.102750514,-0.593397522
KO:K04562,0.719849233,0.999875552,0.062847107,0.361744253,0.073385349,0.072332108,0.306438416,1.849324797
KO:K04564,3.19E-06,3.50E-05,0.697658895,5.594049327,0.048013707,0.053333563,0.336615366,2.053548563
KO:K04565,0.745441222,0.999875552,0.056898861,0.327389459,0.518465531,0.282969529,-0.112895615,-0.652708795
KO:K04566,0.40340248,0.790685185,0.145772785,0.846442514,0.147064396,0.119845908,0.250260277,1.484887027
KO:K04567,0.862134959,0.999875552,0.030452586,0.17501796,0.243140832,0.170275775,0.202591653,1.188444857
KO:K04568,0.89920978,0.999875552,0.022213511,0.127638402,0.430702871,0.249754224,-0.13755519,-0.797777998
KO:K04646,0.542891236,0.931666758,0.106418368,0.614818263,0.053060793,0.057595825,0.329742467,2.006444871
KO:K04651,0.864938196,0.999875552,0.0298276,0.171422789,0.158125096,0.125633276,0.24380787,1.444148868
KO:K04652,0.059163175,0.191526568,-0.322096139,-1.954460586,0.006641576,0.012404424,-0.450287122,-2.897020345
KO:K04653,0.542071744,0.931498009,-0.10663338,-0.616074738,0.105846668,0.094061912,-0.278024814,-1.662684121
KO:K04654,0.645554347,0.993009208,-0.080543824,-0.464197187,0.137570066,0.114354407,-0.256087463,-1.521858966
KO:K04655,0.828361374,0.999875552,-0.038013847,-0.218530875,0.137141972,0.114172906,-0.25635707,-1.52357381
KO:K04656,0.872091393,0.999875552,-0.028234401,-0.162258975,0.188544688,0.142193419,-0.227593641,-1.342662496
KO:K04691,0.933322355,0.999875552,0.014674247,0.084306207,0.270209671,0.182519381,0.191595077,1.121405004
KO:K04712,0.377893675,0.761705723,0.153743285,0.89381465,0.026126879,0.034128024,0.375728212,2.329043501
KO:K04719,0.200531853,0.495574573,-0.221713234,-1.306153218,0.006566194,0.012371303,-0.450845388,-2.901527672
KO:K04739,0.322774764,0.685719414,0.172132527,1.003809143,0.023199972,0.03113401,0.382873154,2.380857999
KO:K04744,0.50867505,0.905011855,-0.115533707,-0.668164947,0.985718102,0.413830034,0.00313979,0.01803681
KO:K04748,0.003577228,0.0177943,-0.479302818,-3.137225933,0.000333493,0.001401913,-0.571728252,-4.003116047
KO:K04749,0.186184238,0.470622258,-0.228782288,-1.350061027,0.02429533,0.032442558,-0.380116428,-2.360808083
KO:K04750,0.001446761,0.007963352,0.517704328,3.476069868,0.0997962,0.090180643,0.282756907,1.693420544
KO:K04751,0.812045013,0.999875552,-0.041690245,-0.239700625,0.831597495,0.374585418,0.037286625,0.214344406
KO:K04752,0.265180573,0.600601171,-0.193581196,-1.133479925,0.882559469,0.387104394,0.025906861,0.148873553
KO:K04753,0.925060617,0.999875552,0.016497308,0.094782718,0.222606393,0.159766602,0.211493675,1.243057412
KO:K04754,0.101986581,0.295144139,-0.281019287,-1.682118716,0.294596839,0.193500589,-0.182290167,-1.065021964
KO:K04755,0.937527446,0.999875552,-0.01374693,-0.078977566,0.335316279,0.210670483,0.167789813,0.977740725
KO:K04756,0.675711683,0.999875552,0.073275301,0.422069181,0.064504211,0.066031492,0.315900574,1.912653209
KO:K04757,0.925378338,0.999875552,0.016427169,0.094379634,0.185954685,0.141094857,-0.228898449,-1.350784388
KO:K04758,0.956831835,0.999875552,-0.0094942,-0.054542487,0.549600791,0.292981699,-0.104663718,-0.604567772
KO:K04759,0.613035106,0.979827914,0.088533763,0.510592754,0.196383436,0.146130377,0.223719751,1.318593843
KO:K04760,0.951090475,0.999875552,0.01075835,0.061805593,0.369616963,0.225821271,-0.156396678,-0.90962405
KO:K04761,0.966532634,0.999875552,0.007359285,0.042277019,0.480135954,0.267365801,0.123373394,0.714182312
KO:K04762,0.29764975,0.649432873,-0.181160724,-1.058198606,0.265887143,0.180807022,-0.193300671,-1.131773551
KO:K04763,0.145513221,0.389124248,-0.251193126,-1.490793992,0.020755175,0.028612329,-0.389438084,-2.428907273
KO:K04764,7.31E-12,4.72E-10,-0.873761868,-10.32042493,4.19E-06,6.33E-05,-0.691713187,-5.502273627
KO:K04765,0.234599115,0.552442135,-0.206230399,-1.21072995,0.018654958,0.026322417,-0.395612763,-2.474498272
KO:K04767,0.816100726,0.999875552,-0.040774838,-0.234428569,0.864001273,0.381848382,0.030036448,0.172624145
KO:K04768,0.108568834,0.311402095,0.275962403,1.64932936,0.711131127,0.344397728,0.064888995,0.373546149
KO:K04771,0.278227681,0.618195105,0.188477911,1.10248249,0.069253645,0.069519097,0.310721876,1.877916503
KO:K04772,0.947392007,0.999875552,0.011572968,0.066486094,0.689685518,0.338080268,0.069948525,0.402810324
KO:K04773,1.19E-06,1.45E-05,-0.718115981,-5.927752958,0.000719357,0.002423951,-0.544562217,-3.729814593
KO:K04774,0.949235269,0.999875552,-0.011166946,-0.064153221,0.86938242,0.383598093,0.02883749,0.165727692
KO:K04796,0.988581697,0.999875552,-0.0025102,-0.014420045,0.60859667,0.312287655,-0.089637739,-0.517010867
KO:K04797,0.844069577,0.999875552,-0.034489504,-0.19824506,0.156237678,0.124377926,-0.244885248,-1.450936665
KO:K04798,0.919558275,0.999875552,-0.017712404,-0.101765982,0.288425481,0.190841177,-0.184596379,-1.078968163
KO:K04799,0.986194636,0.999875552,-0.003035017,-0.017434924,0.462440045,0.261322819,-0.128356128,-0.743499946
KO:K04801,0.999336137,0.999875552,-0.000145939,-0.000838355,0.409708654,0.241402954,-0.143847385,-0.835024668
KO:K04802,0.522449255,0.917613602,0.111829237,0.646465047,0.439632937,0.252770075,0.134930516,0.782270616
KO:K04940,0.268883405,0.605769299,0.192116485,1.124573597,0.008861399,0.015404497,0.435874421,2.782096742
KO:K05020,0.344493784,0.716240126,0.164674862,0.959078493,0.805329531,0.368395814,0.043208385,0.248445303
KO:K05281,0.102746358,0.296899432,-0.280423179,-1.678245658,0.265167197,0.180393244,-0.193586512,-1.133512259
KO:K05297,0.760187195,0.999875552,0.05350015,0.307775747,0.081570756,0.078149247,0.298478977,1.796523534
KO:K05299,0.479529734,0.873613455,-0.123542482,-0.715176291,0.85480297,0.379857751,-0.032089032,-0.184432435
KO:K05301,2.20E-05,0.000189595,-0.652007583,-4.939906267,0.010061488,0.016944695,-0.429329118,-2.730790209
KO:K05303,0.143658186,0.386848833,0.252318294,1.497924658,0.651437092,0.324702107,0.079115885,0.455915256
KO:K05304,0.018033793,0.071746355,-0.397549947,-2.488882979,0.103353608,0.09261958,-0.279949142,-1.675167224
KO:K05337,0.599718848,0.971638927,0.091856268,0.52991442,0.297395702,0.194943388,0.181254428,1.058764539
KO:K05340,0.698925969,0.999875552,0.067761878,0.390159125,0.491704206,0.271830319,0.120167663,0.695349438
KO:K05342,0.22425975,0.535170663,0.210756783,1.238524627,0.265081958,0.180393244,0.193620388,1.133718341
KO:K05343,1.92E-08,4.16E-07,0.788026217,7.353085578,0.001767475,0.004681737,0.509583876,3.402214207
KO:K05349,0.001279938,0.007188057,-0.522576282,-3.520992816,0.014951117,0.022467401,-0.408081397,-2.567786387
KO:K05350,0.849028879,0.999875552,0.033379639,0.191858343,0.886110447,0.387691921,0.025118321,0.144339308
KO:K05364,3.85E-06,4.11E-05,0.693562285,5.530580835,0.007286066,0.013308589,0.445723712,2.860335046
KO:K05365,0.861164261,0.999875552,0.030669091,0.176263429,0.705181381,0.342729522,-0.066287334,-0.381631109
KO:K05366,0.058588393,0.190621347,-0.322788909,-1.959152625,0.012604118,0.019862638,-0.417403053,-2.63865012
