KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K10119,0.866869381,0.999810126,0.02939725,0.168947361,0.276100665,0.204393045,0.18929907,1.107463892
KO:K10125,0.317243822,0.698477166,-0.174080997,-1.015524903,0.028994195,0.041431934,-0.36934232,-2.28314337
KO:K10126,0.990980438,0.999810126,-0.001982836,-0.011390549,0.910053189,0.437501257,-0.019813382,-0.11384156
KO:K10200,0.107886039,0.313988551,0.276476011,1.652652816,0.014619445,0.025520098,0.409320459,2.577149303
KO:K10206,0.997265548,0.999810126,-0.000601123,-0.003453192,0.3462437,0.238277943,-0.164086687,-0.955557961
KO:K10215,0.996709221,0.999810126,-0.000723423,-0.004155752,0.902314022,0.436582285,0.021526017,0.123686215
KO:K10216,0.772564705,0.999810126,-0.05066214,-0.291406049,0.922768083,0.440895614,-0.017003479,-0.097691676
KO:K10217,0.389042256,0.796796375,-0.150222581,-0.872868159,0.675063107,0.368718703,-0.073430315,-0.422966905
KO:K10218,0.740128115,0.999810126,-0.058128409,-0.334487869,0.43577068,0.278766672,-0.136062054,-0.788954013
KO:K10219,0.40280618,0.814103276,-0.145955733,-0.847527923,0.451824938,0.284283622,-0.131393744,-0.761400738
KO:K10220,2.18E-06,2.45E-05,-0.705803348,-5.723442712,0.000433422,0.001978338,-0.56272594,-3.910530135
KO:K10221,0.408195165,0.819562831,-0.144307937,-0.83775491,0.163466684,0.140559704,-0.240808238,-1.425280133
KO:K10227,0.787249767,0.999810126,0.047311349,0.272087695,0.725509536,0.38497353,-0.061525764,-0.354109469
KO:K10228,0.850797521,0.999810126,0.032984137,0.189582601,0.899257764,0.436165039,0.022202882,0.127577295
KO:K10231,7.72E-07,9.84E-06,0.726630197,6.075688165,0.006473885,0.014109029,0.451536541,2.90711382
KO:K10232,0.877549696,0.999810126,-0.027020199,-0.155275921,0.241456301,0.185579875,-0.203302374,-1.192793519
KO:K10233,0.787225351,0.999810126,0.047316906,0.272119726,0.204513784,0.164833287,0.219814241,1.29439533
KO:K10234,0.484195748,0.889671346,0.122243869,0.70754408,0.212977052,0.169367525,0.21586158,1.269971241
KO:K10236,0.544018151,0.942364924,0.106122949,0.613092049,0.850544137,0.42144866,0.033040789,0.189908572
KO:K10240,0.159084196,0.423386855,-0.243263952,-1.440724184,0.152311935,0.134199881,-0.247156682,-1.465266149
KO:K10253,0.988969485,0.999810126,-0.002424943,-0.013930279,0.759355666,0.394624028,0.053691282,0.308878466
KO:K10254,0.896853553,0.999810126,-0.02273556,-0.130639615,0.57411101,0.33201912,-0.098337179,-0.567655425
KO:K10255,0.249172722,0.596014998,-0.200073442,-1.173052482,0.026610046,0.038899096,-0.374613003,-2.32100016
KO:K10352,6.81E-06,6.94E-05,-0.680695042,-5.337799624,0.000228994,0.001292528,-0.584202944,-4.134991281
KO:K10355,0.605704404,0.990296158,-0.090358974,-0.521204898,0.269053331,0.200003499,-0.192049587,-1.124167
KO:K10356,0.888842426,0.999810126,0.02451198,0.140852926,0.94412774,0.447258995,-0.012292147,-0.070618346
KO:K10380,0.015550209,0.06244255,-0.405900646,-2.551348921,0.007411891,0.015501194,-0.444873373,-2.853530107
KO:K10439,9.90E-07,1.20E-05,-0.721817248,-5.99136252,0.000222485,0.001259763,-0.585139319,-4.14506547
KO:K10440,0.926853192,0.999810126,0.016101615,0.092508728,0.698838107,0.376402293,0.067782622,0.390279114
KO:K10441,0.682454463,0.999810126,-0.07166695,-0.412756641,0.63801278,0.355687093,0.082381955,0.474862443
KO:K10533,0.018243445,0.070912295,0.396889979,2.483977919,0.025470076,0.037819737,0.37727178,2.340195783
KO:K10535,0.552450007,0.948967909,-0.103921659,-0.600234461,0.869974767,0.426704416,-0.028705591,-0.164969046
KO:K10536,0.517846048,0.918979753,0.113061802,0.653682043,0.53551564,0.317278414,0.108359133,0.626162792
KO:K10543,5.32E-07,7.01E-06,-0.733675991,-6.20257679,2.07E-06,5.87E-05,-0.706914345,-5.741437199
KO:K10544,0.385992315,0.793064805,0.151179833,0.878559949,0.245121652,0.1879127,0.201760133,1.183359557
KO:K10545,0.825348741,0.999810126,0.038691407,0.222431767,0.424816949,0.273224739,-0.139301626,-0.808105954
KO:K10546,0.696194479,0.999810126,-0.068407189,-0.393892081,0.701229542,0.376534107,0.067218344,0.387015307
KO:K10547,0.569601401,0.963424456,0.099491744,0.57438644,0.423321294,0.273224739,0.13974755,0.810744253
KO:K10548,0.004456531,0.021267313,0.469277647,3.052820101,0.009320158,0.018285371,0.433288155,2.761759686
KO:K10552,0.809344708,0.999810126,-0.042300327,-0.243214569,0.829128517,0.414382037,-0.037841398,-0.217538092
KO:K10553,0.016152081,0.064326119,0.40377963,2.535411772,0.030072242,0.042519185,0.367075245,2.266938909
KO:K10554,0.469923803,0.880965039,0.12623685,0.731023585,0.922809995,0.440895614,-0.016994224,-0.097638486
KO:K10559,0.000184792,0.001293116,-0.591099675,-4.209788414,0.00207758,0.006097718,-0.502879421,-3.342165052
KO:K10561,0.970112621,0.999810126,0.006571694,0.037752321,0.585885221,0.335672582,0.095341786,0.550203262
KO:K10563,5.71E-06,5.92E-05,0.684726761,5.397168537,0.004741913,0.011222951,0.466391897,3.028807923
KO:K10619,0.961320651,0.999810126,0.00850617,0.048865994,0.527350824,0.314223381,0.110522616,0.638817737
KO:K10621,0.266898524,0.620717708,0.192899978,1.129336729,0.0156229,0.026705852,0.405640864,2.549394303
KO:K10622,0.958699268,0.999810126,-0.009083128,-0.052180749,0.872444302,0.427681197,0.028155858,0.161807241
KO:K10670,0.069043184,0.220199456,-0.310945364,-1.879411718,0.014233102,0.024991982,-0.410793907,-2.588305657
KO:K10672,0.39264139,0.801625598,-0.149098544,-0.86618788,0.747825313,0.390902612,0.056348011,0.324209789
KO:K10674,0.390610805,0.799164133,-0.149731974,-0.869952,0.204513784,0.164833287,-0.219814241,-1.29439533
KO:K10678,0.08722324,0.266045517,-0.2933368,-1.762631247,0.006120408,0.013519813,-0.45426384,-2.929221205
KO:K10680,0.008116529,0.036234506,-0.440327422,-2.817312833,0.026273245,0.03878702,-0.3753886,-2.326592836
KO:K10704,0.811365412,0.999810126,-0.041843742,-0.24058471,0.307669477,0.219849458,-0.177504817,-1.036141538
KO:K10713,2.26E-09,6.67E-08,-0.816374287,-8.120389625,0.00033207,0.001623395,-0.571872991,-4.00462189
KO:K10715,0.000386937,0.002482418,-0.566654503,-3.950677281,0.0092064,0.018141756,-0.433919194,-2.76671406
KO:K10716,0.05780498,0.189549592,0.323741857,1.965612562,0.028462951,0.04094604,0.370485036,2.291329062
KO:K10725,0.680518351,0.999810126,0.072128173,0.415426841,0.210094751,0.168039648,0.217195335,1.278205318
KO:K10726,0.737862901,0.999810126,-0.058653449,-0.337519485,0.521680522,0.312915214,-0.112034702,-0.64766789
KO:K10747,1.47E-05,0.000136012,0.662219136,5.076881619,0.001836725,0.005570158,0.508002133,3.38797282
KO:K10764,0.000986757,0.005664718,-0.532686877,-3.615748873,0.00825,0.016851824,-0.439504559,-2.810786056
KO:K10773,0.494227422,0.89743733,0.119473609,0.691274976,0.957768878,0.451093675,0.009287926,0.053357373
KO:K10775,0.013058519,0.053831659,0.415490265,2.624028239,0.012997179,0.023209014,0.415745164,2.625974317
KO:K10778,0.003698489,0.01798199,0.477801188,3.124483605,0.004429782,0.010667653,0.469556244,3.055144897
KO:K10780,0.316464899,0.697825921,-0.1743571,-1.017186044,0.365675892,0.247369393,-0.157672492,-0.917232751
KO:K10794,0.373723425,0.777754173,0.155075871,0.901751946,0.06687242,0.073950963,0.313282222,1.895066886
KO:K10804,0.012847688,0.053168794,-0.416370651,-2.630752904,0.135341253,0.122987164,-0.257497965,-1.530834715
KO:K10805,0.562455831,0.956813822,0.101329742,0.585106657,0.044138746,0.055421776,0.342296492,2.092763306
KO:K10806,0.512229034,0.91596101,0.114573177,0.662535716,0.037228016,0.049697521,0.353512442,2.170953202
KO:K10823,0.580576097,0.970475578,0.096689079,0.558051147,0.120602157,0.113394397,0.267285862,1.593413074
KO:K10843,4.06E-05,0.000336853,0.635768016,4.731575236,0.052950509,0.062619057,0.329886952,2.007431377
KO:K10848,0.825205573,0.999810126,0.03872362,0.222617232,0.640133924,0.356480213,0.081864092,0.471857191
KO:K10854,0.06267028,0.203257365,-0.31798069,-1.92665901,0.236491933,0.182638682,-0.205416465,-1.205740589
KO:K10855,0.06819047,0.218224933,-0.311856357,-1.885510162,0.101389425,0.100394476,-0.281490176,-1.685179689
KO:K10856,0.000131029,0.000949042,-0.60183954,-4.329114951,0.022827417,0.034672631,-0.383835338,-2.38787354
KO:K10907,0.981823955,0.999810126,0.003996021,0.022955578,0.737129577,0.387806297,0.058823529,0.3385016
KO:K10914,1.29E-11,1.07E-09,-0.869023683,-10.08985192,8.19E-07,3.44E-05,-0.725490196,-6.055546454
KO:K10924,0.000575818,0.003558686,-0.552669194,-3.80950331,0.00146949,0.004851128,-0.517079249,-3.470339881
KO:K10941,0.707290662,0.999810126,-0.065791143,-0.37876196,0.766306972,0.396853336,-0.052095331,-0.299671813
KO:K10942,0.370826429,0.774743387,-0.156006766,-0.907299627,0.245121652,0.1879127,-0.201760133,-1.183359557
KO:K10943,0.546451801,0.944545365,-0.105485958,-0.609370501,0.531221387,0.315989775,0.109495004,0.632805753
KO:K10944,0.090073091,0.273322808,-0.290841023,-1.746242087,0.075380014,0.081397115,-0.304437564,-1.836011938
KO:K10945,0.422972793,0.83453135,-0.13985158,-0.811359821,0.208903508,0.16746608,-0.217750258,-1.281633406
KO:K10946,0.694143419,0.999810126,-0.068892333,-0.396698839,0.995305587,0.459578862,-0.001031992,-0.005928344
KO:K10947,0.961202293,0.999810126,-0.008532218,-0.049015648,0.618665647,0.348538548,-0.087138102,-0.502481602
KO:K10956,0.025110981,0.09356255,0.378129627,2.346403557,0.187537502,0.15461041,0.228099539,1.345810594
KO:K10979,0.014798185,0.059919504,0.408649822,2.572079548,0.693082613,0.373724884,0.069143447,0.398151747
KO:K11004,0.340225394,0.729996348,-0.16611721,-0.967716155,0.139762282,0.12565272,-0.254716417,-1.513144274
KO:K11065,0.20514254,0.515851616,-0.219516739,-1.292554706,0.010266797,0.019668145,-0.428276574,-2.722589337
KO:K11068,1.60E-06,1.85E-05,0.712249958,5.829054579,2.16E-05,0.000279686,0.652535005,4.946863429
KO:K11069,0.860023586,0.999810126,-0.030923564,-0.177727347,0.334076328,0.232769458,-0.168214654,-0.980288347
KO:K11070,0.217192067,0.536404882,0.21393331,1.258080035,0.158393034,0.137710171,0.24365568,1.443190483
KO:K11071,7.33E-09,1.80E-07,0.801342421,7.695279465,0.00263652,0.007169362,0.492745217,3.252920639
KO:K11072,0.010615377,0.045654368,0.426529738,2.709008827,0.016613893,0.027860077,0.402196642,2.523549184
KO:K11073,0.124643766,0.351780477,-0.264517322,-1.575659858,0.14188674,0.127382516,-0.253402724,-1.504803287
KO:K11074,0.419622064,0.832466233,-0.140854255,-0.817294238,0.983226414,0.457249891,0.003687644,0.021184047
KO:K11075,0.723895945,0.999810126,-0.061902098,-0.356283751,0.615042264,0.347244038,0.088035628,0.507697403
KO:K11076,0.151234363,0.407250282,-0.247787582,-1.469250773,0.170830803,0.14493221,-0.236786192,-1.400047981
KO:K11085,0.578099505,0.969755662,-0.097319441,-0.561724021,0.195927231,0.159856934,-0.223942208,-1.319974189
KO:K11089,2.20E-05,0.000193786,-0.652081874,-4.940885468,0.001714293,0.005315994,-0.510835913,-3.413520062
KO:K11102,0.22113276,0.54405679,0.21215362,1.247118766,0.048375382,0.058841948,0.336104106,2.050032034
KO:K11103,0.000265796,0.001778857,0.579317438,4.082832852,0.026610046,0.038899096,0.374613003,2.32100016
KO:K11105,0.968390792,0.999810126,0.006950477,0.039928413,0.414619397,0.269279519,0.142359653,0.826208887
KO:K11106,0.421409832,0.833584861,-0.140318727,-0.81412435,0.550347974,0.323120323,-0.104468945,-0.60343028
KO:K11159,0.17296415,0.452251068,-0.235644248,-1.392898012,0.051391752,0.061344505,-0.331955208,-2.021570334
KO:K11173,0.723306914,0.999810126,-0.062039544,-0.357077888,0.528769765,0.31474073,-0.110145472,-0.636611038
KO:K11175,0.000951771,0.005496442,0.534065467,3.628833734,0.000259205,0.001392752,0.580146019,4.091631726
KO:K11177,0.070126812,0.223287917,-0.309800305,-1.871754502,0.028462951,0.04094604,-0.370485036,-2.291329062
KO:K11178,4.24E-10,1.69E-08,-0.835600909,-8.738100518,6.98E-05,0.000583934,-0.620547321,-4.545924351
KO:K11179,0.873798252,0.999810126,-0.027854574,-0.160074455,0.575611653,0.33201912,0.09795389,0.565421395
KO:K11183,0.836087864,0.999810126,-0.036278559,-0.208541736,0.93471738,0.444639681,0.014366571,0.082538183
KO:K11189,0.012622266,0.052445612,0.417325553,2.638056861,0.002868881,0.007627335,0.489077685,3.221059183
KO:K11209,3.51E-07,4.97E-06,-0.741276424,-6.344323143,6.57E-05,0.00055735,-0.622291022,-4.56675243
KO:K11212,0.845949729,0.999810126,-0.034068583,-0.195822786,0.971692562,0.45490117,0.00622415,0.035755713
KO:K11215,0.040589164,0.140056108,0.347864518,2.131449596,0.017191234,0.028351869,0.400268655,2.509137689
KO:K11251,0.646050459,0.999810126,0.080423204,0.463497491,0.815125537,0.411812553,0.040994848,0.235695608
KO:K11252,0.165800884,0.437357676,0.239519557,1.417187239,0.128790666,0.118539595,0.2617452,1.557925645
KO:K11253,0.137268789,0.3793984,0.256277138,1.523065362,0.251350141,0.190560601,0.199174407,1.167563082
KO:K11254,0.023607031,0.088812858,0.381836369,2.373308678,0.027643281,0.0401471,0.372283014,2.30423308
KO:K11263,1.08E-10,5.74E-09,0.84967323,9.256423933,0.000109636,0.000810613,0.607260282,4.390725921
KO:K11275,0.252920753,0.601268661,-0.198529129,-1.163624987,0.017889566,0.02912577,-0.398007695,-2.492287775
KO:K11294,0.856323088,0.999810126,-0.031749538,-0.182479207,0.622799611,0.349912541,-0.086116772,-0.496547841
KO:K11358,0.000110482,0.000813909,-0.60702866,-4.388073729,8.97E-05,0.000701087,-0.613238127,-4.459796597
KO:K11381,0.934085114,0.999810126,-0.014506013,-0.083339469,0.929670513,0.442754692,-0.015479876,-0.088935775
KO:K11384,0.001013341,0.005808721,0.531667945,3.606103545,0.021281687,0.032911524,0.387972024,2.418139696
KO:K11434,0.986139217,0.999810126,0.003047202,0.017504922,0.747825313,0.390902612,-0.056348011,-0.324209789
KO:K11443,0.843679777,0.999810126,-0.034576795,-0.198747405,0.633070256,0.353547645,-0.083591331,-0.481882169
KO:K11472,0.735500131,0.999810126,-0.059201638,-0.340685063,0.595919394,0.33953896,-0.092810051,-0.535464307
KO:K11473,0.966851159,0.999810126,-0.007289204,-0.041874404,0.591545773,0.337833934,-0.093911249,-0.541873823
KO:K11475,0.000113184,0.000829641,-0.606298866,-4.379728778,0.000453038,0.002036698,-0.561179824,-3.894836758
KO:K11477,0.003309782,0.016327316,-0.482777389,-3.166847592,0.068796961,0.075565486,-0.311207506,-1.88116598
KO:K11527,0.601968883,0.987004053,0.091292669,0.526635633,0.591353487,0.337833934,0.093959744,0.542156136
KO:K11530,0.043951491,0.150718607,-0.342581038,-2.094734199,0.06687242,0.073950963,-0.313282222,-1.895066886
KO:K11533,2.61E-10,1.14E-08,0.840736302,8.919953372,5.47E-06,0.000117944,0.685709555,5.411780935
KO:K11594,0.034699306,0.123244556,0.35804109,2.20282385,0.040717429,0.052526589,0.347656597,2.130000411
KO:K11600,0.320893739,0.703088422,0.172792833,1.007778057,0.054546703,0.06404111,0.327818695,1.993324858
KO:K11604,0.865305333,0.999810126,-0.029745773,-0.170952104,0.650402166,0.359846492,0.079366729,0.457369925
KO:K11609,0.026375494,0.097338131,0.375152277,2.324888155,0.044988423,0.055993559,0.341017434,2.083912013
KO:K11618,0.993173314,0.999810126,0.001500747,0.008621146,0.375773681,0.252482047,0.154419632,0.897842555
KO:K11645,1.95E-05,0.00017394,-0.655072349,-4.980509139,0.000865467,0.003199487,-0.537667699,-3.663216208
KO:K11646,0.923472935,0.999810126,-0.01684784,-0.096797212,0.59555462,0.33953896,-0.09290176,-0.535998019
KO:K11688,0.087419942,0.266314682,-0.293162539,-1.761485641,0.016126986,0.027341917,-0.40386673,-2.536065273
KO:K11689,0.170134988,0.446661977,-0.237160851,-1.402395144,0.023278023,0.035118561,-0.382673197,-2.379401196
KO:K11690,0.596223948,0.983801641,-0.092733501,-0.535018823,0.984955131,0.457249891,-0.003307543,-0.019000493
KO:K11705,0.188431771,0.482918727,0.227650263,1.343014786,0.060547125,0.068871591,0.320449685,1.943323408
KO:K11707,0.004443553,0.021231526,0.469412636,3.053946393,0.021001383,0.032619006,0.388748724,2.423841523
KO:K11710,0.072879619,0.229227697,0.306952442,1.852749277,0.012769092,0.023034995,0.416701972,2.633285952
KO:K11717,5.28E-14,1.86E-11,0.907817284,12.43547207,4.74E-07,2.83E-05,0.735810114,6.241852783
KO:K11719,0.547248154,0.944582003,-0.10527781,-0.608154582,0.378758895,0.253535742,-0.153467892,-0.892174953
KO:K11720,0.92073402,0.999810126,-0.017452695,-0.100273375,0.937899286,0.445315194,0.013664949,0.078506488
KO:K11731,0.140918211,0.38590676,-0.253999828,-1.508593356,0.04157904,0.053216045,-0.34627347,-2.120369212
KO:K11734,0.947736889,0.999810126,-0.011496995,-0.066049576,0.523184528,0.313502061,-0.111632852,-0.645315446
KO:K11735,0.110443337,0.320095686,0.274564791,1.640293412,0.016548731,0.02782905,0.402417752,2.525204512
KO:K11741,0.839339866,0.999810126,0.035549217,0.204343862,0.655176925,0.361790445,0.078210717,0.450666825
KO:K11747,0.951685385,0.999810126,-0.010627337,-0.061052853,0.441027305,0.280526648,0.134523342,0.779866421
KO:K11749,0.54095536,0.93994993,-0.106926537,-0.617788016,0.460182605,0.287406587,-0.128998968,-0.747286435
KO:K11752,0.857887074,0.999810126,0.031400366,0.18047036,0.163721102,0.140559704,0.240667138,1.424393639
KO:K11753,0.91919588,0.999810126,-0.017792461,-0.102226089,0.684385412,0.370962945,-0.07120743,-0.410096563
KO:K11754,0.405010631,0.816390037,0.145280166,0.843520295,0.020817907,0.032503323,0.389261797,2.42761137
KO:K11755,0.000527871,0.003283308,0.555780948,3.840500358,0.003629548,0.009070158,0.47864959,3.131678475
KO:K11779,0.187950458,0.482323196,-0.227891885,-1.344518268,0.022408501,0.034123239,-0.384932921,-2.395887457
KO:K11781,0.055707286,0.18418578,-0.326344904,-1.983292499,0.024940736,0.037095305,-0.378539871,-2.349374762
KO:K11782,0.022005118,0.083597874,-0.386005996,-2.403733974,0.015990002,0.027144585,-0.404344195,-2.539649078
KO:K11783,0.230613932,0.560620444,0.207958697,1.221333022,0.04782524,0.058291659,0.336883003,2.055390233
KO:K11784,0.71094055,0.999810126,-0.064933724,-0.373804728,0.266690136,0.198640376,-0.192982456,-1.129838275
KO:K11785,0.842461713,0.999810126,0.034849616,0.200317484,0.910982551,0.437501257,0.019607843,0.112660142
KO:K11890,5.92E-05,0.000472663,-0.625289555,-4.602829339,0.000191144,0.00114768,-0.590023076,-4.19802042
KO:K11891,1.55E-05,0.000142876,-0.660874638,-5.058566851,0.000475734,0.002096592,-0.559463451,-3.877484914
KO:K11892,0.480909853,0.888239123,-0.123157697,-0.712914442,0.401791076,0.263724055,-0.146267528,-0.849377976
KO:K11893,0.034030833,0.121789018,-0.359283023,-2.211595026,0.007288179,0.015359839,-0.44570933,-2.860219866
KO:K11895,7.03E-05,0.000549024,-0.620368232,-4.543791412,0.001605336,0.005140791,-0.513511121,-3.437775853
KO:K11896,3.66E-09,1.01E-07,-0.810353239,-7.944690173,1.43E-05,0.000222839,-0.662876289,-5.085865072
KO:K11897,4.52E-09,1.21E-07,-0.807665873,-7.868672095,0.000680615,0.0027305,-0.546597973,-3.749682881
KO:K11898,5.16E-07,6.84E-06,-0.734265419,-6.213384434,0.002144311,0.006208328,-0.501552262,-3.330374881
KO:K11900,1.13E-10,5.90E-09,-0.849256753,-9.240137634,0.000171875,0.001067811,-0.593395253,-4.2349965
KO:K11901,9.14E-12,8.05E-10,-0.871928894,-10.22981512,8.95E-05,0.000701087,-0.613319648,-4.460746914
KO:K11902,8.18E-08,1.41E-06,-0.766061986,-6.846482649,0.003276879,0.008436279,-0.483221541,-3.17064809
KO:K11903,1.25E-12,1.79E-10,-0.887304632,-11.05237683,7.64E-06,0.00014384,-0.678018576,-5.298888387
KO:K11904,2.54E-10,1.12E-08,-0.841009281,-8.929844219,1.76E-05,0.000246058,-0.657718208,-5.015908239
KO:K11905,0.011859662,0.049844025,-0.420666485,-2.663694953,0.016325024,0.027504554,-0.403182435,-2.530933331
KO:K11906,1.52E-05,0.000140135,-0.661417032,-5.065944889,0.007833966,0.016204695,-0.44210827,-2.831468363
KO:K11907,0.560288252,0.956436599,-0.101889408,-0.588372135,0.071310206,0.077800637,-0.308565531,-1.863507436
KO:K11912,0.427411338,0.835630139,-0.138530189,-0.803542938,0.072909309,0.079255327,-0.306922189,-1.852547674
KO:K11927,0.868265662,0.999810126,0.029086204,0.167158246,0.371373167,0.25018298,0.155830753,0.906250489
KO:K11928,0.988869802,0.999810126,-0.002446859,-0.014056175,0.948497352,0.447669646,-0.011329483,-0.065087101
KO:K11936,0.754465363,0.999810126,-0.054816593,-0.315371533,0.822479232,0.413386154,-0.039337291,-0.226150575
KO:K11940,0.619997369,0.999810126,0.08680878,0.500568124,0.164105813,0.140559704,0.240454076,1.423055211
KO:K11942,0.347596243,0.739668008,-0.163633312,-0.95284499,0.746043962,0.390427706,0.056759546,0.326585263
KO:K11959,0.26411379,0.617646915,-0.194005667,-1.136062432,0.045996222,0.056641124,-0.339525284,-2.073602628
KO:K11960,0.913050691,0.999810126,-0.019150543,-0.110031673,0.898699423,0.43601242,-0.02232657,-0.128288361
KO:K11961,0.498920032,0.902332813,-0.118187614,-0.683728208,0.119513748,0.113084037,-0.268043237,-1.598277107
KO:K11962,0.720552286,0.999810126,-0.062682802,-0.360794785,0.741488873,0.388930939,-0.057813247,-0.332668236
KO:K11963,0.791027238,0.999810126,-0.046452126,-0.267135519,0.621031739,0.349761411,-0.086553194,-0.499083188
KO:K11991,0.904273555,0.999810126,0.021092204,0.12119245,0.591353487,0.337833934,0.093959744,0.542156136
KO:K11996,2.82E-09,7.97E-08,0.813630529,8.039377302,1.39E-05,0.000218573,0.663570691,5.09538054
KO:K11997,0.122361258,0.346347607,-0.266072495,-1.585627184,0.033460117,0.045771487,-0.36035917,-2.219206239
KO:K12137,0.978342171,0.999810126,0.00476166,0.027353964,0.658365585,0.362330061,0.077440529,0.446201925
KO:K12140,0.66887536,0.999810126,-0.074912018,-0.431549369,0.181906222,0.151315165,-0.230963928,-1.363656878
KO:K12141,0.851230632,0.999810126,0.03288731,0.189025464,0.400300948,0.263035452,0.146726046,0.852099092
KO:K12234,0.466008509,0.876168352,-0.127343349,-0.737536357,0.150761038,0.133276605,-0.248065738,-1.471008177
KO:K12240,5.56E-06,5.78E-05,-0.685324349,-5.406046978,0.000288345,0.001469877,-0.576615026,-4.054267257
KO:K12251,0.009515702,0.041617769,-0.432218587,-2.753373768,0.001388047,0.004642221,-0.519359904,-3.491283037
KO:K12254,0.294887526,0.667068979,-0.182182305,-1.064370142,0.060399094,0.06881346,-0.320624365,-1.944504068
KO:K12256,0.326889914,0.709053153,-0.17069626,-0.995180937,0.622799611,0.349912541,-0.086116772,-0.496547841
KO:K12257,0.770077085,0.999810126,0.051231481,0.294689434,0.424759006,0.273224739,0.139318885,0.808208059
KO:K12261,0.25258452,0.600837947,-0.198667044,-1.164466542,0.322175523,0.227220434,-0.172342621,-1.005071808
KO:K12262,0.933596706,0.999810126,0.014613735,0.083958481,0.3768213,0.252720801,0.154085128,0.895850294
KO:K12266,5.99E-12,6.11E-10,-0.875366058,-10.40124869,2.43E-09,7.25E-07,-0.815451407,-8.092959618
KO:K12267,0.475137393,0.883049111,-0.124770949,-0.722399676,0.135341253,0.122987164,-0.257497965,-1.530834715
KO:K12276,0.941555369,0.999810126,-0.012859027,-0.073875597,0.962636187,0.452671167,0.008216659,0.047202704
KO:K12308,0.530022501,0.930179888,-0.109812912,-0.634665434,0.135288216,0.122987164,-0.257531737,-1.531049751
KO:K12339,0.000228081,0.001553278,0.584332768,4.136386517,0.000115145,0.000824101,0.605779154,4.373796708
KO:K12340,0.069914627,0.222795377,-0.310023423,-1.873245824,0.016170105,0.027370783,-0.403717142,-2.534942988
KO:K12368,0.000204701,0.00140891,-0.587828689,-4.174140336,0.004741913,0.011222951,-0.466391897,-3.028807923
KO:K12369,0.258931548,0.610687614,-0.196083897,-1.148716113,0.703816653,0.377379794,-0.066608645,-0.383489196
KO:K12370,0.903116378,0.999810126,0.021348372,0.122665016,0.142187912,0.127524928,0.253217658,1.503628973
KO:K12371,0.7705872,0.999810126,-0.051114689,-0.294015873,0.575611653,0.33201912,0.09795389,0.565421395
KO:K12373,0.6340447,0.999810126,0.083352596,0.480496281,0.1687329,0.14342438,0.23791914,1.407147702
KO:K12405,0.243069533,0.583216372,-0.202621667,-1.188628467,0.100778172,0.100232549,-0.281974366,-1.688328506
KO:K12410,0.714890875,0.999810126,-0.064007398,-0.368450045,0.317051311,0.224847267,-0.174149197,-1.015935195
KO:K12433,0.000113259,0.000829641,0.606278814,4.379499731,0.000343307,0.001658307,0.570744666,3.992897704
KO:K12446,0.626419554,0.999810126,-0.085224734,-0.491366538,0.250426569,0.190510272,-0.199555104,-1.169887202
KO:K12448,0.700680818,0.999810126,0.067347761,0.387763824,0.320035915,0.226246507,0.173094759,1.009593322
KO:K12452,0.37421537,0.777942359,-0.154918218,-0.900812652,0.301694279,0.216737171,-0.179675734,-1.049233854
KO:K12454,0.016503099,0.065428723,-0.402573029,-2.526367299,0.011057238,0.02087476,-0.424384024,-2.69237798
KO:K12503,0.092130613,0.278460333,0.289076556,1.734678794,0.186039429,0.154251313,0.228855554,1.350517265
KO:K12506,0.858725244,0.999810126,-0.031213286,-0.17939409,0.731067646,0.38620481,-0.060231522,-0.346633088
KO:K12508,0.738720111,0.999810126,-0.058454703,-0.336371877,0.678835944,0.370357965,0.072529346,0.41774961
KO:K12510,1.24E-05,0.000116913,-0.666482583,-5.135540108,0.007390341,0.015497166,-0.445018128,-2.85468785
KO:K12511,6.53E-11,3.88E-09,-0.854522076,-9.450737592,3.90E-05,0.000402943,-0.636838844,-4.744974235
KO:K12524,0.753672577,0.999810126,-0.054999224,-0.31642543,0.573282284,0.33201912,-0.098549043,-0.568890401
KO:K12526,0.006238973,0.02881528,-0.453334313,-2.921674906,0.007351539,0.015456958,-0.445279683,-2.856780451
KO:K12528,3.08E-05,0.00026104,-0.643226923,-4.825878417,0.000101666,0.000770793,-0.609526178,-4.416765572
KO:K12541,0.499329522,0.9024729,-0.118075686,-0.683071536,0.034715276,0.046808608,-0.358011659,-2.202616153
KO:K12543,5.80E-07,7.59E-06,-0.732078067,-6.173429602,0.000161037,0.001018159,-0.595443694,-4.257625338
KO:K12544,0.036158066,0.127723342,-0.355397113,-2.184195278,0.029914857,0.042480703,-0.36740202,-2.269271722
KO:K12549,0.714207418,0.999810126,-0.064167541,-0.369375693,0.254449572,0.192262833,-0.197903573,-1.15980876
KO:K12567,0.000151442,0.001086737,-0.597363265,-4.2789473,0.00078861,0.002995828,-0.541153542,-3.69675636
KO:K12573,0.036839315,0.12965699,0.354191972,2.175724221,0.001074462,0.003801787,0.529411765,3.584823781
KO:K12574,6.71E-11,3.88E-09,0.854273648,9.440565717,4.22E-05,0.000413095,0.634674923,4.717944917
KO:K12589,0.20960667,0.522769997,0.217422437,1.279608104,0.011810009,0.021829821,0.420890249,2.665416784
