KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K00483,0.574879395,0.951990451,-0.098140865,-0.566511158,0.02635731,0.064705931,-0.375194249,-2.325190877
KO:K00486,0.00875296,0.052245194,0.43650237,2.787047407,0.002870152,0.017590178,0.489058355,3.220891851
KO:K00493,0.940324736,0.999829032,0.01313027,0.075434161,0.524856989,0.390663843,-0.111186658,-0.642703779
KO:K00496,0.249515828,0.610555329,0.19993143,1.17218517,0.201146,0.231418679,0.221418646,1.304328216
KO:K00499,0.514405089,0.928599728,0.113986694,0.659099534,0.088580134,0.143431048,-0.292140797,-1.754772499
KO:K00500,0.325999094,0.721442883,0.171006218,0.997042419,0.318480177,0.302338523,0.17364362,1.012893972
KO:K00504,0.915101565,0.999829032,0.018697184,0.107425921,0.60590858,0.415649278,-0.090308011,-0.520908519
KO:K00505,0.73611467,0.999829032,0.059059005,0.339861384,0.964564824,0.522531053,-0.007792259,-0.044764481
KO:K00507,0.892342521,0.999829032,-0.02373557,-0.136388892,0.354787618,0.32157731,-0.161240504,-0.938536795
KO:K00508,0.974767103,0.999829032,0.005547902,0.031870759,0.361071911,0.324695271,0.159173318,0.926189405
KO:K00517,0.955078653,0.999829032,0.009880168,0.056760017,0.441563044,0.359335232,0.134367087,0.778943901
KO:K00518,0.356811109,0.75886007,-0.160572504,-0.934545427,0.824956113,0.484595642,0.038779752,0.222940414
KO:K00520,7.36E-05,0.001072215,0.619031771,4.52791061,0.001288975,0.010510235,0.522298444,3.518418316
KO:K00523,0.000404904,0.004310447,0.56508869,3.934628719,0.537218052,0.393818364,0.107910043,0.623537043
KO:K00525,0.671018114,0.999829032,-0.074398344,-0.428573694,0.156104654,0.200226614,-0.244961535,-1.451417513
KO:K00526,0.803458461,0.999829032,0.043631917,0.250885204,0.750138636,0.460020627,0.055814021,0.321127717
KO:K00527,0.894808124,0.999829032,0.023188903,0.133245937,0.403275055,0.344475172,-0.145811867,-0.846674375
KO:K00528,0.822350852,0.999829032,-0.039366199,-0.226317026,0.367422316,0.327965889,-0.157106132,-0.913854514
KO:K00529,0.42341682,0.837539651,0.139719043,0.810575578,0.11627721,0.168257613,0.270326292,1.612958766
KO:K00537,1.81E-08,1.63E-06,0.788874934,7.374035735,0.000332707,0.004780735,0.57180814,4.003947123
KO:K00540,0.980594299,0.999829032,0.004266412,0.024508892,0.754622384,0.460937626,0.054780428,0.315162839
KO:K00547,0.949608473,0.999829032,0.011084746,0.063680929,0.527080777,0.390663843,0.110594448,0.639238066
KO:K00548,0.373201732,0.779599305,0.155243192,0.902748913,0.047777235,0.095965215,0.336951309,2.055860356
KO:K00549,0.096230706,0.321183452,-0.285648506,-1.712268325,0.00935877,0.034339916,-0.433075456,-2.760090882
KO:K00554,0.036043741,0.152756521,0.35560116,2.185630777,0.143857841,0.190706805,0.252196686,1.497153661
KO:K00558,0.719596405,0.999829032,0.062906207,0.362085777,0.473859986,0.372099993,0.125129333,0.724507602
KO:K00560,0.954289381,0.999829032,0.010053944,0.057758429,0.745662924,0.458463292,0.056847614,0.327093631
KO:K00563,0.431940188,0.847048698,0.137189746,0.795617827,0.373389004,0.331104159,0.155183113,0.902390927
KO:K00564,0.528465758,0.931243662,0.110226233,0.637083555,0.667507311,0.434460111,0.075240297,0.433451248
KO:K00566,0.002101903,0.016033215,0.502391429,3.337826184,0.000452247,0.005531399,0.561240985,3.895456414
KO:K00567,0.134986033,0.403292891,-0.257724343,-1.532276244,0.595071069,0.412255211,-0.093023368,-0.536705759
KO:K00568,0.881723269,0.999829032,-0.026092622,-0.149941753,0.273827771,0.277283713,-0.190181107,-1.112817285
KO:K00570,0.94035495,0.999829032,0.01312361,0.075395893,0.850391241,0.491112851,0.033074975,0.190105278
KO:K00571,0.077791198,0.273919746,0.302073184,1.820314812,0.005328647,0.025228748,0.460901149,2.983459472
KO:K00573,0.479782138,0.903687388,0.123472068,0.714762355,0.058843306,0.109520762,0.322481008,1.957066817
KO:K00574,0.738029346,0.999829032,0.058614853,0.337296618,0.666624438,0.434160522,-0.075452287,-0.434679481
KO:K00575,0.352939335,0.754351861,0.161852671,0.942195718,0.86400214,0.494134433,-0.030036255,-0.172623032
KO:K00588,0.605620194,0.973299366,0.090379995,0.521327151,0.08917568,0.144054815,0.29162031,1.751355274
KO:K00590,0.920469986,0.999829032,0.017511014,0.100608545,0.484306098,0.37452882,0.122213236,0.707364088
KO:K00595,0.217744397,0.557304846,0.213682542,1.25653474,0.587065876,0.408915229,0.09504291,0.548462742
KO:K00598,0.000253045,0.002892473,0.58093759,4.100055476,0.00537818,0.025288457,0.460461842,2.979850164
KO:K00600,0.686557581,0.999829032,0.070691065,0.40710773,0.519338341,0.389038913,0.112661634,0.65133862
KO:K00602,0.001351456,0.011286408,0.52042307,3.501080873,0.002496651,0.016395512,0.495091034,3.273419549
KO:K00604,0.551925521,0.94098272,-0.104058123,-0.601031276,0.064167068,0.1159632,-0.31627945,-1.91520196
KO:K00605,0.039110094,0.162958724,0.350301335,2.148460761,0.004459077,0.022679425,0.46925121,3.052599552
KO:K00606,0.19753217,0.523196965,0.223161192,1.31512895,0.027410022,0.065951172,0.372802681,2.307968309
KO:K00609,0.204850109,0.535985262,0.219655027,1.293410234,0.025474432,0.063602347,0.377261435,2.340120971
KO:K00611,0.211651126,0.550321385,0.216473583,1.273748578,0.081325368,0.134447412,0.298708369,1.798039438
KO:K00612,0.609584483,0.973437212,0.089391745,0.515580585,0.393480351,0.340286781,0.148837388,0.864636292
KO:K00615,0.763045906,0.999829032,0.052843518,0.303987632,0.208180522,0.235944986,0.218088117,1.283721201
KO:K00616,0.999350122,0.999829032,-0.000142865,-0.000820695,0.929561661,0.511805599,0.015503895,0.0890738
KO:K00619,0.865806431,0.999829032,0.029634099,0.170309737,0.649325904,0.429401419,0.079627757,0.458883747
KO:K00620,0.534132741,0.932669921,0.108724442,0.628298972,0.14049147,0.18745529,0.254263871,1.510269935
KO:K00625,0.149901421,0.434131546,0.248572531,1.474211119,0.785136417,0.472275834,0.047792524,0.274861235
KO:K00626,0.447831992,0.868108539,0.132546286,0.768198396,0.570642133,0.404898836,0.099224925,0.572830703
KO:K00627,0.001774208,0.014088232,0.509427725,3.400806215,0.001906492,0.013745435,0.506460557,3.374137544
KO:K00631,0.286648588,0.668292823,0.185266263,1.083022552,0.184129282,0.220065933,0.229825776,1.356561291
KO:K00632,0.626819821,0.987770153,0.08512623,0.490794458,0.240711166,0.257074875,0.203617816,1.194724233
KO:K00635,0.670734445,0.999829032,0.074466311,0.428967405,0.132997936,0.181342715,0.258999508,1.540401317
KO:K00639,0.274704458,0.648677499,0.18984033,1.11074866,0.507610063,0.383742218,-0.115822192,-0.669855995
KO:K00640,0.608920615,0.973437212,0.089557049,0.516541699,0.159738316,0.202610781,0.242894349,1.438397865
KO:K00641,0.000477411,0.004933248,0.559339567,3.876235311,0.000870056,0.008393361,0.537468346,3.661306111
KO:K00643,0.096224163,0.321183452,0.285653886,1.712303445,0.477779969,0.373569182,0.124031157,0.718049295
KO:K00645,0.742865611,0.999829032,0.057494566,0.330828385,0.107188938,0.161417581,0.277002917,1.656063918
KO:K00647,1.63E-06,5.50E-05,0.711772592,5.821133485,0.051778363,0.100952995,0.331437613,2.018028899
KO:K00648,0.840851408,0.999829032,-0.035210416,-0.202393941,0.967096843,0.522531053,0.007235151,0.041563865
KO:K00651,0.122148039,0.375355791,0.26621887,1.586566007,0.026430326,0.064807753,0.375025856,2.323976453
KO:K00652,0.032020566,0.140452328,0.363141688,2.238933363,0.296107395,0.290563489,0.181730398,1.061639665
KO:K00655,0.05284662,0.204936295,0.330023278,2.008362322,0.005204699,0.024871136,0.462016059,2.992631989
KO:K00656,0.133906777,0.401616688,0.258414846,1.536674907,0.901300747,0.504880103,0.021750391,0.124976051
KO:K00658,0.139756938,0.41286858,0.25471974,1.513165385,0.018240342,0.051696772,0.396899702,2.484050145
KO:K00661,0.72862556,0.999829032,0.060799787,0.349915537,0.600539196,0.414088871,0.091650678,0.528718323
KO:K00662,0.520715565,0.928956891,0.112292824,0.649179119,0.529775022,0.391575171,0.109878579,0.635049597
KO:K00663,0.309451474,0.697165386,0.176862545,1.032271142,0.219720373,0.243254464,0.212788965,1.251030413
KO:K00666,0.024996629,0.116981915,0.37840493,2.348397264,0.025474432,0.063602347,0.377261435,2.340120971
KO:K00672,0.105189984,0.339959288,0.278528334,1.665948349,0.009344498,0.034339916,0.433153993,2.760707003
KO:K00673,2.11E-08,1.81E-06,0.786641424,7.31913961,0.000251877,0.004242261,0.581089574,4.101674866
KO:K00674,0.001542751,0.012645558,0.515120655,3.452434775,0.014473589,0.045129372,0.40987284,2.58132886
KO:K00675,0.021516915,0.104483767,0.387326752,2.413407313,0.00281306,0.017310707,0.489934479,3.22848226
KO:K00677,2.46E-09,3.52E-07,0.81533504,8.089514034,9.07E-07,0.000109652,0.723515081,6.02089829
KO:K00680,0.000199683,0.002418033,0.588625387,4.182793903,0.012831878,0.042458738,0.416437161,2.631261288
KO:K00681,0.585439697,0.962450693,0.095454638,0.550860496,0.772635017,0.467756432,0.050646056,0.291313292
KO:K00683,0.698756632,0.999829032,0.067801858,0.390390385,0.97200416,0.523393376,0.00615561,0.035361957
KO:K00684,2.56E-07,1.36E-05,0.746926628,6.453188536,2.25E-05,0.00104961,0.651476007,4.932906917
KO:K00685,0.740532498,0.999829032,0.058034732,0.333947001,0.379323218,0.334807297,0.153288472,0.891106791
KO:K00688,0.26672841,0.636076697,0.192967305,1.129746137,0.197336688,0.229607251,0.223256082,1.315717487
KO:K00690,0.629442157,0.989488178,0.084481515,0.48705054,0.133795298,0.181652884,0.258486403,1.537130886
KO:K00694,0.956259382,0.999829032,-0.009620223,-0.055266529,0.586683575,0.408915229,-0.095139658,-0.549026143
KO:K00696,0.293237176,0.674758942,0.18279559,1.068076805,0.119108303,0.170671635,0.268326685,1.600098294
KO:K00697,0.742563187,0.999829032,-0.057564554,-0.331232441,0.78168599,0.470751562,-0.04857887,-0.279394227
KO:K00698,0.562254444,0.944402241,0.101381698,0.585409781,0.097294639,0.152262393,0.284777234,1.70658395
KO:K00700,0.888725779,0.999829032,0.024537863,0.141001747,0.850391241,0.491112851,0.033074975,0.190105278
KO:K00702,0.110545963,0.352564284,0.274488792,1.639802382,0.80404865,0.476079575,0.043498297,0.250115425
KO:K00703,0.617079671,0.978664033,0.087530683,0.504762861,0.78168599,0.470751562,0.04857887,0.279394227
KO:K00705,0.631083068,0.990861787,0.084078647,0.484711357,0.197099366,0.229607251,0.223371371,1.316432588
KO:K00720,0.772743866,0.999829032,-0.050621156,-0.291169701,0.654261163,0.430750546,0.078432177,0.451950812
KO:K00721,0.921991044,0.999829032,-0.017175073,-0.098677839,0.441563044,0.359335232,0.134367087,0.778943901
KO:K00729,0.200559178,0.528506592,0.221700114,1.306071929,0.076957679,0.13000743,0.302883997,1.825693618
KO:K00748,0.08386424,0.290155295,0.29636038,1.782539228,0.006876798,0.029015213,0.44857935,2.883258559
KO:K00752,0.2371847,0.588029886,-0.205119666,-1.20392188,0.558601166,0.400619492,-0.102325704,-0.590918179
KO:K00754,0.05067463,0.198950548,0.332923582,2.028201542,0.01251825,0.041956338,0.417771031,2.641467902
KO:K00756,0.475175513,0.898365826,0.124760262,0.722336821,0.943267224,0.516343256,-0.012481768,-0.071707883
KO:K00757,0.817274939,0.999829032,0.040510007,0.232903458,0.666462216,0.434160522,-0.07549125,-0.434905234
KO:K00758,0.602312967,0.972484478,0.091206562,0.52613474,0.410690076,0.346991712,0.143549255,0.833257594
KO:K00759,0.342490174,0.741010286,0.165350545,0.963124101,0.051519867,0.100917785,0.331783344,2.020394199
KO:K00760,0.798109006,0.999829032,0.044844159,0.257869501,0.79987167,0.475846025,0.044444498,0.255566739
KO:K00761,0.001822295,0.014381655,0.50832738,3.390897431,0.001824688,0.013634036,0.508273281,3.390410839
KO:K00762,0.70761196,0.999829032,0.065715604,0.378325195,0.727843128,0.453614891,0.060981985,0.350968034
KO:K00763,0.040951703,0.169357363,0.3472782,2.127363931,0.448447644,0.361359961,-0.13236822,-0.767147963
KO:K00764,0.000624874,0.006068638,0.549714965,3.780287758,0.000315092,0.004626533,0.5736441,4.023093295
KO:K00765,0.934882882,0.999829032,0.014330072,0.082328447,0.354787618,0.32157731,0.161240504,0.938536795
KO:K00766,0.085805809,0.295290861,0.294601552,1.770951584,0.043799309,0.091091694,0.342813006,2.096341401
KO:K00767,0.995439267,0.999829032,-0.001002604,-0.005759526,0.938934582,0.514759318,0.013436709,0.077194984
KO:K00768,0.913346737,0.999829032,-0.019085093,-0.109655483,0.274072726,0.277283713,-0.190085819,-1.112238814
KO:K00769,0.061535331,0.228618801,0.319292148,1.93550519,0.76454035,0.464922628,-0.052500534,-0.30200911
KO:K00772,0.091235921,0.309578977,0.289840065,1.739680014,0.878147496,0.4978746,0.026887295,0.154511609
KO:K00773,0.058460876,0.22165939,0.322943331,1.96019898,0.008119238,0.031505935,0.440310607,2.817179371
KO:K00777,0.045526343,0.182058389,0.340217685,2.078384272,0.004694664,0.02358575,0.466859127,3.032687286
KO:K00782,0.57727717,0.954329792,0.097529016,0.562945283,0.150098266,0.19545066,0.248456293,1.473476382
KO:K00783,0.752105329,0.999829032,0.055360433,0.318509929,0.7906596,0.473582147,0.046535702,0.267617186
KO:K00784,0.342877822,0.741435023,0.165219629,0.962340145,0.068284364,0.12002597,0.311755609,1.884835445
KO:K00786,0.550584854,0.94098272,0.104407222,0.603069827,0.352975026,0.321494352,0.161840831,0.942124944
KO:K00788,0.032990078,0.143475365,0.361256781,2.22556252,0.003454448,0.019236264,0.480868923,3.150553489
KO:K00789,0.828252513,0.999829032,0.038038321,0.218671772,0.265934501,0.272354881,-0.193281886,-1.131659299
KO:K00790,0.0288023,0.130080316,0.369753092,2.286084495,0.004075926,0.021445995,0.473385582,3.087218838
KO:K00791,0.001081674,0.009419075,0.529153059,3.582390504,0.023879861,0.061030119,0.381149714,2.368314598
KO:K00793,0.672729182,0.999829032,0.073988595,0.426200298,0.145562974,0.191978207,0.251163093,1.490603748
KO:K00794,0.910241905,0.999829032,0.019771643,0.113601648,0.558601166,0.400619492,0.102325704,0.590918179
KO:K00795,6.93E-05,0.001025604,0.620752422,4.548368523,0.012040115,0.040960208,0.419859886,2.657493193
KO:K00796,8.00E-08,5.17E-06,0.766413139,6.854086207,3.50E-05,0.001284151,0.639794051,4.782192711
KO:K00797,0.315289078,0.706619537,0.174774697,1.019698938,0.772635017,0.467756432,0.050646056,0.291313292
KO:K00798,0.978612906,0.999829032,0.004702123,0.027011937,0.878209919,0.4978746,-0.026873417,-0.154431803
KO:K00799,0.003880779,0.027022994,0.475622175,3.106056266,0.048507779,0.096958691,0.335917716,2.048750523
KO:K00800,0.887383064,0.999829032,0.024835839,0.142715052,0.683920964,0.439573744,0.071317915,0.410736115
KO:K00801,0.747699414,0.999829032,0.056377087,0.324377616,0.212389425,0.239011825,0.216132484,1.271643091
KO:K00803,0.516145061,0.928599728,0.113518628,0.656357652,0.099798475,0.15441671,0.282755087,1.693408697
KO:K00805,0.216055989,0.555116745,0.21445049,1.261267844,0.071780963,0.124163873,0.308078786,1.860259327
KO:K00806,0.109257251,0.34960516,0.275447027,1.645995998,0.034926643,0.078007701,0.357623169,2.199875293
KO:K00808,0.946788271,0.999829032,0.011705968,0.067250277,0.731751462,0.454590984,0.060072509,0.345714648
KO:K00809,0.890496018,0.999829032,-0.024145115,-0.138743574,0.244139711,0.259522512,-0.202171773,-1.185876677
KO:K00812,0.522408165,0.929445197,0.111840215,0.646529316,0.536625638,0.393664972,0.108066242,0.624450267
KO:K00813,0.113176377,0.358494267,0.272558725,1.627343269,0.10815558,0.162335666,0.276272966,1.65133877
KO:K00817,0.65115722,0.999829032,-0.079183704,-0.45630854,0.488938994,0.375577315,-0.120930378,-0.699828177
KO:K00818,0.251049899,0.612415012,0.199298065,1.168317941,0.864280524,0.494134433,0.029974196,0.172266052
KO:K00819,0.000221713,0.002643496,0.585252069,4.146280215,0.000622185,0.00662416,0.549871462,3.781830288
KO:K00820,0.754525542,0.999829032,-0.054802732,-0.315291548,0.976494632,0.523889327,-0.005167965,-0.029688094
KO:K00821,1.62E-06,5.50E-05,0.711969491,5.82439871,0.01736776,0.050620119,0.399689976,2.504819886
KO:K00822,9.13E-05,0.001254793,0.612719632,4.453757721,0.55440831,0.399084291,0.103412672,0.597262773
KO:K00823,0.921863119,0.999829032,0.017203324,0.098840202,0.607453676,0.415649278,0.089922589,0.518667191
KO:K00824,2.84E-05,0.00050754,0.645344621,4.853074421,0.026022634,0.064345577,0.37597105,2.330796503
KO:K00826,0.680540512,0.999829032,0.072122891,0.415396261,0.112750997,0.166078971,0.272868545,1.629341809
KO:K00827,0.332897331,0.729212638,0.168619511,0.982716654,0.298153876,0.291297681,0.180974931,1.057076584
KO:K00830,0.555312786,0.94098272,-0.10317787,-0.595892061,0.107188938,0.161417581,-0.277002917,-1.656063918
KO:K00831,3.62E-06,9.87E-05,0.694933217,5.551703758,0.002619557,0.016716313,0.493023848,3.255350531
KO:K00832,2.22E-06,6.77E-05,0.705417496,5.717212904,0.065434812,0.117428046,0.314862808,1.905677215
KO:K00833,0.000538636,0.005407296,0.555061063,3.833308774,0.001140856,0.00964702,0.527085716,3.562995662
KO:K00836,0.050162337,0.19753969,0.333622086,2.032989222,0.014608893,0.045482239,0.409360265,2.577450382
KO:K00837,0.91712348,0.999829032,0.018250342,0.104857698,0.488712944,0.375577315,0.120992826,0.700194933
KO:K00839,0.972142229,0.999829032,-0.00612524,-0.035187486,0.298939014,0.291670627,-0.180685971,-1.055331756
KO:K00845,0.105027657,0.339768407,0.278653166,1.666757842,0.007676704,0.030881676,0.443123298,2.839555169
KO:K00847,0.250299978,0.611932123,0.199607358,1.170206249,0.478959067,0.373763696,0.123701756,0.716112632
KO:K00848,0.053066854,0.205223611,0.329734534,2.00639071,0.163768069,0.205690575,0.240641107,1.424230105
KO:K00849,0.376558317,0.784074949,0.154169047,0.896350072,0.146873141,0.193130804,0.250374905,1.485612633
KO:K00850,0.54085895,0.938310914,0.106951867,0.617936059,0.137183233,0.184253965,0.256331057,1.52340834
KO:K00851,0.334198438,0.730411138,0.168172773,0.980037175,0.158929317,0.202193802,0.243351626,1.441276105
KO:K00852,0.313981089,0.704653332,-0.175240382,-1.022501874,0.027095596,0.065501049,-0.373508963,-2.31304892
KO:K00853,0.613504673,0.977265717,0.088417164,0.509915005,0.472272136,0.371382451,0.125575519,0.727132371
KO:K00854,0.509488868,0.926178205,0.115313463,0.666874028,0.573788905,0.405373575,0.098419509,0.568135323
KO:K00855,0.004520701,0.030465593,0.468615151,3.04729648,0.352838045,0.321494352,0.161886275,0.942396602
KO:K00856,0.564269571,0.945328399,0.1008622,0.582379124,0.938934582,0.514759318,0.013436709,0.077194984
KO:K00857,0.918556528,0.999829032,0.017933709,0.103037883,0.550550109,0.397978172,0.104416275,0.603122693
KO:K00858,0.913060858,0.999829032,0.019148295,0.110018753,0.52881109,0.391284945,0.110134495,0.636546817
KO:K00859,0.004605736,0.030947881,0.467749631,3.040090049,0.001193144,0.010006802,0.525336372,3.546652594
KO:K00860,0.588939342,0.962813634,0.094569195,0.545704354,0.167187869,0.208710066,0.238759977,1.412420813
