"","Label","Time","Time_Flux"
"943","S3P4.C2","Flux",0.02587
"944","S3P6.C2","time",0.56826
"945","S1P1.C1","time",0.46028
"946","S1P1.C1","Flux",0.0054
"947","S1P3.C1","time",0.4916
"948","S1P3.C1","Flux",-0.00925
"949","S1P5.C1","time",-1.17272
"950","S1P5.C1","Flux",0.00879
"951","S2P1.C1","time",0.45358
"952","S2P1.C1","Flux",0.01388
"953","S2P3.C1","time",0.4925
"954","S2P3.C1","Flux",-0.00923
"955","S2P7.C1","time",0.43779
"956","S2P7.C1","Flux",-0.00768
"957","S3P1.C1","time",0.40426
"958","S3P1.C1","Flux",-0.01808
"959","S3P3.C1","time",0.5289
"960","S3P5.C1","time",0.51091
"961","S3P5.C1","Flux",0.00817
"962","S1P2.C2","time",-1.17252
"963","S1P2.C2","Flux",0.01153
"964","S1P4.C2","time",0.53531
"965","S1P4.C2","Flux",0.00587
"966","S1P6.C2","time",0.52743
"967","S1P6.C2","Flux",0.01409
"968","S2P8.C2","time",0.44492
"969","S2P8.C2","Flux",0.0152
"970","S2P4.C2","time",0.49292
"971","S2P4.C2","Flux",0.00134
"972","S2P6.C2","time",0.51648
"973","S2P6.C2","Flux",-0.000445
"974","S3P2.C2","time",0.5111
"975","S3P2.C2","Flux",-0.00541
"976","S3P4.C2","time",0.47916
"977","S3P4.C2","Flux",0.01342
"978","S3P6.C2","time",0.6039
"979","S1P1.C1","time",0.49946
"980","S1P1.C1","Flux",-0.00175
"981","S1P3.C1","time",0.52723
"982","S1P3.C1","Flux",0.00605
"983","S1P5.C1","time",-1.15844
"984","S1P5.C1","Flux",-0.00795
"985","S2P1.C1","time",0.49273
"986","S2P1.C1","Flux",-0.01136
"987","S2P3.C1","time",0.52811
"988","S2P3.C1","Flux",-0.00798
"989","S2P7.C1","time",0.45918
"990","S2P7.C1","Flux",0.0048
"991","S3P1.C1","time",0.44337
"992","S3P1.C1","Flux",-0.00497
"993","S3P3.C1","time",0.56806
"994","S3P5.C1","time",0.5501
"995","S1P2.C2","time",-1.15825
"996","S1P2.C2","Flux",-0.0045
"997","S1P4.C2","time",0.57449
"998","S1P6.C2","time",0.56659
"999","S2P8.C2","time",0.46632
"1000","S2P8.C2","Flux",0.000426
"1001","S2P4.C2","time",0.52856
"1002","S2P4.C2","Flux",-0.00294
"1003","S2P6.C2","time",0.56767
"1004","S3P2.C2","time",0.55029
"1005","S3P4.C2","time",0.51837
"1006","S3P4.C2","Flux",0.0143
"1007","S3P6.C2","time",0.643
"1008","S1P1.C1","time",0.53512
"1009","S1P1.C1","Flux",-0.01816
"1010","S1P3.C1","time",0.5664
"1011","S1P5.C1","time",-1.14065
"1012","S1P5.C1","Flux",-0.00203
"1013","S2P1.C1","time",0.52838
"1014","S2P1.C1","Flux",0.0138
"1015","S2P3.C1","time",0.57931
"1016","S2P7.C1","time",0.48056
"1017","S2P7.C1","Flux",-0.00347
"1018","S3P1.C1","time",0.47899
"1019","S3P1.C1","Flux",-0.0151
"1020","S3P3.C1","time",0.60369
"1021","S3P5.C1","time",0.58575
