"","Label","Pyr","Flux","Time","Condition"
"757","S2P3","C1",0.01059,1.75775,"Drought"
"758","S3P1","C1",0.00755,1.74223,"Drought"
"759","S3P3","C1",-0.00168,1.76069,"Drought"
"760","S1P2","C2",0.01556,0.22705,"Drought"
"761","S1P4","C2",0.06736,1.0212,"Drought"
"762","S1P6","C2",0.26612,1.79218,"Drought"
"763","S2P4","C2",0.2527,1.77289,"Drought"
"764","S2P6","C2",0.03449,1.75792,"Drought"
"765","S3P4","C2",0.30314,1.74241,"Drought"
"766","S3P6","C2",0.12623,1.76088,"Drought"
"767","S1P2","W",0.00157,1.24434,"Drought"
"768","S1P4","W",0.00302,1.25145,"Drought"
"769","S1P1","C1",-0.00125,1.78341,"Drought"
"770","S1P3","C1",0.01921,1.75632,"Drought"
"771","S1P5","C1",-0.00199,0.24111,"Drought"
"772","S2P1","C1",0.0019,1.80836,"Drought"
"773","S2P3","C1",0.00491,1.79333,"Drought"
"774","S3P1","C1",0.02275,1.78493,"Drought"
"775","S3P3","C1",-0.00566,1.79631,"Drought"
"776","S1P2","C2",0.03753,0.24128,"Drought"
"777","S1P4","C2",0.05756,1.06392,"Drought"
"778","S1P6","C2",0.24579,1.83479,"Drought"
"779","S2P4","C2",0.23226,1.80853,"Drought"
"780","S2P6","C2",0.03439,1.7935,"Drought"
"781","S3P4","C2",0.34893,1.7851,"Drought"
"782","S3P6","C2",0.12586,1.79649,"Drought"
"783","S1P2","W",0.0039,1.30344,"Drought"
"784","S1P4","W",-0.00536,1.31054,"Drought"
"785","S1P1","C1",0.00887,1.82413,"Drought"
"786","S1P3","C1",0.03094,1.79199,"Drought"
"787","S1P5","C1",-0.00767,0.25534,"Drought"
"788","S2P1","C1",-0.00547,1.85102,"Drought"
"789","S2P3","C1",0.01085,1.83597,"Drought"
"790","S3P1","C1",0.00389,1.82059,"Drought"
"791","S3P3","C1",-0.00902,1.83899,"Drought"
"792","S1P2","C2",0.03342,0.2555,"Drought"
"793","S1P4","C2",0.05991,1.11366,"Drought"
"794","S1P6","C2",0.26374,1.87046,"Drought"
"795","S2P4","C2",0.19937,1.85119,"Drought"
"796","S2P6","C2",0.02661,1.83617,"Drought"
"797","S3P4","C2",0.33749,1.82075,"Drought"
"798","S3P6","C2",0.10499,1.83918,"Drought"
"799","S1P2","W",0.00413,1.36259,"Drought"
"800","S1P4","W",-8.15e-05,1.3697,"Drought"
"801","S1P1","C1",0.00707,1.85981,"Drought"
"802","S1P3","C1",0.01972,1.83464,"Drought"
"803","S1P5","C1",-0.0065,0.27657,"Drought"
"804","S2P1","C1",-0.000347,1.88667,"Drought"
"805","S2P3","C1",-0.000256,1.87161,"Drought"
"806","S3P1","C1",0.00944,1.8633,"Drought"
"807","S3P3","C1",0.00619,1.87462,"Drought"
"808","S3P5","C1",-0.00893,1.95865,"Drought"
"809","S1P2","C2",0.05232,0.27674,"Drought"
"810","S1P4","C2",0.0719,1.1564,"Drought"
"811","S2P4","C2",0.23635,1.88684,"Drought"
"812","S2P6","C2",0.000351,1.87181,"Drought"
"813","S3P2","C2",0.10694,1.95884,"Drought"
"814","S3P4","C2",0.1896,1.86347,"Drought"
"815","S3P6","C2",0.12256,1.87481,"Drought"
"816","S1P2","W",-0.00176,1.42877,"Drought"
"817","S1P4","W",0.01487,1.43589,"Drought"
"818","S1P1","C1",-0.00507,1.9005,"Drought"
"819","S1P3","C1",0.02284,1.87028,"Drought"
"820","S1P5","C1",-0.00706,0.29079,"Drought"
"821","S2P1","C1",0.01215,1.92932,"Drought"
"822","S2P3","C1",0.003,1.91428,"Drought"
"823","S3P1","C1",0.01022,1.89898,"Drought"
"824","S3P3","C1",0.00249,1.91726,"Drought"
"825","S1P2","C2",0.03953,0.29095,"Drought"
"826","S1P4","C2",0.08339,1.20617,"Drought"
"827","S2P2","C2",0.11821,1.989,"Drought"
"828","S2P4","C2",0.27287,1.92949,"Drought"
"829","S2P6","C2",0.01292,1.91444,"Drought"
"830","S3P4","C2",0.24651,1.89916,"Drought"
"831","S3P6","C2",0.11843,1.91744,"Drought"
"832","S1P2","W",-0.000405,1.48791,"Drought"
"833","S1P4","W",0.000884,1.49501,"Drought"
"834","S1P1","C1",0.00949,1.93617,"Drought"
"835","S1P5","C1",-0.00344,0.30501,"Drought"
"836","S2P1","C1",9.86e-06,1.96498,"Drought"
"837","S2P3","C1",0.00577,1.94984,"Drought"
"838","S2P5","C1",0.01034,1.97457,"Drought"
"839","S3P1","C1",0.01716,1.94168,"Drought"
"840","S3P3","C1",-0.00639,1.95284,"Drought"
"841","S1P2","C2",0.06309,0.30517,"Drought"
"842","S1P4","C2",0.08167,1.24894,"Drought"
"843","S2P4","C2",0.20504,1.96515,"Drought"
"844","S2P6","C2",0.03713,1.95,"Drought"
"845","S3P4","C2",0.49261,1.94185,"Drought"
"846","S3P6","C2",0.15008,1.95302,"Drought"
"847","S1P2","W",0.0038,1.54704,"Drought"
"848","S1P4","W",-0.000853,1.55414,"Drought"
"849","S1P1","C1",-0.00223,1.97689,"Drought"
"850","S1P5","C1",0.00512,0.31922,"Drought"
"851","S2P5","C1",0.00622,2.02438,"Drought"
"852","S3P1","C1",0.00907,1.97733,"Drought"
"853","S1P2","C2",0.05431,0.31939,"Drought"
"854","S1P4","C2",0.07427,1.2897,"Drought"
"855","S1P2","W",0.00524,1.61324,"Drought"
"856","S1P4","W",0.00254,1.62037,"Drought"
"857","S1P5","C1",0.00221,0.33345,"Drought"
"858","S1P2","C2",0.07051,0.33361,"Drought"
"859","S1P4","C2",0.09008,1.32536,"Drought"
"860","S1P2","W",0.00034,1.67236,"Drought"
"861","S1P4","W",-0.000543,1.67948,"Drought"
"862","S1P5","C1",-0.00287,0.34767,"Drought"
"863","S1P2","C2",0.0755,0.34785,"Drought"
"864","S1P4","C2",0.09,1.36601,"Drought"
"865","S1P2","W",-0.00341,1.7315,"Drought"
"866","S1P4","W",-0.00125,1.73862,"Drought"
"867","S1P5","C1",0.00567,0.37656,"Drought"
"868","S1P2","C2",0.0963,0.37672,"Drought"
"869","S1P4","C2",0.05637,1.40169,"Drought"
"870","S1P2","W",-0.00558,1.79767,"Drought"
"871","S1P4","W",-0.000734,1.80479,"Drought"
"872","S1P5","C1",-0.01165,0.39079,"Drought"
"873","S1P2","C2",0.10445,0.39096,"Drought"
"874","S1P4","C2",0.07586,1.44237,"Drought"
"875","S1P2","W",0.00247,1.85679,"Drought"
"876","S1P4","W",0.00717,1.8639,"Drought"
"877","S1P5","C1",0.00166,0.41215,"Drought"
"878","S1P2","C2",0.11919,0.41231,"Drought"
"879","S1P4","C2",0.06385,1.47804,"Drought"
"880","S1P2","W",0.00886,1.91595,"Drought"
"881","S1P4","W",0.000365,1.92306,"Drought"
"882","S1P5","C1",0.00386,0.42638,"Drought"
"883","S1P2","C2",0.10744,0.42655,"Drought"
"884","S1P4","C2",0.06276,1.51875,"Drought"
"885","S1P5","C1",-0.00687,0.45475,"Drought"
"886","S1P2","C2",0.11494,0.45491,"Drought"
"887","S1P5","C1",-0.000467,0.46897,"Drought"
"888","S1P2","C2",0.09397,0.46914,"Drought"
"889","S1P5","C1",-0.000604,0.49034,"Drought"
"890","S1P2","C2",0.13836,0.49051,"Drought"
"891","S1P5","C1",-0.000627,0.50457,"Drought"
"892","S1P2","C2",0.10117,0.50473,"Drought"
"893","S1P5","C1",-8.23e-05,0.53296,"Drought"
"894","S1P2","C2",0.09463,0.53313,"Drought"
"895","S1P4","C2",0.06395,1.70721,"Drought"
"896","S1P4","C2",0.07657,1.74793,"Drought"
"897","S1P4","C2",0.05604,1.78362,"Drought"
"898","S1P4","C2",0.05646,1.82433,"Drought"
"899","S1P4","C2",-0.00511,1.86,"Drought"
"900","S1P4","C2",0.06421,1.90069,"Drought"
"901","S1P4","C2",0.06575,1.93635,"Drought"
"902","S1P5","C1",-0.00222,0.72491,"Drought"
"903","S1P2","C2",0.14484,0.72508,"Drought"
"904","S1P5","C1",-0.01806,0.73914,"Drought"
"905","S1P2","C2",0.14325,0.73931,"Drought"
"906","S1P5","C1",-0.02018,0.76752,"Drought"
"907","S1P5","C1",-0.000189,1.00744,"Drought"
"908","S1P2","C2",0.12771,1.02184,"Drought"
"909","S1P5","C1",-0.00671,1.05015,"Drought"
"910","S1P2","C2",0.10421,1.06456,"Drought"
"911","S1P5","C1",0.00474,1.09988,"Drought"
"912","S1P2","C2",0.11836,1.11429,"Drought"
"913","S1P5","C1",0.000471,1.14266,"Drought"
"914","S1P2","C2",0.13225,1.15707,"Drought"
"915","S1P5","C1",-0.00926,1.19242,"Drought"
"916","S1P2","C2",0.15749,1.2069,"Drought"
"917","S1P5","C1",0.00281,1.23519,"Drought"
"918","S1P2","C2",0.16262,1.24959,"Drought"
"919","S1P2","C2",0.16262,1.30104,"Drought"
"920","S1P2","C2",0.09073,1.30104,"Drought"
"921","S1P2","C2",0.09073,1.33664,"Drought"
"922","S1P2","C2",0.08619,1.33664,"Drought"
"923","S1P2","C2",0.08619,1.37934,"Drought"
"924","S1P2","C2",0.12044,1.37934,"Drought"
"925","S1P2","C2",0.12044,1.41498,"Drought"
"926","S1P2","C2",0.14282,1.41498,"Drought"
"927","S1P2","C2",0.14282,1.45762,"Drought"
"928","S1P2","C2",0.12019,1.45762,"Drought"
"929","S1P2","C2",0.12019,1.49326,"Drought"
"930","S1P2","C2",0.1316,1.49326,"Drought"
"931","S1P2","C2",0.1316,1.53593,"Drought"
"932","S1P2","C2",0.05071,1.53593,"Drought"
"933","S1P2","C2",0.05071,1.57156,"Drought"
