"","Label","Pyr","Flux","Time","Condition"
"504","S2P5","C1",0.00524,0.51169,"Drought"
"505","S3P1","C1",0.02567,0.53999,"Drought"
"506","S3P3","C1",0.0166,0.54279,"Drought"
"507","S1P2","C2",0.00248,-0.2486,"Drought"
"508","S1P4","C2",-0.00891,0.02187,"Drought"
"509","S2P2","C2",0.03736,0.51186,"Drought"
"510","S2P4","C2",0.02303,0.55289,"Drought"
"511","S2P6","C2",-0.000537,0.57149,"Drought"
"512","S3P2","C2",-0.00999,0.63566,"Drought"
"513","S3P4","C2",0.02143,0.54015,"Drought"
"514","S3P6","C2",0.00186,0.54297,"Drought"
"515","S1P2","W",-0.00693,0.42428,"Drought"
"516","S1P4","W",-0.00108,0.43141,"Drought"
"517","S1P1","C1",0.02145,0.60186,"Drought"
"518","S1P5","C1",-0.0219,-0.23454,"Drought"
"519","S2P5","C1",0.00772,0.5473,"Drought"
"520","S3P1","C1",0.02531,0.58073,"Drought"
"521","S3P3","C1",0.00506,0.58542,"Drought"
"522","S3P5","C1",-0.00234,0.67809,"Drought"
"523","S1P2","C2",0.00292,-0.23436,"Drought"
"524","S1P4","C2",0.00946,0.04328,"Drought"
"525","S2P2","C2",0.0324,0.54747,"Drought"
"526","S3P2","C2",-0.01093,0.67829,"Drought"
"527","S1P2","W",0.0062,0.45272,"Drought"
"528","S1P4","W",-0.00316,0.45985,"Drought"
"529","S1P1","C1",0.01769,0.63756,"Drought"
"530","S1P5","C1",0.00135,-0.21328,"Drought"
"531","S2P3","C1",0.01992,0.64958,"Drought"
"532","S2P5","C1",0.00346,0.58992,"Drought"
"533","S3P5","C1",-0.01727,0.71373,"Drought"
"534","S1P2","C2",-0.00231,-0.2131,"Drought"
"535","S1P4","C2",0.000571,0.06463,"Drought"
"536","S1P6","C2",0.00855,0.66541,"Drought"
"537","S2P6","C2",-0.00193,0.64976,"Drought"
"538","S3P2","C2",-0.00291,0.71392,"Drought"
"539","S1P2","W",0.00214,0.4741,"Drought"
"540","S1P4","W",0.00766,0.48122,"Drought"
"541","S1P1","C1",0.01527,0.6802,"Drought"
"542","S1P3","C1",0.03433,0.66522,"Drought"
"543","S1P5","C1",-0.00477,-0.19904,"Drought"
"544","S2P3","C1",0.03343,0.69226,"Drought"
"545","S3P1","C1",0.03194,0.65712,"Drought"
"546","S3P3","C1",-0.000133,0.66372,"Drought"
"547","S3P5","C1",0.00319,0.75635,"Drought"
"548","S1P2","C2",-0.00109,-0.19887,"Drought"
"549","S1P4","C2",0.01395,0.09302,"Drought"
"550","S1P6","C2",0.01296,0.70102,"Drought"
"551","S2P6","C2",-0.00666,0.69247,"Drought"
"552","S3P2","C2",0.01953,0.75655,"Drought"
"553","S3P4","C2",0.00598,0.65728,"Drought"
"554","S3P6","C2",0.01889,0.6639,"Drought"
"555","S1P2","W",0.00121,0.49549,"Drought"
"556","S1P4","W",0.00499,0.50262,"Drought"
"557","S1P1","C1",0.00901,0.71583,"Drought"
"558","S1P3","C1",0.01441,0.70084,"Drought"
"559","S1P5","C1",0.00191,-0.18479,"Drought"
"560","S2P3","C1",0.03055,0.72794,"Drought"
"561","S2P5","C1",0.01943,0.66815,"Drought"
"562","S3P1","C1",0.00827,0.69278,"Drought"
"563","S3P3","C1",0.00228,0.69938,"Drought"
"564","S3P5","C1",0.000674,0.79199,"Drought"
"565","S1P2","C2",0.00226,-0.18462,"Drought"
"566","S1P4","C2",0.00543,0.11439,"Drought"
"567","S1P6","C2",0.01339,0.74369,"Drought"
"568","S2P2","C2",0.02143,0.66833,"Drought"
"569","S2P6","C2",-0.00562,0.72814,"Drought"
"570","S3P2","C2",0.00151,0.79219,"Drought"
"571","S3P4","C2",0.02231,0.69294,"Drought"
"572","S3P6","C2",0.00643,0.69956,"Drought"
"573","S1P2","W",-0.01269,0.51685,"Drought"
"574","S1P4","W",-0.00163,0.52398,"Drought"
"575","S1P1","C1",0.00585,0.75846,"Drought"
"576","S1P3","C1",0.04369,0.74351,"Drought"
"577","S1P5","C1",0.00134,-0.17056,"Drought"
"578","S2P3","C1",0.03499,0.77064,"Drought"
"579","S2P5","C1",0.00852,0.70378,"Drought"
"580","S3P1","C1",0.00699,0.73351,"Drought"
"581","S3P3","C1",0.00324,0.74206,"Drought"
"582","S3P5","C1",-0.00103,0.83464,"Drought"
"583","S1P2","C2",0.000519,-0.17038,"Drought"
"584","S1P4","C2",-0.0116,0.13575,"Drought"
"585","S1P6","C2",0.01785,0.77927,"Drought"
"586","S2P2","C2",0.02136,0.70396,"Drought"
"587","S2P6","C2",-0.00583,0.77084,"Drought"
"588","S3P2","C2",0.00848,0.83484,"Drought"
"589","S3P4","C2",-0.00702,0.73367,"Drought"
"590","S3P6","C2",0.01327,0.74225,"Drought"
"591","S1P2","W",-0.000854,0.54524,"Drought"
"592","S1P4","W",-0.0143,0.55236,"Drought"
"593","S1P1","C1",0.00863,0.7941,"Drought"
"594","S1P3","C1",0.03651,0.7791,"Drought"
"595","S1P5","C1",0.00865,-0.15632,"Drought"
"596","S2P3","C1",0.03403,0.8063,"Drought"
"597","S2P5","C1",0.01112,0.74646,"Drought"
"598","S3P1","C1",0.01154,0.76918,"Drought"
"599","S3P3","C1",-0.00269,0.77772,"Drought"
"600","S3P5","C1",0.00422,0.87028,"Drought"
"601","S1P2","C2",0.01079,-0.15615,"Drought"
"602","S1P4","C2",-0.00188,0.15711,"Drought"
"603","S1P6","C2",0.02097,0.82191,"Drought"
"604","S2P2","C2",0.02435,0.74662,"Drought"
"605","S2P6","C2",0.0062,0.80649,"Drought"
"606","S3P2","C2",0.01719,0.87047,"Drought"
"607","S3P4","C2",0.01064,0.76934,"Drought"
"608","S3P6","C2",0.00948,0.77791,"Drought"
"609","S1P2","W",-0.00158,0.5666,"Drought"
"610","S1P4","W",0.00766,0.57373,"Drought"
"611","S1P1","C1",0.00949,0.83676,"Drought"
"612","S1P3","C1",0.02135,0.82172,"Drought"
"613","S1P5","C1",-0.01595,-0.14208,"Drought"
"614","S2P3","C1",0.03142,0.84902,"Drought"
"615","S2P5","C1",0.013,0.78206,"Drought"
"616","S3P1","C1",0.02088,0.8099,"Drought"
"617","S3P3","C1",0.00151,0.82037,"Drought"
"618","S3P5","C1",-8.37e-05,0.91292,"Drought"
"619","S1P2","C2",-0.00647,-0.14191,"Drought"
"620","S1P4","C2",0.01559,0.18553,"Drought"
"621","S1P6","C2",0.01244,0.85755,"Drought"
"622","S2P2","C2",0.02462,0.78223,"Drought"
"623","S2P6","C2",-0.00276,0.8492,"Drought"
"624","S3P2","C2",0.00305,0.91312,"Drought"
"625","S3P4","C2",0.01997,0.81006,"Drought"
"626","S3P6","C2",0.01148,0.82056,"Drought"
"627","S1P1","C1",0.01817,0.8724,"Drought"
"628","S1P3","C1",0.01935,0.85736,"Drought"
"629","S1P5","C1",-0.000456,-0.12081,"Drought"
"630","S2P3","C1",0.02787,0.88469,"Drought"
"631","S2P5","C1",0.00373,0.82473,"Drought"
"632","S3P1","C1",0.02822,0.84558,"Drought"
"633","S3P3","C1",0.00337,0.85601,"Drought"
"634","S3P5","C1",0.00809,0.94856,"Drought"
"635","S1P2","C2",0.00921,-0.12064,"Drought"
"636","S1P4","C2",0.01117,0.20691,"Drought"
"637","S1P6","C2",0.01149,0.90022,"Drought"
"638","S2P2","C2",0.02186,0.82491,"Drought"
"639","S2P6","C2",-0.00338,0.88488,"Drought"
"640","S3P2","C2",0.000311,0.94875,"Drought"
"641","S3P4","C2",0.01032,0.84574,"Drought"
"642","S3P6","C2",0.00226,0.85619,"Drought"
"643","S1P1","C1",0.01723,0.91507,"Drought"
"644","S1P3","C1",0.02063,0.90003,"Drought"
"645","S1P5","C1",-0.00178,-0.10657,"Drought"
"646","S2P3","C1",0.02286,0.92742,"Drought"
"647","S2P5","C1",0.00255,0.86036,"Drought"
"648","S3P1","C1",0.02749,0.88627,"Drought"
"649","S3P5","C1",0.00379,1.00681,"Drought"
"650","S1P2","C2",0.00554,-0.1064,"Drought"
"651","S1P4","C2",-0.00519,0.2283,"Drought"
"652","S1P6","C2",0.01031,0.93578,"Drought"
"653","S2P2","C2",0.02133,0.86053,"Drought"
"654","S2P6","C2",0.00473,0.92758,"Drought"
"655","S3P2","C2",-0.00116,1.02126,"Drought"
"656","S3P4","C2",0.00728,0.88644,"Drought"
"657","S1P1","C1",0.01331,0.95073,"Drought"
"658","S1P3","C1",0.02011,0.9356,"Drought"
"659","S1P5","C1",-0.00207,-0.09234,"Drought"
"660","S2P3","C1",0.01514,0.96304,"Drought"
"661","S2P5","C1",0.0049,0.90302,"Drought"
"662","S3P1","C1",0.01767,0.92193,"Drought"
"663","S3P5","C1",0.00171,1.04956,"Drought"
"664","S1P2","C2",-0.01116,-0.09216,"Drought"
"665","S1P4","C2",0.0162,0.24968,"Drought"
"666","S1P6","C2",0.02032,1.02119,"Drought"
"667","S2P2","C2",0.02205,0.90319,"Drought"
"668","S2P6","C2",-0.00452,0.96324,"Drought"
"669","S3P2","C2",0.00205,1.06404,"Drought"
"670","S3P4","C2",0.01394,0.92211,"Drought"
"671","S1P1","C1",0.01013,1.00676,"Drought"
"672","S1P3","C1",0.03173,0.97824,"Drought"
"673","S1P5","C1",0.01556,-0.0781,"Drought"
"674","S2P1","C1",0.000491,1.01458,"Drought"
"675","S2P3","C1",0.03482,1.00683,"Drought"
"676","S2P5","C1",0.01558,0.93861,"Drought"
"677","S3P1","C1",0.01301,0.96266,"Drought"
"678","S3P3","C1",0.01296,0.99479,"Drought"
"679","S3P5","C1",0.0112,1.0994,"Drought"
"680","S1P2","C2",0.000621,-0.07793,"Drought"
"681","S1P4","C2",0.0118,0.28872,"Drought"
"682","S1P6","C2",0.0116,1.06388,"Drought"
"683","S2P2","C2",0.01936,0.93877,"Drought"
"684","S2P4","C2",0.01951,1.029,"Drought"
"685","S2P6","C2",-0.00289,1.02123,"Drought"
"686","S3P2","C2",0.00466,1.11385,"Drought"
"687","S3P4","C2",0.01974,0.96282,"Drought"
"688","S3P6","C2",0.01578,1.00922,"Drought"
"689","S1P1","C1",-0.00229,1.04949,"Drought"
"690","S1P3","C1",0.04077,1.00678,"Drought"
"691","S1P5","C1",-0.00541,-0.06387,"Drought"
"692","S2P1","C1",0.000336,1.05734,"Drought"
"693","S2P3","C1",0.01834,1.04953,"Drought"
"694","S2P5","C1",0.01291,0.98123,"Drought"
"695","S3P1","C1",0.0247,1.00693,"Drought"
"696","S3P3","C1",0.01042,1.03751,"Drought"
"697","S3P5","C1",-0.00749,1.14216,"Drought"
"698","S1P2","C2",0.0032,-0.0637,"Drought"
"699","S1P4","C2",0.01665,0.3244,"Drought"
"700","S1P6","C2",0.01785,1.11361,"Drought"
"701","S2P2","C2",0.01504,1.02123,"Drought"
"702","S2P4","C2",0.02722,1.07176,"Drought"
"703","S2P6","C2",0.01622,1.06391,"Drought"
"704","S3P2","C2",0.00657,1.15661,"Drought"
"705","S3P4","C2",0.0191,1.02138,"Drought"
"706","S3P6","C2",0.00134,1.05196,"Drought"
"707","S1P1","C1",0.01302,1.09922,"Drought"
"708","S1P3","C1",0.05533,1.04948,"Drought"
"709","S1P5","C1",-0.00618,-0.04964,"Drought"
"710","S2P1","C1",0.01465,1.10708,"Drought"
"711","S2P3","C1",0.02594,1.09926,"Drought"
"712","S2P5","C1",0.01492,1.00682,"Drought"
"713","S3P1","C1",0.02063,1.04972,"Drought"
"714","S3P3","C1",0.00711,1.08728,"Drought"
"715","S3P5","C1",0.00329,1.19193,"Drought"
"716","S1P2","C2",-0.00069,-0.04948,"Drought"
"717","S1P4","C2",0.01207,0.36705,"Drought"
"718","S1P6","C2",0.02204,1.15631,"Drought"
"719","S2P2","C2",0.03164,1.06398,"Drought"
"720","S2P4","C2",0.01779,1.1215,"Drought"
"721","S2P6","C2",0.01098,1.11366,"Drought"
"722","S3P2","C2",-0.00149,1.20639,"Drought"
"723","S3P4","C2",0.01041,1.06414,"Drought"
"724","S3P6","C2",0.00802,1.10169,"Drought"
"725","S1P1","C1",0.01538,1.14197,"Drought"
"726","S1P3","C1",0.04521,1.09921,"Drought"
"727","S1P5","C1",-0.03035,-0.000486,"Drought"
"728","S2P1","C1",0.01022,1.1498,"Drought"
"729","S2P5","C1",0.00565,1.04956,"Drought"
"730","S3P1","C1",0.00582,1.09953,"Drought"
"731","S3P3","C1",-0.01042,1.12999,"Drought"
"732","S3P5","C1",0.00847,1.23472,"Drought"
"733","S1P2","C2",0.02249,-0.000324,"Drought"
"734","S1P4","C2",0.00649,0.40271,"Drought"
"735","S1P6","C2",0.02904,1.20608,"Drought"
"736","S2P2","C2",0.02161,1.11377,"Drought"
"737","S2P4","C2",0.01117,1.16424,"Drought"
"738","S3P2","C2",-0.00476,1.24918,"Drought"
"739","S3P4","C2",0.0048,1.11392,"Drought"
"740","S3P6","C2",0.00948,1.14444,"Drought"
"741","S1P1","C1",0.01179,1.19175,"Drought"
"742","S1P3","C1",0.04609,1.1419,"Drought"
"743","S1P5","C1",0.00878,0.01374,"Drought"
"744","S2P1","C1",-0.00929,1.19959,"Drought"
"745","S2P5","C1",0.01358,1.09935,"Drought"
"746","S3P1","C1",0.00712,1.14226,"Drought"
"747","S3P3","C1",0.00289,1.17977,"Drought"
"748","S3P5","C1",-0.00686,1.29635,"Drought"
"749","S1P2","C2",0.0289,0.0139,"Drought"
"750","S1P4","C2",0.00931,0.44538,"Drought"
"751","S1P6","C2",0.0172,1.24881,"Drought"
"752","S2P2","C2",0.00959,1.15652,"Drought"
"753","S2P4","C2",0.02254,1.21404,"Drought"
"754","S3P2","C2",0.000166,1.29655,"Drought"
"755","S3P4","C2",0.00196,1.15669,"Drought"
"756","S3P6","C2",0.01462,1.19419,"Drought"
"757","S1P1","C1",0.01544,1.23447,"Drought"
"758","S1P3","C1",0.04367,1.19168,"Drought"
"759","S1P5","C1",-0.00173,0.02795,"Drought"
"760","S2P1","C1",0.00139,1.24236,"Drought"
"761","S2P5","C1",0.02186,1.14209,"Drought"
"762","S3P1","C1",0.00499,1.19208,"Drought"
"763","S3P3","C1",0.00438,1.22248,"Drought"
"764","S3P5","C1",-0.01541,1.33197,"Drought"
"765","S1P2","C2",-0.00239,0.02811,"Drought"
"766","S1P4","C2",0.00663,0.48106,"Drought"
"767","S1P6","C2",0.01491,1.28704,"Drought"
"768","S2P2","C2",0.01595,1.20626,"Drought"
"769","S2P4","C2",0.02363,1.25681,"Drought"
"770","S3P2","C2",-0.00536,1.33216,"Drought"
"771","S3P4","C2",0.01838,1.20648,"Drought"
"772","S3P6","C2",0.01761,1.2369,"Drought"
"773","S1P1","C1",0.02321,1.2895,"Drought"
"774","S1P3","C1",0.04488,1.23439,"Drought"
"775","S1P5","C1",0.00103,0.04218,"Drought"
"776","S2P1","C1",0.00828,1.30278,"Drought"
"777","S2P5","C1",0.02278,1.19183,"Drought"
"778","S3P1","C1",0.01863,1.23486,"Drought"
"779","S3P3","C1",0.00275,1.29109,"Drought"
"780","S3P5","C1",0.00305,1.37462,"Drought"
"781","S1P2","C2",0.00347,0.04235,"Drought"
"782","S1P4","C2",0.0104,0.52375,"Drought"
"783","S1P6","C2",0.02347,1.32267,"Drought"
"784","S2P2","C2",0.02403,1.24898,"Drought"
"785","S2P4","C2",0.02938,1.30296,"Drought"
"786","S3P2","C2",0.000494,1.37481,"Drought"
"787","S3P4","C2",0.02441,1.24926,"Drought"
"788","S3P6","C2",0.0117,1.29128,"Drought"
"789","S1P1","C1",0.02046,1.32515,"Drought"
"790","S1P3","C1",0.02801,1.28688,"Drought"
"791","S1P5","C1",-0.02103,0.05641,"Drought"
"792","S2P1","C1",0.000395,1.33846,"Drought"
"793","S2P3","C1",0.01534,1.3235,"Drought"
"794","S2P5","C1",0.01179,1.23455,"Drought"
"795","S3P1","C1",0.01414,1.31479,"Drought"
"796","S3P3","C1",0.00228,1.3267,"Drought"
"797","S3P5","C1",-0.00207,1.41027,"Drought"
"798","S1P2","C2",0.00722,0.05657,"Drought"
"799","S1P4","C2",0.00862,0.55942,"Drought"
"800","S1P6","C2",0.02182,1.36528,"Drought"
"801","S2P2","C2",0.01203,1.29876,"Drought"
"802","S2P4","C2",0.00913,1.33863,"Drought"
"803","S2P6","C2",0.00477,1.32369,"Drought"
"804","S3P2","C2",-0.00733,1.41046,"Drought"
"805","S3P4","C2",0.00437,1.31495,"Drought"
"806","S3P6","C2",0.00623,1.32689,"Drought"
"807","S1P1","C1",0.01091,1.3658,"Drought"
"808","S1P3","C1",0.04024,1.3225,"Drought"
"809","S1P5","C1",0.01556,0.07061,"Drought"
"810","S2P1","C1",-0.00299,1.38111,"Drought"
"811","S2P5","C1",-0.00577,1.28434,"Drought"
"812","S3P1","C1",0.01116,1.35047,"Drought"
"813","S3P3","C1",0.00678,1.36935,"Drought"
"814","S3P5","C1",0.00312,1.45295,"Drought"
"815","S1P2","C2",0.01298,0.07078,"Drought"
"816","S1P4","C2",-0.01174,0.60206,"Drought"
"817","S1P6","C2",-0.00279,1.40086,"Drought"
"818","S2P2","C2",0.02114,1.34148,"Drought"
"819","S2P4","C2",0.02229,1.38128,"Drought"
"820","S3P2","C2",0.01083,1.45316,"Drought"
"821","S3P4","C2",0.0094,1.35064,"Drought"
"822","S3P6","C2",0.01063,1.36954,"Drought"
"823","S1P1","C1",0.00357,1.40149,"Drought"
"824","S1P3","C1",0.02371,1.3651,"Drought"
"825","S1P5","C1",0.01306,0.09189,"Drought"
"826","S2P1","C1",0.01207,1.41677,"Drought"
"827","S2P3","C1",0.03384,1.40175,"Drought"
"828","S2P5","C1",0.01053,1.32707,"Drought"
"829","S3P1","C1",0.01272,1.39317,"Drought"
"830","S3P3","C1",0.00196,1.40497,"Drought"
"831","S3P5","C1",0.01033,1.48863,"Drought"
"832","S1P2","C2",-0.01117,0.09205,"Drought"
"833","S1P4","C2",0.01816,0.63775,"Drought"
"834","S1P6","C2",0.02297,1.44344,"Drought"
"835","S2P2","C2",0.01586,1.39127,"Drought"
"836","S2P4","C2",0.01974,1.41694,"Drought"
"837","S2P6","C2",-0.01288,1.40194,"Drought"
"838","S3P2","C2",-0.000313,1.48884,"Drought"
"839","S3P4","C2",0.03271,1.39333,"Drought"
"840","S3P6","C2",0.000868,1.40515,"Drought"
"841","S1P1","C1",0.01616,1.44218,"Drought"
"842","S1P3","C1",0.03359,1.40067,"Drought"
"843","S1P5","C1",0.00761,0.1061,"Drought"
"844","S2P1","C1",0.0072,1.45944,"Drought"
"845","S2P3","C1",0.01019,1.44444,"Drought"
"846","S2P5","C1",0.01483,1.37685,"Drought"
"847","S3P1","C1",0.01299,1.42883,"Drought"
"848","S3P3","C1",-0.00112,1.44764,"Drought"
"849","S3P5","C1",-0.00147,1.53133,"Drought"
"850","S1P2","C2",0.0075,0.10626,"Drought"
"851","S1P4","C2",0.00823,0.68039,"Drought"
"852","S1P6","C2",0.01144,1.47903,"Drought"
"853","S2P2","C2",0.02809,1.43403,"Drought"
"854","S2P4","C2",0.01093,1.45962,"Drought"
"855","S2P6","C2",0.0159,1.44464,"Drought"
"856","S3P2","C2",-0.00269,1.53153,"Drought"
"857","S3P4","C2",0.00929,1.429,"Drought"
"858","S3P6","C2",0.00277,1.44782,"Drought"
"859","S1P1","C1",0.00832,1.47785,"Drought"
"860","S1P3","C1",0.04202,1.44325,"Drought"
"861","S1P5","C1",0.01531,0.12034,"Drought"
"862","S2P1","C1",-0.00215,1.49513,"Drought"
"863","S2P3","C1",0.02293,1.48006,"Drought"
"864","S2P5","C1",0.00965,1.41959,"Drought"
"865","S3P1","C1",-0.000196,1.47155,"Drought"
"866","S3P3","C1",0.00616,1.48326,"Drought"
"867","S3P5","C1",-0.00698,1.56699,"Drought"
"868","S1P2","C2",0.000726,0.12049,"Drought"
"869","S1P4","C2",0.00906,0.71603,"Drought"
"870","S1P6","C2",0.00453,1.52164,"Drought"
"871","S2P2","C2",0.01509,1.48383,"Drought"
"872","S2P4","C2",-0.00747,1.4953,"Drought"
"873","S2P6","C2",0.01054,1.48027,"Drought"
"874","S3P2","C2",0.00197,1.5672,"Drought"
"875","S3P4","C2",0.00431,1.47171,"Drought"
"876","S3P6","C2",0.00124,1.48345,"Drought"
"877","S1P1","C1",0.0231,1.51855,"Drought"
"878","S1P3","C1",0.03713,1.47885,"Drought"
"879","S1P5","C1",0.02035,0.13454,"Drought"
"880","S2P1","C1",0.0055,1.53781,"Drought"
"881","S2P3","C1",0.03015,1.52279,"Drought"
"882","S2P5","C1",0.00628,1.46941,"Drought"
"883","S3P1","C1",0.01051,1.50721,"Drought"
"884","S3P3","C1",-0.00565,1.52594,"Drought"
"885","S1P2","C2",0.00106,0.1347,"Drought"
"886","S1P4","C2",0.00561,0.75866,"Drought"
"887","S1P6","C2",0.02621,1.55723,"Drought"
"888","S2P2","C2",0.00666,1.52659,"Drought"
"889","S2P4","C2",0.00989,1.53799,"Drought"
"890","S2P6","C2",-0.00297,1.52299,"Drought"
"891","S3P4","C2",0.01035,1.50737,"Drought"
"892","S3P6","C2",0.00231,1.52612,"Drought"
"893","S1P2","W",-0.01127,0.95789,"Drought"
"894","S1P4","W",0.00469,0.96501,"Drought"
"895","S1P1","C1",0.00253,1.55422,"Drought"
"896","S1P3","C1",0.02877,1.52147,"Drought"
"897","S1P5","C1",0.000259,0.14875,"Drought"
"898","S2P1","C1",-0.000836,1.57348,"Drought"
"899","S2P3","C1",-0.00418,1.55843,"Drought"
"900","S2P5","C1",-0.00928,1.51216,"Drought"
"901","S3P1","C1",0.016,1.54992,"Drought"
"902","S3P3","C1",-0.00261,1.56154,"Drought"
"903","S1P2","C2",0.00717,0.14891,"Drought"
"904","S1P4","C2",-0.01118,0.79429,"Drought"
"905","S2P2","C2",0.0094,1.57632,"Drought"
"906","S2P4","C2",0.01716,1.57366,"Drought"
"907","S2P6","C2",-0.00155,1.55862,"Drought"
"908","S3P4","C2",0.00574,1.55009,"Drought"
"909","S3P6","C2",0.00264,1.56172,"Drought"
"910","S1P2","W",-0.00514,0.97927,"Drought"
"911","S1P4","W",0.000835,0.98639,"Drought"
"912","S1P3","C1",0.03121,1.55705,"Drought"
"913","S1P5","C1",0.01995,0.16296,"Drought"
"914","S2P1","C1",0.02227,1.61615,"Drought"
"915","S2P5","C1",-0.00423,1.56192,"Drought"
"916","S3P1","C1",0.00442,1.5856,"Drought"
"917","S1P2","C2",0.0214,0.16314,"Drought"
"918","S1P4","C2",0.00785,0.83696,"Drought"
"919","S1P6","C2",0.03325,1.63544,"Drought"
"920","S2P4","C2",0.01462,1.61634,"Drought"
"921","S1P2","W",-0.01609,1.00771,"Drought"
"922","S1P4","W",0.01074,1.01481,"Drought"
"923","S1P5","C1",-0.00387,0.18421,"Drought"
"924","S2P1","C1",0.01075,1.65182,"Drought"
"925","S1P2","C2",0.004,0.18438,"Drought"
"926","S1P4","C2",0.01654,0.8726,"Drought"
"927","S1P6","C2",0.00419,1.67816,"Drought"
"928","S2P4","C2",0.00292,1.65199,"Drought"
"929","S2P6","C2",-0.00493,1.63696,"Drought"
"930","S3P6","C2",0.00325,1.63994,"Drought"
"931","S1P2","W",0.01514,1.0599,"Drought"
"932","S1P4","W",0.00117,1.06701,"Drought"
"933","S1P1","C1",0.01933,1.67135,"Drought"
"934","S1P5","C1",0.00825,0.19843,"Drought"
"935","S2P1","C1",-0.00509,1.69446,"Drought"
"936","S2P3","C1",0.02505,1.67947,"Drought"
"937","S3P1","C1",0.00668,1.66385,"Drought"
"938","S3P3","C1",0.00327,1.68242,"Drought"
"939","S1P2","C2",0.0067,0.1986,"Drought"
"940","S1P4","C2",0.01086,0.91525,"Drought"
"941","S1P6","C2",0.01921,1.71382,"Drought"
"942","S2P4","C2",0.00486,1.69463,"Drought"
"943","S2P6","C2",0.00115,1.67966,"Drought"
"944","S3P4","C2",0.00577,1.66402,"Drought"
"945","S3P6","C2",-0.00641,1.6826,"Drought"
"946","S1P2","W",0.00127,1.11903,"Drought"
"947","S1P4","W",-0.0024,1.12613,"Drought"
"948","S1P1","C1",0.01358,1.707,"Drought"
"949","S1P3","C1",0.02927,1.67797,"Drought"
"950","S1P5","C1",0.00167,0.21267,"Drought"
"951","S2P1","C1",0.01202,1.73009,"Drought"
"952","S2P3","C1",0.00295,1.71508,"Drought"
"953","S3P1","C1",0.00972,1.70659,"Drought"
"954","S3P3","C1",-0.00199,1.71804,"Drought"
"955","S1P2","C2",0.00929,0.21282,"Drought"
"956","S1P4","C2",0.01297,0.95091,"Drought"
"957","S1P6","C2",0.00928,1.7565,"Drought"
"958","S2P4","C2",0.01181,1.73027,"Drought"
"959","S2P6","C2",0.00389,1.71528,"Drought"
"960","S3P4","C2",-0.00441,1.70674,"Drought"
"961","S3P6","C2",-0.00495,1.71823,"Drought"
"962","S1P2","W",-0.00178,1.17814,"Drought"
"963","S1P4","W",-0.00183,1.18524,"Drought"
"964","S1P1","C1",-0.00784,1.74774,"Drought"
"965","S1P3","C1",0.01582,1.71363,"Drought"
"966","S1P5","C1",0.00829,0.22689,"Drought"
"967","S2P1","C1",0.0022,1.77272,"Drought"
"968","S2P3","C1",0.01345,1.75775,"Drought"
"969","S3P1","C1",-0.00344,1.74223,"Drought"
"970","S3P3","C1",-0.00273,1.76069,"Drought"
"971","S1P2","C2",0.01126,0.22705,"Drought"
"972","S1P4","C2",0.00566,1.0212,"Drought"
"973","S1P6","C2",0.0098,1.79218,"Drought"
"974","S2P4","C2",0.00429,1.77289,"Drought"
"975","S2P6","C2",0.00329,1.75792,"Drought"
"976","S3P4","C2",0.00524,1.74241,"Drought"
"977","S3P6","C2",-0.00175,1.76088,"Drought"
"978","S1P2","W",-0.00301,1.24434,"Drought"
"979","S1P4","W",-0.00376,1.25145,"Drought"
"980","S1P1","C1",0.0102,1.78341,"Drought"
"981","S1P3","C1",0.02154,1.75632,"Drought"
"982","S1P5","C1",0.02977,0.24111,"Drought"
"983","S2P1","C1",0.00874,1.80836,"Drought"
"984","S2P3","C1",0.00277,1.79333,"Drought"
"985","S3P1","C1",0.00891,1.78493,"Drought"
"986","S3P3","C1",0.00283,1.79631,"Drought"
"987","S1P2","C2",0.00202,0.24128,"Drought"
"988","S1P4","C2",0.00929,1.06392,"Drought"
"989","S1P6","C2",0.00466,1.83479,"Drought"
"990","S2P4","C2",0.01135,1.80853,"Drought"
"991","S2P6","C2",0.00251,1.7935,"Drought"
"992","S3P4","C2",0.02114,1.7851,"Drought"
"993","S3P6","C2",0.00936,1.79649,"Drought"
"994","S1P2","W",0.00876,1.30344,"Drought"
"995","S1P4","W",0.0065,1.31054,"Drought"
"996","S1P1","C1",0.00816,1.82413,"Drought"
"997","S1P3","C1",0.02242,1.79199,"Drought"
"998","S1P5","C1",0.01236,0.25534,"Drought"
"999","S2P1","C1",0.01409,1.85102,"Drought"
"1000","S2P3","C1",0.01977,1.83597,"Drought"
"1001","S3P1","C1",0.01309,1.82059,"Drought"
"1002","S3P3","C1",-0.01328,1.83899,"Drought"
"1003","S1P2","C2",-0.00333,0.2555,"Drought"
"1004","S1P4","C2",0.01391,1.11366,"Drought"
"1005","S1P6","C2",-0.00234,1.87046,"Drought"
"1006","S2P4","C2",0.007,1.85119,"Drought"
"1007","S2P6","C2",0.00782,1.83617,"Drought"
"1008","S3P4","C2",0.0277,1.82075,"Drought"
"1009","S3P6","C2",0.01197,1.83918,"Drought"
"1010","S1P2","W",0.00537,1.36259,"Drought"
"1011","S1P4","W",-0.000149,1.3697,"Drought"
"1012","S1P1","C1",0.01098,1.85981,"Drought"
"1013","S1P3","C1",0.00839,1.83464,"Drought"
"1014","S1P5","C1",0.000218,0.27657,"Drought"
"1015","S2P1","C1",0.00309,1.88667,"Drought"
"1016","S2P3","C1",0.00573,1.87161,"Drought"
