Mass,Soil_Drought_P11_Site1_0,Soil_Drought_P11_Site1_48,Soil_Drought_P11_Site1_6,Soil_Drought_P12_Site1_0_CTRL,Soil_Drought_P12_Site1_48_CTRL,Soil_Drought_P12_Site1_6_CTRL,Soil_Drought_P15_Site1_0,Soil_Drought_P15_Site1_48,Soil_Drought_P15_Site1_6,Soil_Drought_P24_Site2_0,Soil_Drought_P24_Site2_48,Soil_Drought_P24_Site2_6,Soil_Drought_P26_Site2_0,Soil_Drought_P26_Site2_48,Soil_Drought_P26_Site2_6,Soil_Drought_P34_Site3_0,Soil_Drought_P34_Site3_48,Soil_Drought_P34_Site3_6,Soil_Drought_P35_Site3_0,Soil_Drought_P35_Site3_48,Soil_Drought_P35_Site3_6,Soil_PreDrought_P11_Site1_0,Soil_PreDrought_P11_Site1_48,Soil_PreDrought_P11_Site1_6,Soil_PreDrought_P15_Site1_0,Soil_PreDrought_P15_Site1_48,Soil_PreDrought_P15_Site1_6,Soil_PreDrought_P24_Site2_0,Soil_PreDrought_P24_Site2_48,Soil_PreDrought_P24_Site2_6,Soil_PreDrought_P26_Site2_0,Soil_PreDrought_P26_Site2_48,Soil_PreDrought_P26_Site2_6,Soil_PreDrought_P34_Site3_0,Soil_PreDrought_P34_Site3_48,Soil_PreDrought_P34_Site3_6,Soil_PreDrought_P35_Site3_0,Soil_PreDrought_P35_Site3_48,Soil_PreDrought_P35_Site3_6
513.0521978,0.018251423,0.001833111,-0.000373652,0.004909325,0.002764446,0.001441135,-0.001175999,-0.000846007,-0.00127814,-0.001903975,-0.001447327,-0.000621301,0.003152164,-0.000450001,-0.00108459,0.003551016,-0.00337623,-0.001271149,0.003727089,0.008455776,-0.001266531,0.004370075,0.000579592,0.000326279,-0.0060152,-0.001538037,-0.001197236,-0.00212606,-0.002454675,-0.003503995,0.000794091,0.001410375,-0.000419411,-0.000501088,-0.003173531,-0.004470791,0.00158368,0.00155636,-0.000912897
513.0674629,-0.00086724,-0.000655316,-0.000658269,0.000835982,-0.000577356,-0.001239364,-0.000642873,-0.001604399,-0.001327729,-0.001780543,-0.002034931,-0.002536689,-0.001616322,-0.001946923,-0.001421245,-0.003113504,-0.003036736,-0.001505179,-0.002440441,-0.008529615,0,-0.001461121,3.49E-05,-0.000353846,0,-0.003426387,-0.000976343,-0.004317333,-0.002458599,0,-0.001368869,-0.002574416,-0.001480567,-0.00467671,-0.004469463,-0.004048969,-0.005362127,-0.003657926,-0.001440221
513.0786648,-0.00237912,-0.0021253,-0.001091021,-0.003633962,-0.002556069,-0.0028165,-0.003995541,-0.002207018,0,0,0,-0.003321121,-0.002939064,-0.00200799,-0.001454446,-0.002528837,0,0,-0.005698186,-0.00727131,0,-0.004647346,-0.00429176,0,0,0,0,0,0,0,-0.001807829,0,-0.001923816,0,-0.004246683,0,-0.004207486,-0.003301223,0
513.0886156,0.023272067,0.00552127,0.000495328,0.022822235,0.011462876,0.007843928,0.007857944,-8.50E-05,-0.00108675,-0.001177901,0.000247975,0.002981021,0.007564151,0.000122643,-0.000295257,0.021502653,-0.001726515,-0.001163675,0.012074894,0.020008093,-0.000675024,0.009053923,0.005944874,0.001621192,-0.003080607,-9.96E-05,-0.000905086,-0.001510794,-0.001532527,-0.002082549,0.002382459,0.006002159,0.002327735,0.004838243,-0.000879476,-0.003398881,0.008305501,0.003490417,-0.000153623
513.1038501,-0.004094236,-0.001469402,-0.001134531,-0.003776461,-0.003834573,-0.002447342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001259738,0,0,0,0,0,-0.00130775,0,0,0,0,0,-0.001666026
513.1149752,-0.006876042,0,-0.001167814,-0.008144157,-0.004830767,-0.003771284,0,0,0,0,0,0,-0.003381945,-0.002269403,0,-0.003404358,0,0,-0.005984769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002072022,0,0,0,0,0,0
513.1249515,0.017273445,0.004380887,-0.000108864,0.027969747,0.016793379,0.009880369,0.009630178,0.000330355,-0.00108183,-0.001045965,-0.00054318,0.003745667,0.01038918,0.000153181,-0.00038346,0.02586314,-0.001615095,-0.00141277,0.011916906,0.013033754,-0.000390253,0.004756891,0.004066844,0.000357118,-0.002723847,0.001032491,-0.001030593,-0.000709639,-0.001591903,-0.002891703,0.002404482,0.005373084,0.003376906,0.002064223,0.000787769,-0.002821474,0.006749681,0.002326007,0.000215388
513.1402199,0,-0.002159891,-0.001126223,-0.00729207,-0.003034233,-0.002660661,0,0,0,0,0,0,-0.003009333,-0.002263393,-0.001600219,-0.002412148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168919,0,0,0,-0.005248282,0,0
513.1613688,0.004298125,0.001389286,-0.000579175,0.015886035,0.013624464,0.008039632,0.005536683,-0.00109684,-0.001271715,-0.001793873,-0.001048107,0.001497471,0.005491136,-0.000887978,-0.000679395,0.015667641,-0.002563569,-0.00152079,0.007502661,-0.001158393,-0.000822963,-0.000640345,-3.89E-05,-0.000640289,-0.004179179,-0.001429773,-0.001102222,-0.002936266,-0.001781822,-0.004911535,0.000327824,0.001958916,0.001824688,-0.001567583,-0.004419924,-0.003823949,0.002237765,0.000318267,-0.00101193
513.1977811,-0.002323999,-0.000885997,-0.000852015,0.010912114,0.005911085,0.003981296,0.002910348,-0.001008344,-0.001326403,-0.001366407,-0.001736497,0.001028344,0.002271505,-0.00129593,-0.001434144,0.002875742,-0.003361741,-0.001548684,0.002170595,-0.000367977,-0.001515134,-0.001213424,-0.002539728,0,-0.005352757,-0.002590981,-0.001007337,-0.002690759,-0.000904333,-0.003745454,-0.000663323,-0.001407832,-0.000571906,-0.001111152,-0.003436179,-0.003344136,-0.000502222,-0.000211457,-0.001036468
513.2342017,-0.000704086,-0.001194158,-0.00102023,0.00961909,0.004254504,0.003466771,0.001754075,-0.000681798,-0.001215247,-0.001128338,-0.001181164,0.002831795,0.001771887,-0.001442089,-0.001428755,0.00135076,-0.002654355,-0.001470018,0.00395919,-0.005720443,-0.001490381,0.002216921,-0.000852527,-6.76E-05,-0.003837165,-0.001544041,-0.000522672,0.001780711,0.002448559,0.000137346,0.000452861,5.59E-05,-0.001162286,0.00053323,0.000204916,-0.001824273,0.001194814,-0.000644977,-0.000260541
513.270583,0.00310012,-0.001723695,-0.000905067,0.006396794,0.002291974,0.003419681,0.003453678,-0.000226172,-0.001324351,-0.000948319,-0.001266138,0.003090746,0.00071675,-0.001543198,-0.00153713,0.000766128,-0.002233648,-0.001518366,0.002278227,-0.003548432,-0.001099657,0.003301813,-0.001218922,-0.000501077,-0.00180578,-0.000843644,-0.000254523,0.001847399,0.002498623,-0.000714883,0.000865684,-0.001557954,-0.001657652,0.004310745,0.00052592,-0.002153389,0.003341315,-0.000643714,0.000162375
513.3069498,-0.003471065,-0.002056026,0,-0.001101289,-0.001318453,-0.00012049,-0.003912598,-0.001546958,-0.001380723,-0.001881373,-0.002247507,0.000606458,-0.002120116,-0.001856044,0,-0.004024878,-0.003078665,-0.001541375,-0.000776101,0,-0.001692827,0.000616764,-0.003418784,-0.000751518,-0.006349057,-0.004002034,-0.000711182,-0.001853214,-0.000194673,-0.004414589,-0.000547322,-0.004454461,-0.001761579,-0.001735805,-0.002541839,-0.003389027,0.000759794,-0.002840111,-0.000907392
514.0263221,-0.003855537,-0.001803153,-0.001039214,-0.004591371,-0.004018075,-0.003365035,-0.005795482,-0.002356817,0,0,0,-0.003499801,0,-0.002065697,-0.001590846,-0.005271434,-0.00334761,0,-0.005843792,0,0,-0.004281343,0,-0.001104501,0,0,0,0,-0.003082689,0,0,0,-0.002060661,0,0,0,-0.004871824,0,0
514.0627219,-0.000919343,-0.000704499,-0.000703459,0.000632568,-0.000550629,-0.000844854,-0.003503932,-0.001937391,-0.001367078,-0.001945498,-0.002345876,-0.002167011,-0.001056279,-0.001762854,0,-0.002575642,-0.002721164,-0.001557737,-0.004172867,-0.006927468,0,-0.00247949,-0.002383203,-0.000735444,0,0,-0.001310431,0,0,0,-0.001387762,-0.003131846,-0.001666757,-0.005681926,-0.002735597,-0.004504438,-0.002705875,-0.003826825,-0.001367147
514.073933,-0.006574655,-0.002298355,-0.001060471,0,-0.00384766,-0.003993696,0,0,0,0,0,0,-0.003321542,-0.002177442,0,-0.003599506,0,0,-0.004525867,0,0,0,0,0,0,0,0,0,0,0,0,-0.005177981,-0.001689818,0,0,0,-0.004832183,0,-0.001726841
514.0837874,-0.005730066,-0.002451888,0,-0.005549747,-0.004359435,0,0,0,0,0,0,-0.003271687,-0.00236547,-0.002107487,-0.001466805,-0.003880308,0,0,-0.006152005,-0.00532929,0,-0.004091463,-0.004279005,-0.001350512,0,0,0,0,0,0,-0.002003642,-0.004779654,-0.002038359,0,0,0,-0.004747183,0,0
514.0991365,-0.003776008,-0.002077246,-0.001005678,-0.003106128,-0.002375108,-0.002434661,-0.004140162,-0.002211272,0,-0.001878355,0,-0.003107941,-0.002328205,0,-0.001580694,-0.002464732,0,0,-0.006448058,0,0,-0.003724131,-0.003579256,-0.001347116,0,0,-0.001390591,-0.004197325,-0.003042434,0,-0.001791137,-0.004967742,-0.00152715,0,0,0,0,-0.003883033,-0.001413269
514.1102564,-0.005852299,-0.002799602,0,-0.007839435,-0.003065975,0,-0.005031345,0,0,0,0,0,-0.001820951,-0.002194331,-0.001597357,-0.001185963,0,0,-0.004564505,-0.006873683,0,-0.004565493,0,0,0,0,0,0,0,0,-0.001981424,0,-0.001897677,0,-0.00487791,0,-0.004666495,0,-0.001576955
514.1202249,-0.002412843,-0.002521643,-0.001146436,-0.004275233,-0.002579062,-0.001906522,-0.004614433,0,0,0,0,-0.003125832,-0.001632952,-0.002011376,-0.00149844,0.000173447,0,0,-0.004006411,-0.006399443,0,-0.003945813,0,0,0,0,0,0,0,0,-0.001696185,0,-0.001688888,0,0,0,-0.004541159,-0.003257085,0
514.1354718,-0.007685086,-0.002928137,-0.001126601,-0.007396336,0,-0.003823815,0,0,0,0,-0.002518211,0,0,0,0,0,0,0,-0.006317758,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002022669,0,0,0,0,0,0
514.1566191,-0.006490022,-0.00299666,-0.001093626,-0.006787995,-0.004254297,-0.003374035,-0.00566539,0,0,0,0,-0.003536317,-0.003136062,0,0,-0.002258763,0,0,-0.004910758,0,0,-0.003957588,0,0,0,0,0,0,0,0,-0.001974142,-0.005073614,-0.001395535,0,0,0,-0.00425158,-0.004617647,0
514.2294451,-0.003015873,0,0,-0.006171336,0,-0.004103238,-0.006242039,-0.00222131,0,0,0,-0.003000898,0,0,0,0,0,0,-0.006418554,0,0,-0.0049646,0,0,0,0,-0.001362799,-0.004195773,-0.002159041,0,-0.001839472,0,0,0,0,0,0,0,-0.001720908
515.0104253,-0.001601108,-0.000825656,-0.000846955,-0.003369549,-0.001750211,-0.003713358,-0.00580358,-0.001548928,0,0,0,0,-0.002998624,-0.0022441,0,-0.00488479,0,0,-0.004777395,-0.008450549,0,-0.003599886,-0.003817685,-0.00076157,0,0,0,0,0,-0.006806784,-0.001935461,-0.004727779,0,0,0,0,-0.004770462,-0.003987001,-0.001567547
