Sample,Pyruv,Condition,Type,Time,Flux
S2P7,C1,pre-drought,sample,1.50006,-4.65997
S1P4,C2,pre-drought,sample,0.75979,-4.65887
S2P6,C2,pre-drought,sample,-0.28663,-4.63134
S2P6,C2,pre-drought,sample,1.49424,-4.61829
S1P1,C1,pre-drought,sample,0.26072,-4.61126
S1.4W,C2,drought,water,-0.11354,-4.60146
S3P2,C2,pre-drought,sample,1.24228,-4.58535
S2P8,C2,pre-drought,sample,0.84368,-4.58334
S3P6,C2,pre-drought,sample,2.11141,-4.58117
S1P3,C1,pre-drought,sample,1.37884,-4.57371
S1P2,C2,drought,sample,0.05657,-4.55971
S1P3,C1,drought,sample,-0.67097,-4.5352
S1P5,C1,drought,sample,0.34767,-4.46029
S3P2,C2,pre-drought,sample,0.5111,-4.43308
S2P1,C1,pre-drought,sample,11.7448,-4.42959
S2P5,C1,drought,sample,0.35509,-4.39341
S1P5,C1,drought,sample,0.72491,-4.38539
S1P5,C1,pre-drought,sample,-0.62409,-4.35672
S1.4W,C2,drought,water,1.31054,-4.30501
S1P2,C2,drought,sample,0.12049,-4.27301
S3P1,C1,pre-drought,sample,1.7672,-4.27062
S1P5,C1,pre-drought,sample,-0.26829,-4.26315
S1P4,C2,pre-drought,sample,1.83211,-4.26251
S1P5,C1,pre-drought,sample,-0.25402,-4.25379
S2P3,C1,pre-drought,sample,1.50587,-4.16916
S1P2,C2,pre-drought,sample,-0.65588,-4.16767
S1.2W,C2,drought,water,0.45272,-4.14373
S2P1,C1,pre-drought,sample,0.23495,-4.13748
S1P5,C1,pre-drought,sample,0.51648,-4.1155
S3P1,C1,pre-drought,sample,1.85595,-4.10639
S3P4,C2,pre-drought,sample,-0.59302,-4.09619
S1P4,C2,pre-drought,sample,0.19318,-4.03498
S3P3,C1,drought,sample,-0.61959,-3.89914
S1P3,C1,pre-drought,sample,0.17073,-3.89795
S3P3,C1,drought,sample,-0.54131,-3.89687
S3P5,C1,pre-drought,sample,-0.11728,-3.87022
S2P1,C1,pre-drought,sample,11.26273,-3.84436
S2P7,C1,pre-drought,sample,1.08219,-3.8402
S3P2,C2,pre-drought,sample,-0.23808,-3.832
S3P5,C1,drought,sample,1.48863,-3.807
S2P3,C1,drought,sample,0.14939,-3.77017
S3P4,C2,pre-drought,sample,0.10334,-3.76921
S1P5,C1,pre-drought,sample,1.29514,-3.76205
S3P5,C1,pre-drought,sample,1.22782,-3.66661
S2P3,C1,drought,sample,1.87161,-3.66027
S2P1,C1,pre-drought,sample,1.43889,-3.63613
S1P3,C1,pre-drought,sample,0.94025,-3.63606
S3P3,C1,drought,sample,1.79631,-3.62775
S2P3,C1,pre-drought,sample,-0.52815,-3.56993
S2P7,C1,pre-drought,sample,0.52686,-3.56687
S1P4,C2,pre-drought,sample,0.79897,-3.55125
S1P2,C2,pre-drought,sample,-1.15825,-3.54784
S3P1,C1,pre-drought,sample,0.40426,-3.54123
S1P1,C1,pre-drought,sample,0.42461,-3.5328
S1P5,C1,pre-drought,sample,-0.03326,-3.51438
S1P2,C2,pre-drought,sample,-0.69867,-3.5003
S1P5,C1,drought,sample,-0.51193,-3.49366
S3P2,C2,pre-drought,sample,0.84953,-3.48978
S3P3,C1,drought,sample,0.54279,-3.48361
S2P3,C1,pre-drought,sample,0.4925,-3.4813
S1P3,C1,drought,sample,1.44325,-3.46613
S1P2,C2,pre-drought,sample,-1.24737,-3.46449
S1P3,C1,pre-drought,sample,0.25983,-3.45525
S1P1,C1,pre-drought,sample,0.21438,-3.44925
S3P3,C1,drought,sample,-0.00747,-3.44768
S3P3,C1,drought,sample,1.71804,-3.43769
S3P1,C1,pre-drought,sample,0.17086,-3.42728
S1.4W,C2,drought,water,0.08979,-3.40371
S2P8,C2,pre-drought,sample,0.86502,-3.39898
S3P3,C1,pre-drought,sample,-0.50073,-3.3655
S3P6,C2,drought,sample,-0.51259,-3.31815
S2P8,C2,pre-drought,sample,0.50906,-3.28111
S2P5,C1,drought,sample,0.82473,-3.248
S3P3,C1,drought,sample,0.35086,-3.23182
S3P1,C1,drought,sample,1.19208,-3.22296
S3P2,C2,drought,sample,0.03609,-3.21726
S2P6,C2,pre-drought,sample,0.01428,-3.19236
S3P1,C1,pre-drought,sample,0.44337,-3.18508
S3P3,C1,drought,sample,1.17977,-3.17259
S1P5,C1,pre-drought,sample,0.74041,-3.16501
S1P6,C2,drought,sample,-0.00727,-3.148
S2P8,C2,pre-drought,sample,-0.19753,-3.14719
S2P1,C1,pre-drought,sample,10.42949,-3.14356
S1P3,C1,pre-drought,sample,4.10027,-3.1072
S3P5,C1,pre-drought,sample,-0.63999,-3.04747
S3P2,C2,pre-drought,sample,-0.5366,-3.02077
S1.2W,C2,drought,water,0.21788,-2.99394
S2P8,C2,pre-drought,sample,0.35594,-2.98218
S2P5,C1,drought,sample,1.00682,-2.97456
S2P1,C1,pre-drought,sample,1.92347,-2.93002
S2P3,C1,pre-drought,sample,0.78853,-2.92248
S1P5,C1,pre-drought,sample,-0.68461,-2.91025
S3P1,C1,pre-drought,sample,0.03544,-2.90818
S1P3,C1,drought,sample,1.28688,-2.88352
S3P1,C1,pre-drought,sample,0.36872,-2.87654
S2P6,C2,pre-drought,sample,1.41949,-2.86911
S1P6,C2,drought,sample,-0.17212,-2.86894
S1P5,C1,pre-drought,sample,-1.06941,-2.8587
S3P3,C1,pre-drought,sample,0.45405,-2.85858
S2P3,C1,pre-drought,sample,0.02591,-2.85749
S2P1,C1,drought,sample,0.24183,-2.83739
S1P1,C1,pre-drought,sample,0.87356,-2.82322
S2P7,C1,pre-drought,sample,0.85791,-2.80136
S2P1,C1,drought,sample,1.1498,-2.77849
S2P6,C2,pre-drought,sample,-0.51125,-2.76664
S1.2W,C2,drought,water,0.38155,-2.76547
S1P5,C1,pre-drought,sample,-1.15844,-2.7259
S2P1,C1,pre-drought,sample,11.8373,-2.70701
S1P5,C1,pre-drought,sample,-1.48253,-2.67788
S2P2,C2,drought,sample,0.07324,-2.67626
S1P5,C1,pre-drought,sample,-1.05161,-2.65077
S3P5,C1,pre-drought,sample,0.81014,-2.63741
S2P3,C1,pre-drought,sample,1.46671,-2.635
S3P1,C1,drought,sample,0.46361,-2.6164
S1.2W,C2,drought,water,1.11903,-2.58578
S1.4W,C2,drought,water,0.01862,-2.55294
S2P1,C1,pre-drought,sample,14.19951,-2.53244
S2P1,C1,pre-drought,sample,0.25988,-2.52858
S2P3,C1,drought,sample,1.52279,-2.51306
S3P3,C1,drought,sample,0.17743,-2.49318
S1.4W,C2,drought,water,-0.27012,-2.4577
S1P2,C2,pre-drought,sample,-0.84848,-2.44708
S3P3,C1,pre-drought,sample,0.37933,-2.3948
S2P7,C1,pre-drought,sample,1.4787,-2.36333
S3P4,C2,drought,sample,0.03544,-2.34106
S2P4,C2,pre-drought,sample,0.05697,-2.3336
S2P7,C1,pre-drought,sample,2.01278,-2.3269
S1.4W,C2,drought,water,0.98639,-2.3238
S1P5,C1,drought,sample,1.14266,-2.2897
S1.2W,C2,drought,water,0.28903,-2.28509
S1P4,C2,pre-drought,sample,1.90696,-2.27783
S1P1,C1,drought,sample,0.8724,-2.27598
S2P5,C1,drought,sample,0.1869,-2.27565
S3P3,C1,pre-drought,sample,1.38488,-2.27412
S3P3,C1,pre-drought,sample,2.42932,-2.26298
S1P4,C2,pre-drought,sample,1.49343,-2.24543
S2P3,C1,drought,sample,0.8063,-2.22628
S2P1,C1,pre-drought,sample,-0.27181,-2.21482
S3P5,C1,drought,sample,1.19193,-2.21198
S1P1,C1,drought,sample,1.23447,-2.18388
S3P1,C1,pre-drought,sample,1.54238,-2.17975
S3P1,C1,drought,sample,1.09953,-2.16307
S1.4W,C2,drought,water,1.80479,-2.15688
S3P5,C1,drought,sample,0.40057,-2.13828
S1P2,C2,pre-drought,sample,-1.49659,-2.1292
S1P2,C2,pre-drought,sample,-1.22959,-2.12181
S2P1,C1,drought,sample,0.36037,-2.106
S2P5,C1,drought,sample,0.22959,-2.10159
S1P2,C2,pre-drought,sample,-1.27587,-2.08135
S1P3,C1,drought,sample,1.19168,-2.0693
S2P3,C1,drought,sample,0.33616,-2.06728
S2P1,C1,pre-drought,sample,10.05635,-2.0586
S3P6,C2,pre-drought,sample,1.17856,-2.05691
S1P1,C1,drought,sample,0.24948,-2.05442
S1P2,C2,pre-drought,sample,-1.03716,-2.04459
S3P5,C1,pre-drought,sample,1.43225,-2.02689
S3P2,C2,pre-drought,sample,-0.08854,-2.01009
S3P3,C1,drought,sample,0.99479,-2.00136
S1.2W,C2,drought,water,-0.54053,-1.99077
S1P2,C2,pre-drought,sample,-0.01878,-1.96762
S3P3,C1,pre-drought,sample,0.75313,-1.94555
S1.4W,C2,drought,water,0.43141,-1.93349
S1.2W,C2,drought,water,0.31041,-1.91499
S1P4,C2,pre-drought,sample,1.4578,-1.91479
S3P3,C1,drought,sample,1.40497,-1.8974
S1P1,C1,drought,sample,0.7941,-1.88085
S2P1,C1,drought,sample,1.88667,-1.88073
S3P2,C2,pre-drought,sample,0.47547,-1.86367
S3P1,C1,drought,sample,1.74223,-1.85101
S1P2,C2,pre-drought,sample,0.13095,-1.83969
S1P5,C1,drought,sample,0.07061,-1.83525
S1P4,C2,pre-drought,sample,0.14685,-1.79586
S3P3,C1,pre-drought,sample,0.90263,-1.78964
S1P5,C1,pre-drought,sample,0.86853,-1.78931
S1P6,C2,drought,sample,-0.56388,-1.78231
S2P5,C1,drought,sample,0.98123,-1.77104
S2P1,C1,pre-drought,sample,1.09672,-1.76802
S1.2W,C2,drought,water,0.03288,-1.74768
S2P1,C1,pre-drought,sample,0.17081,-1.74002
S3P4,C2,pre-drought,sample,0.05701,-1.73842
S2P7,C1,pre-drought,sample,0.0353,-1.73004
S1.4W,C2,drought,water,1.73862,-1.71866
S3P5,C1,drought,sample,-0.59498,-1.71393
S3P3,C1,drought,sample,1.36935,-1.69705
S1.4W,C2,drought,water,-0.03534,-1.68495
S1P2,C2,drought,sample,-0.66125,-1.68177
S1P5,C1,drought,sample,0.50457,-1.6725
S3P3,C1,pre-drought,sample,1.20686,-1.67212
S2P5,C1,drought,sample,1.04956,-1.66562
S1.4W,C2,drought,water,0.29615,-1.66282
S1P6,C2,drought,sample,0.05681,-1.66056
S1P3,C1,drought,sample,1.09921,-1.65539
S1P1,C1,pre-drought,sample,-0.02986,-1.65382
S2P3,C1,pre-drought,sample,-0.02704,-1.64481
S2P8,C2,pre-drought,sample,-0.57134,-1.63525
S3P4,C2,pre-drought,sample,1.71619,-1.62534
S3P1,C1,pre-drought,sample,0.12455,-1.57981
S1P3,C1,pre-drought,sample,0.82633,-1.5449
S3P3,C1,drought,sample,0.27263,-1.53593
S1P4,C2,drought,sample,0.04328,-1.51293
S3P1,C1,drought,sample,-0.13472,-1.50703
S3P3,C1,drought,sample,1.12999,-1.50324
S1.2W,C2,drought,water,0.4741,-1.48609
S2P1,C1,pre-drought,sample,1.22866,-1.47272
S3P1,C1,drought,sample,0.24164,-1.47223
S2P4,C2,pre-drought,sample,1.96277,-1.46659
S2P3,C1,drought,sample,0.17779,-1.46639
S1P1,C1,drought,sample,1.09922,-1.4617
S1P1,C1,drought,sample,1.2895,-1.44765
S1P1,C1,drought,sample,1.47785,-1.42984
S1P5,C1,pre-drought,sample,1.8244,-1.42744
S1.4W,C2,drought,water,0.18228,-1.39029
S1P1,C1,pre-drought,sample,0.38542,-1.35779
S3P4,C2,pre-drought,sample,1.42009,-1.35693
S2P3,C1,drought,sample,-0.46718,-1.35563
S2P1,C1,pre-drought,sample,0.05678,-1.26514
S1P5,C1,pre-drought,sample,1.37552,-1.22481
S2P8,C2,pre-drought,sample,1.02166,-1.21954
S2P2,C2,drought,sample,0.02344,-1.21721
S1P2,C2,pre-drought,sample,-0.78781,-1.21015
S1.2W,C2,drought,water,1.42877,-1.19673
S1P5,C1,pre-drought,sample,-1.49675,-1.18756
S3P3,C1,pre-drought,sample,1.075,-1.18708
S2P5,C1,drought,sample,1.37685,-1.18031
S1P3,C1,drought,sample,0.30926,-1.15745
S3P5,C1,pre-drought,sample,0.47529,-1.13815
S2P3,C1,pre-drought,sample,1.09588,-1.13754
S3P1,C1,drought,sample,0.38725,-1.13376
S2P7,C1,pre-drought,sample,0.17072,-1.11923
S1P5,C1,pre-drought,sample,0.42058,-1.11767
S2P7,C1,pre-drought,sample,1.19045,-1.10017
S2P5,C1,drought,sample,0.02328,-1.09081
S1P5,C1,drought,sample,0.24111,-1.09015
S2P1,C1,pre-drought,sample,14.75469,-1.08812
S3P4,C2,pre-drought,sample,0.08193,-1.08555
S1.2W,C2,drought,water,-0.14918,-1.08018
S3P3,C1,drought,sample,1.08728,-1.0749
S1P3,C1,pre-drought,sample,0.08161,-1.07438
S1P3,C1,drought,sample,0.82172,-1.06365
S1.2W,C2,drought,water,0.1752,-1.03254
S2P8,C2,pre-drought,sample,1.19758,-1.03128
S1.2W,C2,drought,water,0.10405,-1.01412
S1P3,C1,pre-drought,sample,0.12441,-0.972
S2P2,C2,drought,sample,0.04481,-0.96729
S3P3,C1,pre-drought,sample,2.82817,-0.96513
S1P1,C1,pre-drought,sample,0.29477,-0.96224
S1P4,C2,pre-drought,sample,1.11046,-0.9341
S2P5,C1,drought,sample,0.07306,-0.93122
S1P4,C2,pre-drought,sample,1.79291,-0.92872
S2P3,C1,drought,sample,1.91428,-0.92511
S3P1,C1,pre-drought,sample,1.17205,-0.91743
S3P6,C2,pre-drought,sample,2.93168,-0.89904
S1P2,C2,pre-drought,sample,-0.97057,-0.88761
S2P7,C1,pre-drought,sample,0.48056,-0.87029
S1P5,C1,drought,sample,0.49034,-0.86088
S1P1,C1,pre-drought,sample,0.49946,-0.8559
S3P4,C2,pre-drought,sample,-0.00716,-0.84355
S3P5,C1,pre-drought,sample,1.73138,-0.81555
S2P5,C1,drought,sample,0.13709,-0.81476
S2P5,C1,drought,sample,-0.46431,-0.80952
S3P3,C1,drought,sample,1.22248,-0.79664
S3P3,C1,drought,sample,-0.46295,-0.78726
S1P5,C1,pre-drought,sample,0.979,-0.7818
S2P6,C2,pre-drought,sample,-0.03867,-0.78098
S3P4,C2,pre-drought,sample,0.12472,-0.75105
S1P3,C1,pre-drought,sample,-0.00755,-0.74336
S1P6,C2,drought,sample,-0.09373,-0.737
S1P5,C1,drought,sample,0.53296,-0.70585
S3P1,C1,pre-drought,sample,-0.6767,-0.70418
S1P5,C1,pre-drought,sample,-0.92795,-0.68355
S2P3,C1,pre-drought,sample,1.54148,-0.66063
S1P2,C2,pre-drought,sample,-0.47819,-0.64755
S1P2,C2,pre-drought,sample,-0.06161,-0.64031
S3P1,C1,drought,sample,0.14913,-0.61477
S1P1,C1,pre-drought,sample,1.22788,-0.61033
S2P5,C1,drought,sample,0.20826,-0.57319
S3P4,C2,pre-drought,sample,1.85612,-0.57218
S1P1,C1,pre-drought,sample,1.04969,-0.55641
S1P4,C2,pre-drought,sample,-0.52488,-0.54219
S1.4W,C2,drought,water,1.3697,-0.53732
S1P5,C1,drought,sample,0.46897,-0.51894
S1P2,C2,pre-drought,sample,-0.2681,-0.51391
S1P5,C1,drought,sample,0.19843,-0.48251
S2P4,C2,pre-drought,sample,1.30921,-0.4554
S1P5,C1,drought,sample,1.00744,-0.45099
S1P1,C1,pre-drought,sample,1.4576,-0.44628
S3P3,C1,pre-drought,sample,1.78721,-0.43888
S1P3,C1,drought,sample,-0.04409,-0.42059
S1P5,C1,drought,sample,1.23519,-0.41782
S1P2,C2,pre-drought,sample,-0.58131,-0.40092
S2P1,C1,pre-drought,sample,16.35304,-0.40036
S3P5,C1,drought,sample,0.32222,-0.39526
S3P5,C1,pre-drought,sample,1.95587,-0.39407
S1P3,C1,pre-drought,sample,1.75262,-0.39356
S1P1,C1,pre-drought,sample,1.4185,-0.38684
S3P4,C2,pre-drought,sample,0.32431,-0.37191
S2P7,C1,pre-drought,sample,1.10358,-0.34057
S2P1,C1,pre-drought,sample,10.52207,-0.33249
S2P6,C2,pre-drought,sample,1.14133,-0.3234
S1P5,C1,drought,sample,0.12034,-0.30984
S1P4,C2,pre-drought,sample,0.87376,-0.30862
S2P1,C1,pre-drought,sample,1.36402,-0.29629
S1.4W,C2,drought,water,0.15391,-0.28723
S1.4W,C2,drought,water,-0.58319,-0.28202
S3P3,C1,drought,sample,1.03751,-0.27581
S3P1,C1,pre-drought,sample,0.19225,-0.26847
S1P5,C1,pre-drought,sample,-1.46832,-0.25596
S2P1,C1,drought,sample,0.28213,-0.25511
S2P6,C2,pre-drought,sample,0.03568,-0.25392
S1P4,C2,pre-drought,sample,0.33061,-0.24565
S1P2,C2,pre-drought,sample,-0.55289,-0.24362
S1P2,C2,pre-drought,sample,-1.18678,-0.23901
S3P3,C1,pre-drought,sample,0.08201,-0.23705
S3P2,C2,pre-drought,sample,0.9244,-0.23404
S2P8,C2,pre-drought,sample,1.21897,-0.21781
S1P3,C1,drought,sample,0.10638,-0.20039
S2P2,C2,drought,sample,0.00208,-0.18654
S2P5,C1,drought,sample,0.43339,-0.18262
S3P1,C1,drought,sample,1.14226,-0.17946
S2P3,C1,pre-drought,sample,0.15777,-0.14466
S2P6,C2,drought,sample,1.11366,-0.14203
S3P3,C1,drought,sample,1.76069,-0.13958
S1P2,C2,pre-drought,sample,-1.52853,-0.11921
S2P1,C1,pre-drought,sample,16.4948,-0.11507
S1P6,C2,drought,sample,0.10655,-0.09624
S1P3,C1,drought,sample,0.85736,-0.07105
S1.2W,C2,drought,water,1.48791,-0.04344
S1.4W,C2,drought,water,0.31751,-0.01348
S2P1,C1,pre-drought,sample,15.86421,0
S2P1,C1,drought,sample,-0.6066,0.01513
S1P6,C2,pre-drought,sample,-0.10104,0.01592
S3P6,C2,pre-drought,sample,-0.09814,0.02447
S1P3,C1,pre-drought,sample,1.09572,0.03927
S3P6,C2,pre-drought,sample,-0.54682,0.04868
S2P3,C1,drought,sample,-0.69624,0.06982
S1P5,C1,drought,sample,-0.64718,0.07597
S2P3,C1,pre-drought,sample,0.01573,0.07602
S2P1,C1,pre-drought,sample,1.13954,0.07887
S3P6,C2,pre-drought,sample,-0.62163,0.08538
S1P1,C1,pre-drought,sample,1.53244,0.10169
S1P2,C2,pre-drought,sample,-1.20104,0.10427
S1P4,C2,drought,sample,0.06463,0.10624
S1P2,C2,pre-drought,sample,-0.52093,0.11379
S1P5,C1,drought,sample,-0.63293,0.11408
S2P3,C1,pre-drought,sample,0.92653,0.12592
S2P3,C1,drought,sample,0.72794,0.13237
S1P2,C2,pre-drought,sample,-0.12216,0.13536
S3P5,C1,pre-drought,sample,1.54264,0.14083
S2P1,C1,pre-drought,sample,0.75279,0.14256
S3P1,C1,pre-drought,sample,1.30742,0.14269
S3P6,C2,pre-drought,sample,1.48845,0.14355
S2P4,C2,pre-drought,sample,0.79212,0.15852
S2P4,C2,pre-drought,sample,0.1033,0.17815
S3P3,C1,drought,sample,0.10632,0.18544
S3P6,C2,pre-drought,sample,2.17693,0.19858
S3P3,C1,drought,sample,1.29109,0.20444
S2P3,C1,drought,sample,1.79333,0.20539
S1.4W,C2,drought,water,-0.66147,0.20915
S2P1,C1,pre-drought,sample,17.34508,0.21062
S1.4W,C2,drought,water,0.50262,0.22554
S3P1,C1,drought,sample,1.31479,0.22814
S2P3,C1,drought,sample,-0.1616,0.23213
S1P6,C2,pre-drought,sample,-0.62365,0.28526
S1.4W,C2,drought,water,0.33888,0.30948
S1P2,C2,pre-drought,sample,0.28075,0.32678
S2P7,C1,pre-drought,sample,0.0816,0.33836
S3P3,C1,drought,sample,0.30825,0.3442
S3P1,C1,drought,sample,1.97733,0.35372
S1.4W,C2,drought,water,1.18524,0.38231
S3P3,C1,pre-drought,sample,1.52027,0.40261
S2P5,C1,drought,sample,0.469,0.41873
S3P6,C2,pre-drought,sample,0.1036,0.43409
S1.4W,C2,drought,water,1.92306,0.4429
S1.2W,C2,drought,water,1.17814,0.4524
S1P5,C1,pre-drought,sample,-1.11214,0.45245
S2P5,C1,drought,sample,0.00191,0.46296
S1P4,C2,pre-drought,sample,-0.59956,0.47018
S2P5,C1,drought,sample,0.16552,0.47311
S1P3,C1,drought,sample,0.7791,0.49573
S2P4,C2,pre-drought,sample,0.49292,0.50216
S1P2,C2,pre-drought,sample,0.51667,0.50708
S3P3,C1,pre-drought,sample,1.3422,0.5123
S1P5,C1,drought,sample,-0.66133,0.51708
S2P7,C1,pre-drought,sample,1.01453,0.52262
S1P5,C1,pre-drought,sample,-0.00117,0.54778
S1P5,C1,pre-drought,sample,0.04164,0.54815
S3P1,C1,pre-drought,sample,0.14594,0.57765
S2P5,C1,drought,sample,-0.01947,0.59239
S3P4,C2,pre-drought,sample,0.17102,0.62574
S2P1,C1,pre-drought,sample,0.19218,0.64442
S2P1,C1,drought,sample,1.96498,0.64801
S1P3,C1,drought,sample,1.3651,0.65063
S2P3,C1,pre-drought,sample,0.20405,0.65451
S2P5,C1,drought,sample,0.11575,0.66702
S1P1,C1,drought,sample,1.19175,0.67041
S2P1,C1,pre-drought,sample,0.71714,0.67126
S3P2,C2,drought,sample,-0.56631,0.67289
S2P3,C1,drought,sample,1.3235,0.67683
S2P1,C1,pre-drought,sample,16.77836,0.67965
S1P4,C2,pre-drought,sample,-0.07598,0.68713
S3P1,C1,drought,sample,1.00693,0.70352
S2P4,C2,pre-drought,sample,0.41819,0.72258
S3P4,C2,pre-drought,sample,-0.51817,0.72444
S2P4,C2,pre-drought,sample,0.52856,0.72869
S3P5,C1,pre-drought,sample,-0.56525,0.74369
S3P1,C1,pre-drought,sample,-0.00731,0.75341
S3P5,C1,pre-drought,sample,-0.49064,0.76383
S2P2,C2,drought,sample,-0.01928,0.77145
S2P3,C1,pre-drought,sample,0.0473,0.78522
S1P5,C1,pre-drought,sample,-0.8201,0.80701
S1P3,C1,pre-drought,sample,0.14581,0.85357
S1P2,C2,pre-drought,sample,-0.68439,0.86453
S1P6,C2,pre-drought,sample,1.45369,0.88025
S1P4,C2,pre-drought,sample,-0.22564,0.88982
S1P5,C1,pre-drought,sample,1.78875,0.9059
S3P6,C2,pre-drought,sample,0.14993,0.91327
S1P5,C1,pre-drought,sample,-0.16507,0.9141
S2P1,C1,drought,sample,0.43867,0.9181
S1P3,C1,pre-drought,sample,1.52836,0.91831
S3P1,C1,pre-drought,sample,-0.62172,0.92344
S1P5,C1,pre-drought,sample,-0.99928,0.92889
S1P5,C1,pre-drought,sample,-1.51449,0.93175
S1.2W,C2,drought,water,-0.22748,0.97428
S2P7,C1,pre-drought,sample,-0.45738,0.97629
S1P3,C1,drought,sample,1.23439,0.97878
S1P3,C1,pre-drought,sample,0.90111,0.98612
S2P1,C1,pre-drought,sample,16.92005,0.98624
S3P4,C2,pre-drought,sample,0.26014,0.99209
S2P8,C2,pre-drought,sample,0.04244,1.00925
S2P3,C1,pre-drought,sample,0.40569,1.02986
S3P6,C2,pre-drought,sample,0.03595,1.05169
S2P1,C1,pre-drought,sample,10.33694,1.06004
S1P1,C1,drought,sample,0.1142,1.07079
S1.4W,C2,drought,water,0.3673,1.07738
S1P3,C1,drought,sample,-0.20083,1.0974
S1P5,C1,pre-drought,sample,-0.73095,1.10262
S1P6,C2,pre-drought,sample,1.48934,1.12191
S1P1,C1,drought,sample,0.28852,1.13295
S3P3,C1,pre-drought,sample,2.87447,1.13484
S1P2,C2,pre-drought,sample,0.26648,1.14877
S2P4,C2,pre-drought,sample,-0.00723,1.18104
S1.4W,C2,drought,water,0.45985,1.18794
S2P5,C1,drought,sample,0.0944,1.19464
S2P8,C2,pre-drought,sample,0.06381,1.22074
S1P2,C2,drought,sample,0.02811,1.22865
S1P3,C1,pre-drought,sample,0.71596,1.24906
S3P2,C2,pre-drought,sample,1.50716,1.25218
S1.4W,C2,drought,water,1.49501,1.25353
S2P6,C2,pre-drought,sample,1.79334,1.25726
S2P4,C2,pre-drought,sample,-0.09343,1.29647
S3P1,C1,pre-drought,sample,1.45553,1.32254
S1.2W,C2,drought,water,-0.61883,1.33228
S2P7,C1,pre-drought,sample,0.76892,1.35053
S2P7,C1,pre-drought,sample,0.50192,1.35796
S2P5,C1,drought,sample,0.90302,1.36653
S3P1,C1,pre-drought,sample,1.04019,1.38117
S3P6,C2,drought,sample,-0.66917,1.42325
S2P3,C1,drought,sample,0.96304,1.44576
S3P1,C1,drought,sample,0.35156,1.46258
S1.4W,C2,drought,water,1.12613,1.4633
S3P3,C1,pre-drought,sample,-0.02834,1.46573
S2P3,C1,drought,sample,1.94984,1.49621
S3P3,C1,pre-drought,sample,0.71752,1.50654
S1P4,C2,drought,sample,-1.20071,1.50907
S3P5,C1,pre-drought,sample,0.73531,1.51305
S3P1,C1,drought,sample,0.1989,1.54478
S1P4,C2,pre-drought,sample,1.86778,1.5686
S3P2,C2,pre-drought,sample,1.35771,1.58037
S2P1,C1,pre-drought,sample,-0.00742,1.5959
S3P4,C2,drought,sample,-0.57593,1.59632
S3P6,C2,pre-drought,sample,2.97787,1.6017
S1P1,C1,pre-drought,sample,1.49323,1.60775
S2P6,C2,pre-drought,sample,0.07846,1.61447
S1P3,C1,drought,sample,0.38751,1.64038
S2P1,C1,pre-drought,sample,16.21288,1.65964
S1P5,C1,pre-drought,sample,1.86359,1.68394
S3P1,C1,pre-drought,sample,1.71602,1.69435
S2P2,C2,drought,sample,0.09457,1.70036
S1P2,C2,pre-drought,sample,-1.11194,1.70306
S2P7,C1,pre-drought,sample,1.38975,1.70852
S1P1,C1,drought,sample,0.52355,1.71255
S2P5,C1,drought,sample,0.04463,1.72061
S3P6,C2,pre-drought,sample,0.34396,1.73363
S2P3,C1,pre-drought,sample,1.04954,1.75167
S3P4,C2,drought,sample,-0.10604,1.77253
S3P4,C2,pre-drought,sample,1.89184,1.79268
S2P5,C1,drought,sample,1.09935,1.79733
S1P5,C1,pre-drought,sample,-0.94223,1.79985
S1.2W,C2,drought,water,0.19653,1.81425
S1.2W,C2,drought,water,-0.00985,1.83524
S2P7,C1,pre-drought,sample,1.45728,1.84967
S2P4,C2,pre-drought,sample,-0.24313,1.85265
S2P1,C1,pre-drought,sample,13.82926,1.85295
S3P5,C1,pre-drought,sample,1.80619,1.87057
S2P1,C1,pre-drought,sample,11.17012,1.89752
S1.2W,C2,drought,water,1.24434,1.8992
S3P1,C1,drought,sample,1.89898,1.93854
S2P1,C1,pre-drought,sample,17.20338,1.94839
S1P5,C1,pre-drought,sample,-1.55719,1.95357
S1P3,C1,pre-drought,sample,1.18484,1.97132
S2P3,C1,drought,sample,0.19922,1.97431
S2P3,C1,drought,sample,1.00683,1.99105
S2P5,C1,drought,sample,0.39071,2.00084
S1P2,C2,pre-drought,sample,-1.58551,2.00991
S3P6,C2,pre-drought,sample,1.44567,2.01914
S2P3,C1,pre-drought,sample,0.83972,2.02571
S3P6,C2,pre-drought,sample,2.48657,2.02913
S3P3,C1,pre-drought,sample,0.41844,2.02943
S2P7,C1,pre-drought,sample,0.41285,2.0355
S1.2W,C2,drought,water,0.40292,2.06337
S1.4W,C2,drought,water,1.25145,2.06483
S3P3,C1,pre-drought,sample,-0.5755,2.07976
S1P5,C1,pre-drought,sample,0.481,2.08637
S2P8,C2,pre-drought,sample,0.24196,2.08932
S2P1,C1,pre-drought,sample,17.0617,2.10978
S2P8,C2,pre-drought,sample,0.28828,2.12302
S1.4W,C2,drought,water,-0.00274,2.13018
S1P3,C1,pre-drought,sample,1.90208,2.13035
S2P5,C1,drought,sample,1.14209,2.14342
S1P5,C1,pre-drought,sample,-0.55306,2.14822
S3P3,C1,pre-drought,sample,2.73918,2.17567
S3P2,C2,pre-drought,sample,0.2561,2.17722
S3P5,C1,drought,sample,1.37462,2.17773
S3P2,C2,pre-drought,sample,1.11045,2.23737
