S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P5.C1_time,S2P5.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P2.C2_time,S2P2.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2,S1P2.W_time,S1P2.W,S1P4.W_time,S1P4.W
1.47785,-0.00112,1.44325,0.05879,0.12034,0.01339,1.49513,0.00843,1.48006,0.00466,1.41959,0.02811,1.47155,0.02887,1.48326,0.00214,1.56699,-2.78E-04,0.12049,-0.00864,0.71603,-0.01285,1.52164,0.0196,1.48383,0.06213,1.4953,0.03848,1.48027,0.00439,1.5672,0.0041,1.47171,0.04324,1.48345,0.01909,0.93654,,0.94363,
1.51855,0.00239,1.47885,0.04476,0.13454,0.00371,1.53781,0.0073,1.52279,0.0386,1.46941,0.01956,1.50721,0.03018,1.52594,0.004,1.60966,,0.1347,0.00885,0.75866,-0.00403,1.55723,0.03565,1.52659,0.07182,1.53799,0.04346,1.52299,0.01011,1.60987,,1.50737,0.01842,1.52612,0.01842,0.95789,0.01354,0.96501,0.00237
1.55422,0.00606,1.52147,0.04459,0.14875,0.00165,1.57348,0.01486,1.55843,0.0282,1.51216,0.01721,1.54992,0.03203,1.56154,-0.01089,1.64538,,0.14891,0.00244,0.79429,0.00253,1.59986,8.70E-05,1.57632,0.07559,1.57366,0.03482,1.55862,-0.00456,1.64558,,1.55009,0.02064,1.56172,0.01153,0.97927,0.02321,0.98639,0.00201
1.59499,,1.55705,0.06103,0.16296,0.01996,1.61615,0.0021,1.60116,-4.53E-04,1.56192,0.0137,1.5856,0.02855,1.60411,0.00156,1.68806,,0.16314,-0.00177,0.83696,0.00827,1.63544,0.03785,1.61903,,1.61634,0.02828,1.60135,-0.00742,1.68825,,1.58578,,1.60429,-0.00377,1.00771,0.01522,1.01481,0.00409
1.63067,,1.59968,,0.18421,0.02063,1.65182,0.00419,1.63678,-0.00433,1.60463,,1.62826,,1.63976,,1.72373,,0.18438,-0.00749,0.8726,0.00505,1.67816,0.03301,1.66873,,1.65199,0.02192,1.63696,0.00601,1.72394,,1.6284,,1.63994,0.01545,1.0599,0.01879,1.06701,0.00866
1.67135,0.00989,1.63527,,0.19843,-0.0012,1.69446,0.0128,1.67947,0.00846,1.65432,,1.66385,0.02786,1.68242,0.00758,1.76637,,0.1986,-0.00116,0.91525,-0.00283,1.71382,0.02213,1.71146,,1.69463,0.03923,1.67966,0.00606,1.76657,,1.66402,0.01915,1.6826,0.01466,1.11903,0.02527,1.12613,0.00283
1.707,0.00417,1.67797,0.05776,0.21267,0.00465,1.73009,-0.00139,1.71508,0.02832,1.69704,,1.70659,0.0256,1.71804,0.00203,1.80201,,0.21282,0.00278,0.95091,0.00565,1.7565,0.03145,1.76119,,1.73027,0.02601,1.71528,-0.0094,1.80221,,1.70674,0.00253,1.71823,0.00646,1.17814,0.01761,1.18524,0.00516
1.74774,0.01563,1.71363,0.0448,0.22689,-2.20E-04,1.77272,-0.00515,1.75775,0.02573,1.74682,,1.74223,0.0329,1.76069,0.00591,1.84465,,0.22705,0.00956,1.0212,0.00568,1.79218,0.01221,1.80396,,1.77289,0.02214,1.75792,-0.00677,1.84486,,1.74241,0.0317,1.76088,0.01191,1.24434,0.02206,1.25145,0.01215
1.78341,5.16E-04,1.75632,0.04746,0.24111,0.01493,1.80836,8.49E-04,1.79333,0.029,1.78954,,1.78493,0.01889,1.79631,0.00313,1.8803,,0.24128,0.00303,1.06392,0.00397,1.83479,0.02199,1.85368,,1.80853,0.02897,1.7935,,1.8805,,1.7851,0.03234,1.79649,0.01238,1.30344,0.0309,1.31054,0.00971
1.82413,0.00266,1.79199,0.03279,0.25534,-0.00525,1.85102,-0.00424,1.83597,0.0172,1.83927,,1.82059,0.02315,1.83899,0.00427,1.92297,,0.2555,0.00919,1.11366,0.0116,1.87046,0.0201,1.89645,,1.85119,0.01309,1.83617,0.0048,1.92317,,1.82075,0.02041,1.83918,0.0114,1.36259,0.0197,1.3697,0.00972
