Sample,Pyruv,Condition,Type,Time,Flux
S2P7_C1,C1,pre-drought,sample,0.52686,-2.40986
S2P1_C1,C1,drought,sample,-0.21517,-2.45261
S3P6_C2,C2,pre-drought,sample,-0.17293,-2.48019
S3P1_C1,C1,drought,sample,0.96266,-2.52041
S3P4_C2,C2,pre-drought,sample,0.85351,-2.52269
S1P2_C2,C2,pre-drought,sample,-0.58131,-2.54694
S1P2_C2,C2,pre-drought,sample,-0.58131,-2.54694
S2P5_C1,C1,drought,sample,1.97457,-2.55409
S3P5_C1,C1,pre-drought,sample,1.04965,-2.55805
S2P1_C1,C1,pre-drought,sample,1.36402,-2.58387
S2P1_C1,C1,drought,sample,1.24236,-2.58408
S1P5_C1,C1,pre-drought,sample,0.04164,-2.60196
S1P2_C2,C2,pre-drought,sample,-0.46398,-2.61977
S1P2_C2,C2,pre-drought,sample,-0.46398,-2.61977
S1P2_C2,C2,drought,sample,-0.29131,-2.63467
S2P1_C1,C1,drought,sample,0.24183,-2.63714
S3P3_C1,C1,drought,sample,1.40497,-2.66009
S1P4_C2,C2,pre-drought,sample,1.41868,-2.69896
S2P6_C2,C2,pre-drought,sample,0.19243,-2.70983
S2P7_C1,C1,pre-drought,sample,1.76714,-2.75598
S3P6_C2,C2,pre-drought,sample,2.39752,-2.75779
S2P8_C2,C2,pre-drought,sample,1.97726,-2.78265
S1P2_C2,C2,pre-drought,sample,0.90431,-2.7853
S1P2_C2,C2,pre-drought,sample,0.90431,-2.7853
S1P1_C1,C1,drought,sample,0.85736,-2.79529
S1P2_C2,C2,pre-drought,sample,-0.52093,-2.80208
S1P2_C2,C2,pre-drought,sample,-0.52093,-2.80208
S2P6_C2,C2,pre-drought,sample,1.82895,-2.82501
S1P1_C1,C1,pre-drought,sample,1.71785,-2.83023
S2P4_C2,C2,drought,sample,-0.65623,-2.87469
S2P1_C1,C1,drought,sample,0.28213,-2.91563
S3P4_C2,C2,pre-drought,sample,0.08193,-2.91828
S3P1_C1,C1,drought,sample,1.31479,-2.93336
S2P1_C1,C1,pre-drought,sample,15.7716,-2.94999
S2P7_C1,C1,pre-drought,sample,1.14985,-2.95677
S1P1_C1,C1,pre-drought,sample,0.79877,-2.9595
S1P5_C1,C1,pre-drought,sample,-1.21551,-2.96114
S3P6_C2,C2,drought,sample,0.05676,-2.99762
S1P4_C2,C2,pre-drought,sample,0.29495,-3.00123
S2P5_C1,C1,drought,sample,0.90302,-3.09981
S2P8_C2,C2,pre-drought,sample,-0.19753,-3.12902
S1P4_C2,C2,drought,sample,1.74793,-3.13322
S1P2_C2,C2,pre-drought,sample,-1.54275,-3.14975
S1P2_C2,C2,pre-drought,sample,-1.54275,-3.14975
S3P6_C2,C2,drought,sample,-0.27758,-3.18049
S3P5_C1,C1,drought,sample,0.83464,-3.18469
S1P1_C1,C1,pre-drought,sample,1.94243,-3.20456
S2P4_C2,C2,pre-drought,sample,0.86696,-3.24092
S3P1_C1,C1,drought,sample,0.10638,-3.26407
S3P1_C1,C1,pre-drought,sample,-0.09791,-3.26548
S1P5_C1,C1,pre-drought,sample,-0.98501,-3.30338
S3P1_C1,C1,drought,sample,0.46361,-3.31152
S3P1_C1,C1,drought,sample,1.39317,-3.33997
S3P1_C1,C1,pre-drought,sample,1.41993,-3.36049
S1P3_C1,C1,pre-drought,sample,4.12883,-3.36754
S1P5_C1,C1,pre-drought,sample,0.34586,-3.40438
S1P5_C1,C1,pre-drought,sample,0.23422,-3.45769
S2P5_C1,C1,drought,sample,1.32707,-3.50208
S3P2_C2,C2,drought,sample,0.94875,-3.54868
S1P2_C2,C2,drought,sample,-0.54024,-3.56803
S2P3_C1,C1,pre-drought,sample,1.84057,-3.59079
S2P8_C2,C2,pre-drought,sample,1.15698,-3.6076
S2P5_C1,C1,drought,sample,-0.62067,-3.62914
S1P4W,C2,drought,water,-0.66147,-3.67764
S3P5_C1,C1,pre-drought,sample,1.13878,-3.68697
S1P5_C1,C1,pre-drought,sample,-1.54294,-3.77037
S1P4_C2,C2,pre-drought,sample,1.4578,-3.78801
S2P6_C2,C2,pre-drought,sample,0.39405,-3.80687
S2P3_C1,C1,drought,sample,0.96304,-3.82357
S1P2_C2,C2,pre-drought,sample,0.96492,-3.82377
S1P2_C2,C2,pre-drought,sample,0.96492,-3.82377
S1P1_C1,C1,drought,sample,1.00676,-3.8301
S1P5_C1,C1,drought,sample,-0.09234,-3.87294
S1P5_C1,C1,drought,sample,0.33345,-3.89454
S1P6_C2,C2,pre-drought,sample,0.37781,-3.89701
S1P5_C1,C1,pre-drought,sample,-1.55719,-3.9009
S3P5_C1,C1,drought,sample,0.44319,-3.90231
S1P6_C2,C2,pre-drought,sample,0.79089,-3.92908
S3P1_C1,C1,drought,sample,0.17752,-3.96261
S1P2_C2,C2,drought,sample,-0.07793,-3.96767
S1P2_C2,C2,drought,sample,0.50473,-3.98415
S3P1_C1,C1,pre-drought,sample,1.12927,-3.99419
S2P5_C1,C1,drought,sample,0.16552,-4.01623
S3P1_C1,C1,pre-drought,sample,0.89252,-4.04077
S1P1_C1,C1,drought,sample,1.09922,-4.11068
S1P5_C1,C1,pre-drought,sample,-0.86294,-4.16801
S3P6_C2,C2,pre-drought,sample,1.97963,-4.16948
S3P4_C2,C2,pre-drought,sample,0.10334,-4.17643
S3P5_C1,C1,pre-drought,sample,0.28087,-4.18172
S2P7_C1,C1,pre-drought,sample,0.79382,-4.20672
S1P4_C2,C2,pre-drought,sample,0.23598,-4.22395
S1P2_C2,C2,pre-drought,sample,-0.53514,-4.23624
S1P2_C2,C2,pre-drought,sample,-0.53514,-4.23624
S3P6_C2,C2,pre-drought,sample,2.97787,-4.23943
S2P1_C1,C1,pre-drought,sample,1.13954,-4.30509
S3P1_C1,C1,pre-drought,sample,1.36906,-4.31543
S1P1_C1,C1,pre-drought,sample,1.09602,-4.41077
S2P1_C1,C1,drought,sample,1.01458,-4.42365
S1P4_C2,C2,drought,sample,-1.20071,-4.46233
S2P1_C1,C1,pre-drought,sample,10.89231,-4.4984
S2P5_C1,C1,drought,sample,0.00191,-4.50557
S2P3_C1,C1,drought,sample,1.04953,-4.52265
S2P7_C1,C1,pre-drought,sample,0.23481,-4.5329
S3P2_C2,C2,pre-drought,sample,-0.23808,-4.53334
S2P7_C1,C1,pre-drought,sample,0.50192,-4.53687
S1P5_C1,C1,pre-drought,sample,1.48955,-4.57284
S1P4_C2,C2,pre-drought,sample,1.06413,-4.57898
S1P1_C1,C1,pre-drought,sample,0.94838,-4.58927
S2P7_C1,C1,pre-drought,sample,0.45918,-4.60648
S3P1_C1,C1,drought,sample,0.27527,-4.61525
S2P1_C1,C1,pre-drought,sample,14.19951,-4.71567
S2P3_C1,C1,drought,sample,0.45725,-4.76292
S1P2_C2,C2,pre-drought,sample,0.13095,-4.79312
S1P2_C2,C2,pre-drought,sample,0.13095,-4.79312
S1P2_C2,C2,pre-drought,sample,0.30929,-4.85244
S1P2_C2,C2,pre-drought,sample,0.30929,-4.85244
S1P2_C2,C2,pre-drought,sample,0.70506,-4.87687
S1P2_C2,C2,pre-drought,sample,0.70506,-4.87687
S3P1_C1,C1,pre-drought,sample,0.34906,-4.88595
S2P7_C1,C1,pre-drought,sample,1.79205,-4.88773
S2P8_C2,C2,pre-drought,sample,1.77427,-4.89433
S1P2_C2,C2,pre-drought,sample,-0.9563,-4.89947
S1P2_C2,C2,pre-drought,sample,-0.9563,-4.89947
S2P8_C2,C2,pre-drought,sample,1.21897,-4.91183
S2P7_C1,C1,pre-drought,sample,0.99315,-4.92117
S2P1_C1,C1,drought,sample,1.33846,-4.9341
S1P2_C2,C2,pre-drought,sample,-0.60971,-4.93802
S1P2_C2,C2,pre-drought,sample,-0.60971,-4.93802
S2P3_C1,C1,pre-drought,sample,1.35624,-5.01095
S2P5_C1,C1,drought,sample,0.82473,-5.01746
S2P3_C1,C1,pre-drought,sample,1.09588,-5.07339
S1P5_C1,C1,pre-drought,sample,-0.60988,-5.10552
S3P4_C2,C2,pre-drought,sample,-0.14403,-5.11294
S1P1_C1,C1,drought,sample,1.3658,-5.13151
S3P3_C1,C1,drought,sample,0.82037,-5.1344
S1P2_C2,C2,pre-drought,sample,-1.49659,-5.15471
S1P2_C2,C2,pre-drought,sample,-1.49659,-5.15471
S1P2_C2,C2,pre-drought,sample,-1.17252,-5.17599
S1P2_C2,C2,pre-drought,sample,-1.17252,-5.17599
S3P1_C1,C1,pre-drought,sample,0.25998,-5.21794
S3P6_C2,C2,pre-drought,sample,1.89063,-5.25079
S3P5_C1,C1,drought,sample,1.41027,-5.29696
S1P1_C1,C1,drought,sample,0.28852,-5.29759
S2P1_C1,C1,pre-drought,sample,1.51373,-5.35868
S2P3_C1,C1,pre-drought,sample,-0.02704,-5.38245
S1P5_C1,C1,pre-drought,sample,0.29484,-5.40528
S1P6_C2,C2,pre-drought,sample,1.11016,-5.41278
S1P1_C1,C1,drought,sample,0.75846,-5.42395
S1P4W,C2,drought,water,0.52398,-5.4336
S2P6_C2,C2,drought,sample,0.22075,-5.44047
S3P3_C1,C1,pre-drought,sample,0.867,-5.51643
S3P2_C2,C2,pre-drought,sample,1.02131,-5.52708
S1P5_C1,C1,drought,sample,0.37656,-5.54558
S2P7_C1,C1,pre-drought,sample,1.85613,-5.63376
S3P3_C1,C1,drought,sample,1.29109,-5.64151
S3P4_C2,C2,pre-drought,sample,1.71619,-5.67069
S1P1_C1,C1,pre-drought,sample,1.90677,-5.68247
S2P5_C1,C1,drought,sample,0.469,-5.70423
S1P2_C2,C2,pre-drought,sample,-1.58551,-5.73241
S1P2_C2,C2,pre-drought,sample,-1.58551,-5.73241
S1P5_C1,C1,pre-drought,sample,0.88986,-5.75835
S2P7_C1,C1,pre-drought,sample,1.90244,-5.76873
S3P6_C2,C2,drought,sample,1.05196,-5.76935
S2P4_C2,C2,drought,sample,1.92949,-5.79904
S2P3_C1,C1,pre-drought,sample,0.02591,-5.82273
S3P1_C1,C1,drought,sample,1.89898,-5.82774
S1P2_C2,C2,pre-drought,sample,-0.77356,-5.83819
S1P2_C2,C2,pre-drought,sample,-0.77356,-5.83819
S2P3_C1,C1,drought,sample,1.3235,-5.85229
S1P2_C2,C2,pre-drought,sample,0.74059,-5.89489
S1P2_C2,C2,pre-drought,sample,0.74059,-5.89489
S1P1_C1,C1,drought,sample,1.19175,-5.92935
S3P3_C1,C1,drought,sample,0.35086,-5.94201
S2P1_C1,C1,pre-drought,sample,1.96259,-5.97717
S1P1_C1,C1,pre-drought,sample,0.193,-5.99103
S2P4_C2,C2,pre-drought,sample,0.45376,-6.05474
S2P7_C1,C1,pre-drought,sample,0.48056,-6.08544
S1P6_C2,C2,pre-drought,sample,1.86315,-6.09369
S2P5_C1,C1,drought,sample,0.86036,-6.17782
S2P3_C1,C1,drought,sample,-0.238,-6.25831
S1P5_C1,C1,drought,sample,0.53296,-6.30121
S1P4_C2,C2,pre-drought,sample,0.79897,-6.30922
S3P2_C2,C2,drought,sample,1.29655,-6.3205
S2P1_C1,C1,pre-drought,sample,14.01441,-6.34458
S1P2_C2,C2,drought,sample,1.30104,-6.35577
S2P1_C1,C1,drought,sample,0.22045,-6.37404
S3P6_C2,C2,pre-drought,sample,1.08949,-6.37656
S1P4_C2,C2,pre-drought,sample,0.08265,-6.4112
S3P1_C1,C1,pre-drought,sample,0.28135,-6.41275
S3P6_C2,C2,pre-drought,sample,1.71267,-6.45942
S2P3_C1,C1,pre-drought,sample,0.52811,-6.47322
S1P2_C2,C2,pre-drought,sample,-0.83419,-6.47754
S1P2_C2,C2,pre-drought,sample,-0.83419,-6.47754
S2P1_C1,C1,pre-drought,sample,0.25988,-6.49799
S1P2_C2,C2,pre-drought,sample,0.22014,-6.51418
S1P2_C2,C2,pre-drought,sample,0.22014,-6.51418
S1P6_C2,C2,pre-drought,sample,0.03545,-6.52424
S1P6_C2,C2,pre-drought,sample,0.71612,-6.55504
S1P4_C2,C2,drought,sample,-1.04414,-6.58623
S2P3_C1,C1,pre-drought,sample,-0.15382,-6.61097
S1P4_C2,C2,drought,sample,0.15711,-6.62972
S2P7_C1,C1,pre-drought,sample,1.32218,-6.63805
S2P6_C2,C2,drought,sample,0.8492,-6.64153
S1P4W,C2,drought,water,-0.03534,-6.71084
S1P4_C2,C2,drought,sample,1.32536,-6.72913
S2P1_C1,C1,pre-drought,sample,11.17012,-6.73583
S2P6_C2,C2,pre-drought,sample,-0.58602,-6.7562
S1P5_C1,C1,drought,sample,-0.66133,-6.76478
