Sample,Pyruv,Condition,Type,Time,Flux
S1P5,C1,drought,sample,-0.27725,-320.21454
S3P5,C1,drought,sample,0.40057,-252.53174
S1P5,C1,drought,sample,-0.17056,-229.84278
S1P2,C2,drought,sample,-0.18462,-229.39408
S1P5,C1,drought,sample,-0.19904,-228.38074
S1P2,C2,drought,sample,-0.526,-221.09527
S1P2,C2,drought,sample,-0.07793,-215.71529
S1P5,C1,drought,sample,-0.09234,-197.84601
S1P2,C2,drought,sample,0.04235,-173.47381
S2P1,C1,drought,sample,1.88667,-164.36576
S1P2,C2,drought,sample,0.10626,-152.98814
S2P6,C2,drought,sample,-0.67307,-147.97262
S1P2,C2,drought,sample,-0.19887,-147.55685
S1P4,C2,drought,sample,-0.50404,-144.69059
S1P2,C2,drought,sample,-0.583,-141.10939
S3P5,C1,drought,sample,1.45295,-130.29461
S3P5,C1,drought,sample,0.71373,-120.57989
S3P4,C2,drought,sample,0.22042,-115.34234
S1P5,C1,drought,sample,-0.56892,-110.0967
S1P5,C1,drought,sample,-0.52617,-108.28401
S1P1,C1,drought,sample,0.91507,-106.93217
S1.4W,C2,drought,water,-0.03534,-101.57003
S3P4,C2,drought,sample,-0.26264,-96.4248
S1P4,C2,drought,sample,0.13575,-93.04676
S3P3,C1,drought,sample,0.08497,-92.3432
S3P3,C1,drought,sample,1.87462,-92.24902
S2P6,C2,drought,sample,0.96324,-88.93253
S2P6,C2,drought,sample,1.71528,-85.72901
S2P6,C2,drought,sample,1.40194,-84.10945
S3P3,C1,drought,sample,0.10632,-82.7104
S2P6,C2,drought,sample,-0.52038,-82.22831
S2P5,C1,drought,sample,0.78206,-80.12023
S1P5,C1,drought,sample,0.04218,-78.24434
S3P5,C1,drought,sample,1.33197,-78.15461
S2P1,C1,drought,sample,1.85102,-74.075
S1P4,C2,drought,sample,0.91525,-72.1622
S1P5,C1,drought,sample,-0.0781,-71.77253
S3P5,C1,drought,sample,0.08562,-69.97289
S2P7,C1,pre-drought,sample,1.92383,-69.65767
S1P2,C2,drought,sample,-0.61851,-66.95864
S1.2W,C2,drought,water,-0.22748,-66.56862
S3P3,C1,pre-drought,sample,-0.02834,-65.3252
S3P6,C2,drought,sample,0.03542,-63.6221
S3P3,C1,pre-drought,sample,2.87447,-61.46537
S3P3,C1,drought,sample,0.46459,-61.33743
S1P2,C2,drought,sample,-3.24E-04,-60.73677
S1P5,C1,drought,sample,-0.15632,-60.70088
S1P5,C1,drought,sample,-0.60443,-60.59607
S3P5,C1,drought,sample,1.48863,-60.18914
S1.4W,C2,drought,water,1.92306,-58.45022
S3P5,C1,drought,sample,0.47883,-57.72444
S3P3,C1,drought,sample,0.82037,-57.40008
S2P2,C2,drought,sample,0.04481,-55.79626
S3P1,C1,drought,sample,0.01392,-54.57383
S2P1,C1,drought,sample,-0.6066,-52.32292
S2P5,C1,drought,sample,0.04463,-51.71483
S1P2,C2,drought,sample,0.46914,-51.13883
S1P5,C1,drought,sample,0.07061,-49.11665
S3P3,C1,pre-drought,sample,0.08201,-48.88654
S2P8,C2,pre-drought,sample,1.95233,-47.95651
S2P8,C2,pre-drought,sample,1.95233,-47.95651
S1P5,C1,drought,sample,-0.64718,-47.40786
S1P4,C2,drought,sample,0.75866,-47.17626
S2P7,C1,pre-drought,sample,1.38975,-47.06721
S1P4,C2,drought,sample,1.70721,-46.72209
S1P2,C2,drought,sample,1.80641,-46.65622
S2P6,C2,drought,sample,0.37907,-46.3152
S2P7,C1,pre-drought,sample,1.99148,-46.08001
S2P6,C2,drought,sample,0.88488,-45.87941
S3P3,C1,pre-drought,sample,2.34043,-45.60129
S1P2,C2,drought,sample,-0.63275,-45.53155
S2P8,C2,pre-drought,sample,1.79918,-44.95832
S2P8,C2,pre-drought,sample,1.79918,-44.95832
S2P7,C1,pre-drought,sample,1.8134,-44.42902
S2P7,C1,pre-drought,sample,1.9452,-44.33301
S3P4,C2,drought,sample,-0.00729,-43.67654
S3P2,C2,pre-drought,sample,0.30247,-42.26769
S2P7,C1,pre-drought,sample,0.50192,-42.01809
S2P8,C2,pre-drought,sample,0.95399,-40.97517
S2P8,C2,pre-drought,sample,0.95399,-40.97517
S3P5,C1,drought,sample,1.0994,-40.50352
S1.4W,C2,drought,water,0.20363,-40.35199
S3P2,C2,pre-drought,sample,0.32579,-40.0566
S3P5,C1,drought,sample,1.37462,-39.85303
S2P1,C1,pre-drought,sample,1.13954,-39.71108
S2P7,C1,pre-drought,sample,0.0353,-39.67023
S1P2,C2,drought,sample,0.50473,-38.9326
S3P5,C1,drought,sample,0.22095,-38.92598
S2P6,C2,drought,sample,1.75792,-38.69421
S3P3,C1,pre-drought,sample,1.52027,-38.67415
S3P5,C1,drought,sample,0.17817,-38.54845
S2P1,C1,drought,sample,0.0353,-37.91387
S2P7,C1,pre-drought,sample,1.74578,-37.4954
S1P5,C1,pre-drought,sample,0.90412,-37.19163
S3P3,C1,drought,sample,0.03523,-36.69874
S2P4,C2,pre-drought,sample,1.92365,-36.29539
S2P8,C2,pre-drought,sample,1.97726,-35.84909
S2P8,C2,pre-drought,sample,1.97726,-35.84909
S2P6,C2,drought,sample,0.178,-35.60286
S3P1,C1,pre-drought,sample,1.41993,-35.07466
S3P3,C1,pre-drought,sample,2.96352,-34.91778
S3P2,C2,pre-drought,sample,0.23471,-34.57931
S1.4W,C2,drought,water,-0.5049,-34.55537
S1P4,C2,drought,sample,1.47804,-34.29617
S3P3,C1,pre-drought,sample,1.075,-34.16341
S1P5,C1,pre-drought,sample,1.24878,-33.03322
S2P1,C1,pre-drought,sample,11.07749,-32.71676
S1P4,C2,drought,sample,-0.58242,-32.56064
S1P2,C2,drought,sample,0.42655,-32.51991
S1P3,C1,drought,sample,-0.59259,-32.32709
S2P1,C1,pre-drought,sample,1.96259,-32.07198
S1P3,C1,drought,sample,0.08502,-32.07023
S1P2,C2,drought,sample,0.45491,-31.62263
S3P6,C2,pre-drought,sample,1.93334,-31.61755
S3P2,C2,pre-drought,sample,-0.23808,-31.51779
S2P8,C2,pre-drought,sample,1.88821,-31.36994
S2P8,C2,pre-drought,sample,1.88821,-31.36994
S2P6,C2,drought,sample,0.03564,-30.70704
S1P4,C2,pre-drought,sample,0.38561,-30.68455
S1P2,C2,drought,sample,-0.15615,-30.50848
S1P4,C2,drought,sample,-0.66071,-30.49014
S2P1,C1,drought,sample,1.30278,-30.37833
S1P2,C2,drought,sample,0.29095,-30.34929
S2P3,C1,drought,sample,-0.46718,-30.2413
S3P6,C2,pre-drought,sample,2.06867,-30.20792
S2P8,C2,pre-drought,sample,0.24196,-30.16557
S2P8,C2,pre-drought,sample,0.24196,-30.16557
S3P3,C1,pre-drought,sample,1.82994,-30.10995
S2P4,C2,pre-drought,sample,0.1033,-29.93222
S1P6,C2,drought,sample,-0.25047,-29.62613
S2P8,C2,pre-drought,sample,1.28657,-29.57245
S2P8,C2,pre-drought,sample,1.28657,-29.57245
S2P1,C1,pre-drought,sample,15.12479,-29.56446
S1P5,C1,pre-drought,sample,1.20601,-29.51973
S2P1,C1,drought,sample,1.24236,-29.46055
S3P5,C1,drought,sample,0.75635,-28.86679
S3P3,C1,pre-drought,sample,0.19253,-28.5898
S2P8,C2,pre-drought,sample,1.02166,-28.39035
S2P8,C2,pre-drought,sample,1.02166,-28.39035
S1.4W,C2,drought,water,1.43589,-28.36298
S1P5,C1,drought,sample,-0.21328,-28.2038
S3P3,C1,pre-drought,sample,2.16249,-28.05243
S1P6,C2,drought,sample,-0.00727,-28.04928
S1P3,C1,drought,sample,-0.04409,-28.03415
S3P5,C1,drought,sample,1.41027,-27.9027
S2P3,C1,pre-drought,sample,1.00672,-27.885
S3P1,C1,drought,sample,-0.13472,-27.71775
S3P4,C2,drought,sample,1.70674,-27.63491
S3P6,C2,pre-drought,sample,1.22134,-27.32845
S1P4,C2,drought,sample,0.04328,-27.29401
S3P6,C2,pre-drought,sample,0.14993,-26.94635
S2P1,C1,pre-drought,sample,0.32407,-26.9198
S3P3,C1,pre-drought,sample,0.17113,-26.91666
S2P5,C1,drought,sample,0.11575,-26.87696
S3P4,C2,pre-drought,sample,-0.21884,-26.80831
S1P2,C2,pre-drought,sample,-0.60971,-26.7119
S2P8,C2,pre-drought,sample,0.35594,-26.66309
S2P8,C2,pre-drought,sample,0.35594,-26.66309
S2P7,C1,pre-drought,sample,0.76892,-26.55325
S3P2,C2,pre-drought,sample,1.11045,-26.31299
S2P1,C1,pre-drought,sample,16.21288,-26.22594
S2P1,C1,pre-drought,sample,16.02764,-26.1275
S1P2,C2,drought,sample,0.12049,-26.12075
S3P6,C2,drought,sample,-0.66917,-26.06029
S1P2,C2,pre-drought,sample,1.34006,-26.04085
S1P4,C2,pre-drought,sample,0.0577,-26.03587
S2P3,C1,pre-drought,sample,0.11501,-25.88555
S2P7,C1,pre-drought,sample,1.45728,-25.83737
S2P1,C1,pre-drought,sample,0.1459,-25.82451
S1P2,C2,pre-drought,sample,-0.23958,-25.73483
S3P3,C1,pre-drought,sample,2.47209,-25.05865
S2P8,C2,pre-drought,sample,0.15291,-24.9564
S2P8,C2,pre-drought,sample,0.15291,-24.9564
S2P7,C1,pre-drought,sample,0.45918,-24.72711
S1P5,C1,pre-drought,sample,0.2485,-24.58445
S2P8,C2,pre-drought,sample,1.50719,-24.57991
S2P8,C2,pre-drought,sample,1.50719,-24.57991
S1P2,C2,pre-drought,sample,0.08818,-24.56188
S2P7,C1,pre-drought,sample,0.17072,-24.54977
S3P3,C1,pre-drought,sample,0.90263,-24.24597
S3P6,C2,drought,sample,0.08515,-23.88275
S3P4,C2,pre-drought,sample,0.77863,-23.68071
S1P5,C1,drought,sample,-0.55466,-23.58604
S3P5,C1,pre-drought,sample,1.54264,-23.55412
S2P8,C2,pre-drought,sample,0.534,-23.44814
S2P8,C2,pre-drought,sample,0.534,-23.44814
S3P5,C1,drought,sample,1.29635,-23.4025
S3P3,C1,pre-drought,sample,0.79229,-23.36388
S2P8,C2,pre-drought,sample,1.48583,-23.32839
S2P8,C2,pre-drought,sample,1.48583,-23.32839
S1P3,C1,pre-drought,sample,1.13851,-23.25056
S2P8,C2,pre-drought,sample,0.28828,-23.23472
S2P8,C2,pre-drought,sample,0.28828,-23.23472
S1P5,C1,pre-drought,sample,-1.05161,-23.22672
S3P6,C2,pre-drought,sample,0.86721,-23.06282
S1P4,C2,pre-drought,sample,-0.52488,-22.97883
S2P6,C2,drought,sample,0.80649,-22.9374
S2P8,C2,pre-drought,sample,1.30795,-22.8833
S2P8,C2,pre-drought,sample,1.30795,-22.8833
S1P5,C1,drought,sample,0.22689,-22.65107
S1P1,C1,pre-drought,sample,0.46028,-22.59027
S3P5,C1,pre-drought,sample,0.47529,-22.51807
S3P5,C1,drought,sample,1.04956,-22.45171
S2P7,C1,pre-drought,sample,0.41285,-22.41358
S3P3,C1,pre-drought,sample,1.16412,-22.41201
S2P7,C1,pre-drought,sample,0.83655,-22.37156
S3P3,C1,pre-drought,sample,1.3422,-22.22291
S2P4,C2,pre-drought,sample,1.30921,-22.22015
S2P3,C1,drought,sample,0.05685,-22.14089
S1P6,C2,pre-drought,sample,1.19931,-22.02674
S3P1,C1,pre-drought,sample,-0.02315,-21.92184
S1P5,C1,pre-drought,sample,-0.68461,-21.84299
S2P3,C1,drought,sample,-0.61992,-21.71084
S3P6,C2,pre-drought,sample,1.39934,-21.66527
S2P1,C1,pre-drought,sample,0.30267,-21.57895
S2P6,C2,pre-drought,sample,0.42963,-21.56026
S3P1,C1,pre-drought,sample,-0.6767,-21.5223
S2P4,C2,pre-drought,sample,0.05697,-21.51867
S1P6,C2,pre-drought,sample,1.7884,-21.50703
S2P1,C1,pre-drought,sample,9.73039,-21.50559
S3P3,C1,drought,sample,0.429,-21.47187
S2P2,C2,drought,sample,-0.51387,-21.46394
S1P6,C2,pre-drought,sample,0.94044,-21.41127
S2P3,C1,pre-drought,sample,1.50587,-21.36158
S1.4W,C2,drought,water,-0.27012,-21.25616
S3P2,C2,pre-drought,sample,0.96006,-21.22885
S1P2,C2,drought,sample,0.16314,-21.08983
S3P3,C1,pre-drought,sample,1.43122,-21.05249
S1P4,C2,pre-drought,sample,0.33061,-21.01087
S3P6,C2,pre-drought,sample,-0.00682,-20.92461
S1P5,C1,pre-drought,sample,-1.15844,-20.91799
S2P7,C1,pre-drought,sample,1.2581,-20.90663
S3P5,C1,pre-drought,sample,0.19174,-20.73797
S3P6,C2,pre-drought,sample,2.79988,-20.70972
S2P1,C1,pre-drought,sample,9.36006,-20.66141
S3P1,C1,pre-drought,sample,0.03544,-20.64139
S2P7,C1,pre-drought,sample,1.27944,-20.64047
S3P5,C1,drought,sample,0.28663,-20.63718
S1P5,C1,drought,sample,-4.86E-04,-20.57567
S2P3,C1,pre-drought,sample,0.96218,-20.57095
S2P5,C1,drought,sample,-0.54251,-20.54058
S1P2,C2,pre-drought,sample,-0.01878,-20.46979
S2P7,C1,pre-drought,sample,1.23319,-20.38409
S2P3,C1,drought,sample,-0.08523,-20.35706
S2P1,C1,pre-drought,sample,13.274,-20.28435
S2P1,C1,pre-drought,sample,15.40131,-20.27281
S3P3,C1,pre-drought,sample,-0.50073,-20.09698
S1P4,C2,drought,sample,0.18553,-20.07447
S2P2,C2,drought,sample,-0.59204,-19.96555
S3P2,C2,pre-drought,sample,0.03495,-19.95909
S2P8,C2,pre-drought,sample,1.90957,-19.66725
S2P8,C2,pre-drought,sample,1.90957,-19.66725
S1P3,C1,pre-drought,sample,0.86547,-19.65678
S3P3,C1,pre-drought,sample,1.1178,-19.515
S3P1,C1,pre-drought,sample,0.85333,-19.46336
S2P1,C1,pre-drought,sample,1.18587,-19.42013
S1P2,C2,drought,sample,0.18438,-19.41452
S2P1,C1,pre-drought,sample,0.21356,-19.40951
S3P3,C1,pre-drought,sample,2.00792,-19.4066
S3P1,C1,pre-drought,sample,1.08296,-19.31277
S1P6,C2,pre-drought,sample,0.34215,-19.28311
S1P6,C2,pre-drought,sample,-0.10104,-19.2048
S1P2,C2,pre-drought,sample,-0.52093,-19.13771
S2P1,C1,pre-drought,sample,0.34326,-19.13582
S1P5,C1,pre-drought,sample,0.7938,-19.10317
S1P2,C2,drought,sample,0.05657,-19.03531
S3P2,C2,pre-drought,sample,1.43242,-18.93215
S2P6,C2,pre-drought,sample,0.01428,-18.87321
S1.4W,C2,drought,water,0.43141,-18.73537
S2P1,C1,pre-drought,sample,14.38451,-18.70419
S1P6,C2,pre-drought,sample,0.45263,-18.70388
S3P5,C1,drought,sample,0.05726,-18.66512
S1P5,C1,pre-drought,sample,-1.20125,-18.62397
S1P4,C2,pre-drought,sample,0.0363,-18.58691
S2P1,C1,drought,sample,0.24183,-18.45643
S3P3,C1,pre-drought,sample,1.96519,-18.41394
S1.2W,C2,drought,water,-0.46223,-18.40168
S2P4,C2,pre-drought,sample,0.0819,-18.37356
S3P2,C2,pre-drought,sample,-0.08854,-18.35396
S2P6,C2,pre-drought,sample,1.86811,-18.33062
S1P6,C2,pre-drought,sample,0.75174,-18.32124
S2P7,C1,pre-drought,sample,1.90244,-18.30957
S1P3,C1,pre-drought,sample,0.97589,-18.23912
S1P1,C1,drought,sample,-0.68939,-18.23325
S1P2,C2,pre-drought,sample,1.08493,-18.20642
S1P5,C1,pre-drought,sample,0.23422,-18.20399
S2P3,C1,pre-drought,sample,0.01573,-18.20123
S2P1,C1,pre-drought,sample,0.03539,-18.04636
S3P3,C1,drought,sample,1.3267,-18.04234
S1P2,C2,pre-drought,sample,0.92925,-18.04186
S1P3,C1,pre-drought,sample,0.05667,-17.93115
S2P1,C1,pre-drought,sample,-0.12216,-17.8966
S3P3,C1,pre-drought,sample,2.38311,-17.88982
S2P8,C2,pre-drought,sample,-0.19753,-17.8732
S2P8,C2,pre-drought,sample,-0.19753,-17.8732
S1P1,C1,drought,sample,0.13557,-17.81641
S3P4,C2,pre-drought,sample,1.33362,-17.61702
S3P6,C2,pre-drought,sample,0.21414,-17.51255
S2P8,C2,pre-drought,sample,0.06381,-17.35157
S2P8,C2,pre-drought,sample,0.06381,-17.35157
S3P2,C2,pre-drought,sample,0.84953,-17.22696
S1P3,C1,drought,sample,-0.00744,-17.16433
S3P2,C2,pre-drought,sample,-0.6113,-17.08111
S2P2,C2,drought,sample,-0.67022,-17.07273
S1P3,C1,pre-drought,sample,0.4916,-17.0059
S2P4,C2,pre-drought,sample,1.84884,-16.89992
S2P3,C1,pre-drought,sample,1.91535,-16.86569
S3P1,C1,pre-drought,sample,-0.62172,-16.82014
S1P3,C1,pre-drought,sample,0.79073,-16.79093
S1P5,C1,pre-drought,sample,0.15931,-16.63601
S2P1,C1,drought,sample,1.73009,-16.47728
S3P3,C1,drought,sample,0.24149,-16.42882
S1P5,C1,pre-drought,sample,0.0559,-16.28954
S2P6,C2,drought,sample,0.01427,-16.21923
S1P4,C2,drought,sample,0.48106,-16.20672
S2P6,C2,pre-drought,sample,0.12477,-16.08738
S1P1,C1,pre-drought,sample,1.94243,-16.05784
S2P1,C1,pre-drought,sample,1.81303,-15.9988
S2P7,C1,pre-drought,sample,0.05667,-15.99136
S2P7,C1,pre-drought,sample,0.92551,-15.92494
S2P7,C1,pre-drought,sample,0.43779,-15.90304
S3P3,C1,pre-drought,sample,1.87617,-15.86103
S2P6,C2,drought,sample,-0.06207,-15.85811
S2P4,C2,pre-drought,sample,0.14608,-15.85535
S3P2,C2,pre-drought,sample,0.5111,-15.74625
S2P2,C2,drought,sample,0.00208,-15.73623
S1P2,C2,pre-drought,sample,1.82458,-15.63229
S2P6,C2,pre-drought,sample,0.03568,-15.61414
S2P7,C1,pre-drought,sample,1.7244,-15.56544
S1P4,C2,drought,sample,0.2283,-15.51364
S1P3,C1,drought,sample,-0.67097,-15.49272
S1P2,C2,pre-drought,sample,0.34604,-15.42964
S1P2,C2,pre-drought,sample,0.10241,-15.38285
S1P5,C1,pre-drought,sample,0.40633,-15.36537
S2P8,C2,pre-drought,sample,1.3755,-15.31477
S2P8,C2,pre-drought,sample,1.3755,-15.31477
S3P5,C1,pre-drought,sample,1.13878,-15.28823
S2P4,C2,pre-drought,sample,0.21375,-15.16072
S2P1,C1,pre-drought,sample,10.52207,-15.07352
S3P3,C1,pre-drought,sample,2.2515,-14.99837
S3P1,C1,pre-drought,sample,0.98723,-14.99202
S2P6,C2,pre-drought,sample,0.19243,-14.94705
S1P5,C1,pre-drought,sample,0.10222,-14.89331
S3P3,C1,pre-drought,sample,2.42932,-14.85913
S3P3,C1,pre-drought,sample,1.38488,-14.81925
S3P6,C2,pre-drought,sample,1.26763,-14.81774
S1P2,C2,pre-drought,sample,1.13127,-14.7863
S3P5,C1,pre-drought,sample,0.23451,-14.68532
S3P2,C2,pre-drought,sample,1.2886,-14.67414
S3P2,C2,pre-drought,sample,1.1995,-14.64601
S3P6,C2,pre-drought,sample,0.90284,-14.6079
S1P2,C2,drought,sample,-0.55449,-14.60655
S2P3,C1,drought,sample,0.01406,-14.59886
S1P4,C2,pre-drought,sample,0.19318,-14.56246
S3P1,C1,pre-drought,sample,-0.24753,-14.50167
S3P3,C1,pre-drought,sample,2.82817,-14.4953
S2P7,C1,pre-drought,sample,0.19207,-14.43824
S2P7,C1,pre-drought,sample,1.41106,-14.34749
S3P1,C1,pre-drought,sample,1.89168,-14.33594
S1P6,C2,pre-drought,sample,0.79089,-14.2237
S2P7,C1,pre-drought,sample,0.30252,-14.15021
S2P3,C1,pre-drought,sample,0.02591,-14.14746
S3P4,C2,pre-drought,sample,-0.59302,-14.14559
S1P1,C1,pre-drought,sample,0.08245,-14.11892
S3P3,C1,pre-drought,sample,0.01434,-14.05961
S2P4,C2,pre-drought,sample,0.34347,-14.04818
S2P8,C2,pre-drought,sample,1.44306,-14.02867
S2P8,C2,pre-drought,sample,1.44306,-14.02867
S1P6,C2,pre-drought,sample,0.19233,-14.00016
S1P6,C2,pre-drought,sample,1.24209,-13.97478
S3P3,C1,pre-drought,sample,-0.20163,-13.9628
S1P4,C2,pre-drought,sample,0.53531,-13.95897
S2P7,C1,pre-drought,sample,0.3915,-13.94432
S1P2,C2,pre-drought,sample,-1.11194,-13.92921
S2P6,C2,pre-drought,sample,-0.06207,-13.90906
S1P1,C1,drought,sample,0.40251,-13.88236
S1P3,C1,pre-drought,sample,4.08598,-13.85461
S1.4W,C2,drought,water,-0.19185,-13.80391
S1P3,C1,pre-drought,sample,0.75157,-13.78609
S3P5,C1,pre-drought,sample,-0.19205,-13.73805
S1P5,C1,pre-drought,sample,-0.22554,-13.71586
S1P5,C1,pre-drought,sample,-1.17272,-13.67785
S1P4,C2,pre-drought,sample,0.94854,-13.6648
S1P3,C1,pre-drought,sample,0.41683,-13.65648
S3P3,C1,drought,sample,0.27263,-13.60825
S1P2,C2,pre-drought,sample,-0.09015,-13.57675
S2P1,C1,drought,sample,1.38111,-13.52315
S1P5,C1,drought,sample,0.73914,-13.5131
S2P1,C1,pre-drought,sample,0.97728,-13.43827
S3P4,C2,pre-drought,sample,-0.00716,-13.43644
S2P8,C2,pre-drought,sample,-0.12279,-13.39922
S2P8,C2,pre-drought,sample,-0.12279,-13.39922
S2P1,C1,pre-drought,sample,-0.64587,-13.3812
S1P2,C2,pre-drought,sample,-0.97057,-13.37614
S1P2,C2,pre-drought,sample,-0.16487,-13.36559
S2P7,C1,pre-drought,sample,-0.00747,-13.28233
S1P1,C1,pre-drought,sample,0.23578,-13.27562
S2P1,C1,pre-drought,sample,14.19951,-13.27487
S2P8,C2,pre-drought,sample,1.15698,-13.25318
S2P8,C2,pre-drought,sample,1.15698,-13.25318
S1P5,C1,pre-drought,sample,0.3316,-13.18456
S1P3,C1,pre-drought,sample,0.25983,-13.14998
S1P4,C2,pre-drought,sample,0.79897,-13.14468
S2P7,C1,pre-drought,sample,0.85791,-13.13771
S2P3,C1,pre-drought,sample,1.7302,-12.98213
S1P1,C1,pre-drought,sample,0.79877,-12.97622
S2P1,C1,pre-drought,sample,10.15161,-12.97189
S2P3,C1,pre-drought,sample,-0.15382,-12.94553
S2P7,C1,pre-drought,sample,1.10358,-12.94182
S3P4,C2,drought,sample,0.03544,-12.89354
S1P5,C1,pre-drought,sample,0.42058,-12.88236
S1P2,C2,pre-drought,sample,-0.17911,-12.86409
S1P5,C1,pre-drought,sample,-1.24755,-12.84931
S1P3,C1,pre-drought,sample,1.863,-12.84567
S2P7,C1,pre-drought,sample,0.52686,-12.78058
S1P2,C2,pre-drought,sample,-0.65588,-12.77634
S2P8,C2,pre-drought,sample,1.53213,-12.72421
S2P8,C2,pre-drought,sample,1.53213,-12.72421
S2P1,C1,pre-drought,sample,0.08171,-12.66817
S1P5,C1,pre-drought,sample,-1.00883,-12.6462
S1P2,C2,pre-drought,sample,0.79399,-12.56482
S3P6,C2,pre-drought,sample,0.01455,-12.53576
S2P7,C1,pre-drought,sample,0.1244,-12.51993
S1P2,C2,drought,sample,0.02811,-12.47849
S1P4,C2,drought,sample,5.21E-04,-12.47658
S3P3,C1,pre-drought,sample,2.09697,-12.45884
S2P7,C1,pre-drought,sample,2.01278,-12.45806
S2P6,C2,drought,sample,1.95,-12.45366
S1P3,C1,pre-drought,sample,0.28123,-12.44863
S1P3,C1,drought,sample,0.05663,-12.39495
S3P6,C2,pre-drought,sample,2.35485,-12.39388
S2P8,C2,pre-drought,sample,-0.04801,-12.38717
S2P8,C2,pre-drought,sample,-0.04801,-12.38717
S2P1,C1,pre-drought,sample,1.05038,-12.38336
S3P1,C1,pre-drought,sample,1.45553,-12.34605
S3P3,C1,pre-drought,sample,2.29421,-12.34157
S1P1,C1,pre-drought,sample,1.71785,-12.33725
S1P5,C1,pre-drought,sample,0.34586,-12.24317
S1P5,C1,pre-drought,sample,0.86853,-12.12027
S3P6,C2,drought,sample,-0.00729,-12.07092
S2P6,C2,pre-drought,sample,1.71858,-12.05468
S2P7,C1,pre-drought,sample,1.19045,-11.94624
S2P1,C1,pre-drought,sample,-0.49623,-11.93541
S3P3,C1,pre-drought,sample,2.20523,-11.90217
S3P2,C2,pre-drought,sample,0.0778,-11.86612
S2P6,C2,pre-drought,sample,1.41949,-11.8188
S1P2,C2,pre-drought,sample,-0.19688,-11.7215
S2P6,C2,pre-drought,sample,1.38025,-11.70185
S2P4,C2,pre-drought,sample,0.28146,-11.69385
S3P1,C1,pre-drought,sample,1.30742,-11.62906
S1P1,C1,pre-drought,sample,1.90677,-11.51764
S3P3,C1,drought,sample,0.149,-11.49688
S1P2,C2,pre-drought,sample,-1.57124,-11.45921
S2P7,C1,pre-drought,sample,1.06082,-11.4585
S1P1,C1,pre-drought,sample,0.10384,-11.43023
S3P6,C2,pre-drought,sample,2.4438,-11.38152
S1P3,C1,pre-drought,sample,0.14581,-11.37303
S2P2,C2,drought,sample,0.07324,-11.35299
S3P4,C2,pre-drought,sample,1.94097,-11.26166
S1P2,C2,pre-drought,sample,0.75481,-11.17561
S3P3,C1,pre-drought,sample,0.03574,-11.13122
S1P3,C1,pre-drought,sample,-0.47899,-11.04868
S2P6,C2,pre-drought,sample,0.8281,-10.97823
S1P1,C1,pre-drought,sample,-0.25434,-10.9779
S1P5,C1,pre-drought,sample,-1.27603,-10.90404
S3P4,C2,pre-drought,sample,1.27552,-10.89543
S3P1,C1,pre-drought,sample,1.21833,-10.79758
S2P6,C2,drought,sample,1.44464,-10.79489
S2P1,C1,pre-drought,sample,1.00757,-10.75043
S1P5,C1,pre-drought,sample,0.01309,-10.74923
S1P6,C2,drought,sample,-0.56388,-10.68424
S1P5,C1,pre-drought,sample,1.78875,-10.68367
S3P5,C1,pre-drought,sample,0.77448,-10.67296
S3P2,C2,pre-drought,sample,0.14557,-10.61787
S2P3,C1,pre-drought,sample,0.52811,-10.6043
S3P3,C1,pre-drought,sample,0.82791,-10.60025
S2P1,C1,pre-drought,sample,15.95685,-10.56662
S1P3,C1,pre-drought,sample,-0.21856,-10.56028
S2P6,C2,pre-drought,sample,1.34462,-10.54977
S3P6,C2,pre-drought,sample,-0.62163,-10.52239
S2P6,C2,drought,sample,0.30069,-10.47614
S2P4,C2,pre-drought,sample,1.36419,-10.3609
S1P5,C1,pre-drought,sample,0.04164,-10.3142
S3P6,C2,pre-drought,sample,1.13229,-10.29497
S2P8,C2,pre-drought,sample,1.32928,-10.29453
S2P8,C2,pre-drought,sample,1.32928,-10.29453
S3P1,C1,pre-drought,sample,0.32414,-10.26905
S2P6,C2,pre-drought,sample,0.21383,-10.26576
S3P4,C2,pre-drought,sample,1.89184,-10.2506
S1P2,C2,pre-drought,sample,-1.02291,-10.24842
S3P3,C1,pre-drought,sample,0.98595,-10.20755
S1P2,C2,pre-drought,sample,0.14522,-10.18378
S1P2,C2,pre-drought,sample,-0.87701,-10.18128
S2P1,C1,pre-drought,sample,0.94162,-10.10477
S3P1,C1,pre-drought,sample,0.89252,-9.96311
S3P2,C2,pre-drought,sample,1.50716,-9.93174
S1P2,C2,pre-drought,sample,0.85446,-9.87082
S2P3,C1,pre-drought,sample,0.17917,-9.84876
S2P2,C2,drought,sample,-0.20068,-9.82084
S1P4,C2,drought,sample,1.93635,-9.78506
S1P5,C1,pre-drought,sample,0.92906,-9.76254
S1P5,C1,pre-drought,sample,-0.25402,-9.72759
S1P5,C1,pre-drought,sample,-0.73095,-9.6472
S1P5,C1,pre-drought,sample,-1.18696,-9.62956
S1P1,C1,pre-drought,sample,0.28212,-9.61089
S1P5,C1,pre-drought,sample,1.71396,-9.5998
S1P6,C2,pre-drought,sample,0.82649,-9.54622
S1P2,C2,pre-drought,sample,0.86872,-9.53588
S2P3,C1,pre-drought,sample,-0.00565,-9.51111
S3P3,C1,pre-drought,sample,0.37933,-9.47297
S3P5,C1,pre-drought,sample,1.31694,-9.44502
S1P2,C2,pre-drought,sample,0.74059,-9.44275
