"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K07544",3.8313213101034,3.89467652256599,5.22364245931166,2.46316411113114,3.72477311267812,2.46316411113114,2.46316411113114,2.46316411113114,3.24503361162982,2.46316411113114,2.46316411113114,2.46316411113114,6.29966503832196,4.12488484542391,6.10398599412515,3.64154635942967,3.45993856231965,2.46316411113114,2.46316411113114,4.03296042964668,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.28885044111068,3.9541877181958,4.26048693928302,3.8302841914459,6.4355211604398,4.56511119036087,3.7495234482156,3.71434098176877,4.76970949777772,6.46583907153791,5.64659495982969
"KO:K07552",5.04650326514947,6.85541344621059,2.46316411113114,2.46316411113114,5.79193712743233,2.46316411113114,2.46316411113114,2.46316411113114,5.7369284300864,5.36815270791845,4.27457262963139,6.02903397376015,2.46316411113114,4.99259943521706,2.46316411113114,4.66575536207292,4.2261419067564,5.31612150969212,13.541090746475,6.5651849897379,2.46316411113114,2.46316411113114,9.79426092756211,2.46316411113114,5.54356285611432,4.69705974007066,5.4801886842187,4.13726100899952,4.33974068188886,5.21709899971682,4.99666690632206,6.40472739109864,4.29331754838739,4.21688066651525,3.57645853688804
"KO:K07559",3.41966442891291,3.83803381021671,2.46316411113114,2.46316411113114,3.6105627528129,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.3000176039767,3.75540541985713,3.27654426759386,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.23377656923429,3.9541877181958,4.02961355674479,2.46316411113114,4.57106448604731,2.46316411113114,3.30911432508731,3.20033731757783,2.46316411113114,2.46316411113114,4.16672724542217
"KO:K07560",4.95154549479374,4.81278747873834,5.28193209030712,3.91498831582216,4.71174296651543,2.46316411113114,5.56834721728289,11.3239100219622,4.81794742289314,5.19617509286529,4.13277896759513,6.06157819396737,2.46316411113114,4.54391489778053,2.46316411113114,6.23696465219487,2.46316411113114,4.12009253653134,6.11584879572465,5.19349607825741,2.46316411113114,2.46316411113114,4.96678684172673,6.24170923410291,4.65945377174172,5.00890441597727,5.66853208076368,4.91500778847753,5.12513521930442,4.72339497433284,5.19900263642236,5.23596260253198,6.34983888424587,5.24150666149804,6.23476550042346
"KO:K07566",4.54835155136418,4.58459975634705,4.9621050836674,4.20880731262672,4.86699488717777,2.46316411113114,2.46316411113114,5.1526590579512,4.59412860423473,4.13479029001986,4.27457262963139,2.46316411113114,2.46316411113114,4.7109234833979,2.46316411113114,2.46316411113114,5.23291384002019,4.90932627502557,6.11584879572465,5.45715296982587,8.95545027315173,2.46316411113114,5.72477785964818,2.46316411113114,5.2387170369197,4.91277860370775,5.28197845949807,5.08040536789836,6.07649920867829,4.00938315552725,4.09157658111225,5.15700378618425,6.34983888424587,4.9297987773826,6.1667239025986
"KO:K07568",6.49245501648692,6.67960016836326,5.44341528547161,2.46316411113114,6.73768411735653,5.15153068570739,6.4710644868341,7.10641127535129,7.02862559689005,6.35355438332762,4.78228965289146,4.18885197532711,5.26220224047361,6.60322845737066,2.46316411113114,5.54425379433454,5.86191677482559,6.24749937745113,5.85253168698968,6.11645042724173,8.69873486069458,2.46316411113114,7.88995873646372,2.46316411113114,5.82865278339998,6.45746994150354,6.26027982886687,6.87576657273243,6.72227434869075,6.64943357850349,6.71648184344591,6.98894382336452,6.27053745301912,6.43193375122971,6.67457890188737
"KO:K07572",3.6694728110637,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.88286739502053,2.46316411113114,2.46316411113114,3.97345047617701,2.46316411113114,2.46316411113114,2.46316411113114,4.30980851361349,2.46316411113114,6.83846917430494,5.53994423912362,4.24528420240155,3.45343581357235,5.11890897702268,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.39289153327335,4.05500894537617,2.46316411113114,2.46316411113114,2.46316411113114,4.40386455888264,4.12659484958056,3.70068839815453
"KO:K07573",3.32820311073749,2.46316411113114,2.46316411113114,4.81578081574044,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.18885197532711,5.85548695174532,2.46316411113114,2.46316411113114,6.423603156805,4.58512751353519,4.02860347285314,2.46316411113114,2.46316411113114,2.46316411113114,6.66252699344787,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.15943864633998,3.70068839815453
"KO:K07574",4.50665421627313,4.86418966537277,2.46316411113114,2.46316411113114,3.82739853887507,2.46316411113114,2.46316411113114,2.46316411113114,5.09609529639509,3.41355688809777,4.47971642871893,2.46316411113114,2.46316411113114,4.26615037454034,2.46316411113114,2.46316411113114,2.46316411113114,4.32209792398236,6.38559823735695,4.86706934737811,2.46316411113114,2.46316411113114,7.65691101225307,2.46316411113114,3.5622094722976,3.40081720029816,4.74321515570561,2.46316411113114,3.55295678784499,2.46316411113114,3.69793035336141,4.61474228873432,2.46316411113114,3.80355336300261,2.46316411113114
"KO:K07576",6.5782797439576,6.79916815948442,5.83939114447546,2.46316411113114,5.84464835147951,2.46316411113114,2.46316411113114,4.29568281684517,5.79617541846784,4.89997365473686,4.72082557966824,4.52496863521488,6.89355626326552,4.99259943521706,2.46316411113114,3.95916081682657,2.46316411113114,5.91003563998106,6.1576493031358,6.6103208662672,10.0367101129779,2.46316411113114,2.46316411113114,2.46316411113114,6.02145270286581,6.49022602527986,10.9967246197152,5.15614865218334,5.15966416079136,4.86472718149826,4.38460242661654,5.21664254829925,4.9204642566712,3.80355336300261,5.81245200359969
"KO:K07577",3.32820311073749,3.89467652256599,2.46316411113114,5.59537855156017,2.46316411113114,2.46316411113114,2.46316411113114,3.7995416995389,3.24503361162982,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.09888516502068,2.46316411113114,6.78848194022079,4.17899660773987,4.75902705560325,2.46316411113114,4.14650275209271,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.24042955313907,2.46316411113114,2.46316411113114,3.64353230085391,3.20033731757783,3.88325026504695,4.7706397757381,2.46316411113114
"KO:K07584",4.73886651961368,3.31168973912114,2.46316411113114,7.1586149588341,2.46316411113114,9.71649801311168,8.14982274109526,2.46316411113114,2.46316411113114,2.46316411113114,9.05134706487859,8.16778187457119,2.46316411113114,4.02038302022,7.30895062355638,2.46316411113114,6.34539831833609,4.58949697169857,2.46316411113114,7.18781451940306,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.5622094722976,3.76776197023955,3.32914715502213,5.84081426124692,7.37414322861082,2.46316411113114,2.46316411113114,3.57387017649583,2.46316411113114,7.67330976014106,2.46316411113114
"KO:K07588",4.95909040602383,5.36492445576221,4.72640140933467,6.02696911206388,5.16637711757598,7.70101812276545,2.46316411113114,5.39413607576749,4.48507190965217,4.83644209146164,6.55885792031456,2.46316411113114,2.46316411113114,4.67918315512313,6.36257268251644,6.30983995675338,4.97372158975177,5.43423916911015,4.44563112846443,4.89747723933129,9.30690541575813,2.46316411113114,2.46316411113114,6.75912196745632,5.56447362579165,5.42248123658481,5.6537654322471,6.10142235154847,6.72227434869075,4.86472718149826,5.6041008330172,6.41308951901361,6.29746329989111,6.84618578305109,6.00059860233744
"KO:K07590",4.08164842049148,2.46316411113114,2.46316411113114,6.06039873162008,2.46316411113114,9.2596515067749,7.33128493903798,2.46316411113114,3.30601509789736,2.46316411113114,8.35108003311454,6.85554199492059,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.86191677482559,2.46316411113114,2.46316411113114,6.25965468349767,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.60206468849481,2.46316411113114,5.31819831820966,6.02222790550557,2.46316411113114,3.69793035336141,3.57387017649583,2.46316411113114,6.51523736932022,2.46316411113114
"KO:K07636",6.47976348370397,5.84839852753105,5.03232741577235,5.54872037235626,5.65677982341104,2.46316411113114,2.46316411113114,5.87694299577819,6.10166138862193,5.49458692452305,4.89732252632045,5.31664319403051,6.52608882808742,6.81377691689725,2.46316411113114,4.4102248133544,6.81553563267422,6.05266713552923,5.59159535065025,5.77785797375331,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.50078211204333,5.8566952718409,5.63884232768138,6.08883429567617,4.81200404624572,5.52540861729006,5.87038574970244,6.57082563496611,6.34983888424587,5.24150666149804,7.13115408853367
"KO:K07637",3.05551584496703,6.3012573201746,2.46316411113114,2.46316411113114,3.23903287223804,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.78494138627145,4.13277896759513,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.5509712132183,4.7049082396988,7.35898152471986,5.35330261793143,2.46316411113114,2.46316411113114,7.80120982008591,2.46316411113114,2.46316411113114,3.91049402305575,2.46316411113114,4.72644408932245,2.46316411113114,2.46316411113114,3.79864814228372,3.31139828821046,2.46316411113114,3.80355336300261,4.61156382369885
"KO:K07638",5.75457130015305,5.66313802839564,2.46316411113114,6.216700856075,4.88777217442932,4.70067866059632,2.46316411113114,4.29568281684517,6.43406620131903,4.92050133411018,4.27457262963139,5.31664319403051,2.46316411113114,5.09065517276718,2.46316411113114,5.73402549363378,6.27536801136278,5.87498135878099,6.68072665208466,6.38979546745715,2.46316411113114,2.46316411113114,6.34648543337096,2.46316411113114,4.39213229849373,6.18849640250506,5.91090862560467,7.25791196443918,6.17920485165376,5.03265665115526,5.23000713481549,7.02204448914865,4.68741387948134,4.12659484958056,6.46444319326372
"KO:K07640",4.38442355799725,3.49528360426533,2.46316411113114,3.7328365673616,3.32809149229213,2.46316411113114,2.46316411113114,4.92338119779054,4.6620505631699,4.30975535322072,2.46316411113114,2.46316411113114,2.46316411113114,4.57907323900324,2.46316411113114,2.46316411113114,2.46316411113114,4.81102598433258,4.11972030861629,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.67342783477153,3.73967786673378,4.18995267968648,2.46316411113114,2.46316411113114,4.01537703547662,2.46316411113114,2.46316411113114,2.46316411113114,4.16672724542217
"KO:K07642",2.46316411113114,3.31168973912114,3.9107665989914,4.20880731262672,3.32809149229213,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.63589601909432,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.9689700871029,3.92917059022809,3.32483505882244,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75196213132422,3.53986734648406,4.1734361423767,4.54575894672996,4.05500894537617,2.46316411113114,3.58590753958775,4.41795739273898,2.46316411113114,2.46316411113114,4.89948824163933
"KO:K07644",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.29465341259448,2.46316411113114,2.46316411113114,4.64694857538316,3.17833185742173,3.41355688809777,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.34626389577281,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.76554042359808,4.07595216782692,5.11764941334717,6.11390011985423,2.46316411113114,5.8456624234086,4.88298489622477,4.18461438642651,4.40386455888264,4.52346067155358,6.87916833302794
"KO:K07646",5.41560017959827,4.30737026254869,4.43922154324296,5.0388065171973,6.31592900020271,2.46316411113114,4.78020025543996,3.7995416995389,6.62469178233717,3.7320967481155,4.13277896759513,5.14231182926863,2.46316411113114,6.44947413283857,6.51215765095153,2.46316411113114,6.28558497195858,6.48980557337133,6.90105958547539,8.64488583031557,5.57697219088462,2.46316411113114,2.46316411113114,8.81385972884233,3.83495461463621,5.96367372049911,5.51338725544941,5.81037669846879,5.12513521930442,3.26350791601915,4.19732607186729,6.69247182657238,5.82781457467013,5.15943864633998,6.33110818817014
"KO:K07649",5.63046800045809,3.49528360426533,2.46316411113114,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,2.46316411113114,3.71590466050599,3.24370952082247,2.46316411113114,2.46316411113114,2.46316411113114,3.90535023043905,2.46316411113114,2.46316411113114,2.46316411113114,3.81991453080295,4.62376765353014,4.29879150784089,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.450728775574,5.30787209756943,4.1734361423767,3.59258676989425,2.46316411113114,4.99258452984985,3.58590753958775,3.89420850662353,2.46316411113114,3.51567621349017,4.49961220500344
"KO:K07652",2.46316411113114,3.49528360426533,2.46316411113114,2.46316411113114,3.77735055767258,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.61729209572687,2.46316411113114,5.01246170493993,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.3000176039767,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.9541877181958,2.46316411113114,3.27171352720386,3.67483785642932,2.46316411113114,2.46316411113114,3.40824813655577,2.46316411113114,3.92192816302413,2.46316411113114
"KO:K07653",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.23200327556577,2.46316411113114,5.88952868329289,2.46316411113114,3.17833185742173,2.46316411113114,2.46316411113114,4.18885197532711,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.29594666464591,2.46316411113114,2.46316411113114,2.46316411113114,3.32154771909258,2.46316411113114,4.02423134434327,4.33974068188886,6.53180392588814,2.46316411113114,2.46316411113114,3.70459245941122,4.12659484958056,2.46316411113114
"KO:K07654",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.66932125024273,6.43947073012482,2.46316411113114,3.63023998246133,3.46471773142818,2.46316411113114,4.02786858794137,4.94258223544789,2.46316411113114,3.96434009469184,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.55667985858618,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.23313007107096,2.46316411113114,2.46316411113114,5.75965243593489,4.17383215483539,3.84557824084465,2.46316411113114,2.46316411113114,6.22955842226209,2.46316411113114
"KO:K07657",7.96242338578666,7.3089105633652,5.80049971101316,5.84689447065323,6.74871337814217,7.29732382947912,6.06920804382419,6.67474023107162,6.47967181031799,7.37772697040685,6.39821050629659,9.15530468901378,5.89224949685535,6.97877537606667,7.30895062355638,8.41538674802537,7.80356821559762,7.41889161482303,7.77869092742768,7.9428926190444,2.46316411113114,8.62896380326562,7.03362121049655,9.47215279242974,6.03639765882187,6.9931178463866,7.03981033918007,7.28011242735817,7.08044485724434,7.09834205107138,6.52742172078915,6.74633256329244,7.72812227305296,6.83327762977957,8.10241073829182
"KO:K07658",5.54449325134043,5.09539744131666,4.80966739933596,4.73236788567111,6.17547736447893,2.46316411113114,2.46316411113114,4.92338119779054,5.4436833999958,5.83842070637875,4.62290445720161,2.46316411113114,5.08014033962815,5.63193342632497,2.46316411113114,4.08895769106715,5.48728787802871,5.82685146462959,5.16374097334643,5.39577528360708,2.46316411113114,2.46316411113114,2.46316411113114,5.88997424488321,4.05156561824522,7.05996895843213,5.37558277056732,5.64750405523175,4.85534983069088,4.81925983607352,5.41620952608647,5.5444029955198,4.50548007104579,5.3561451720017,5.56906864435674
"KO:K07659",5.95961124195817,6.72057319398752,5.76050882480043,6.5575293619433,5.41206038268859,2.46316411113114,4.26288199094219,5.1526590579512,5.72172015546142,5.05609392710023,2.46316411113114,2.46316411113114,5.3179195099235,5.36822464694342,6.19548791361662,6.54915978717287,5.3561148033667,6.01028522699463,7.07042464527276,6.41037875170335,2.46316411113114,2.46316411113114,7.18174224100991,2.46316411113114,6.36666504673752,5.408660285728,5.0274738397485,6.90465828020907,6.11156353925658,6.46202439125277,6.17504740572082,5.57482218120985,5.44672706015174,4.37953479478628,6.90020039757314
"KO:K07660",4.4744670830978,6.87368276061067,4.06658092408764,2.46316411113114,5.55888965342101,2.46316411113114,4.66894315012212,2.46316411113114,5.11984474271966,5.03753178163731,4.78228965289146,4.18885197532711,4.70921527343311,5.30893346463397,6.00619917393938,5.32471988854531,4.43801461679681,5.73847247290785,7.63401904878424,8.06431564788137,2.46316411113114,2.46316411113114,8.33134623070097,2.46316411113114,4.9149533382709,4.22074480019826,3.32914715502213,6.3743451648831,6.1625930566226,4.99258452984985,5.29000505447645,5.11575828662099,3.70459245941122,3.67012491803863,6.31549556457652
"KO:K07662",3.14558767427041,4.55306405990441,4.06658092408764,2.46316411113114,3.82739853887507,2.46316411113114,2.46316411113114,5.09884639092363,4.00440773454629,2.46316411113114,4.51703188690857,2.46316411113114,2.46316411113114,3.63006531859616,2.46316411113114,2.46316411113114,3.84731976581045,4.02860347285314,4.53777601819758,4.19942635200056,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75196213132422,2.46316411113114,3.92267087921373,4.50639851627697,3.97161178426261,4.50775845050796,3.93372369143734,2.46316411113114,2.46316411113114,2.46316411113114,4.85561821620055
"KO:K07663",4.08164842049148,5.39948171030538,2.46316411113114,4.44463729106756,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.5074377166082,5.26120924761937,4.22913261678737,2.46316411113114,2.46316411113114,3.70611764395663,2.46316411113114,4.08895769106715,2.46316411113114,4.46281336886533,5.37025057669887,4.14650275209271,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75196213132422,2.46316411113114,4.55803256733025,2.46316411113114,4.51704641496281,2.46316411113114,5.01472033021502,5.77112191230565,3.48674487226554,2.46316411113114,2.46316411113114
"KO:K07665",4.99619778288714,4.38258305740631,5.4933393378695,4.33231872879981,4.5623943697716,4.21888733923846,2.46316411113114,4.48337256907908,4.75777025252027,3.97345047617701,2.46316411113114,2.46316411113114,2.46316411113114,3.90535023043905,2.46316411113114,4.08895769106715,2.46316411113114,4.58949697169857,5.44040790369942,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.74757209758817,5.65042869632665,5.37558277056732,5.38223963103234,4.81200404624572,5.10943399379454,4.66905355578402,4.30679492408338,5.44672706015174,5.59183408072314,5.42950562966419
"KO:K07666",3.00452927486732,3.64703457275085,2.46316411113114,2.46316411113114,3.82739853887507,2.46316411113114,2.46316411113114,2.46316411113114,3.51160010602835,4.37329735935751,2.46316411113114,2.46316411113114,2.46316411113114,4.67918315512313,2.46316411113114,5.86937447041784,2.46316411113114,2.46316411113114,5.19130551229052,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.76776197023955,4.0795444397309,4.02423134434327,3.55295678784499,4.24823069779713,4.05410448438721,4.2674122661543,2.46316411113114,2.46316411113114,4.49961220500344
"KO:K07667",6.44361668409299,6.08752899621807,6.88100370159137,7.46197315094709,5.73718512877526,7.18732134147976,5.50690060682235,4.18997028214968,6.04193912277825,5.27700091146371,14.1205164828628,12.2341067985614,2.46316411113114,5.82626119703556,9.49741017280609,7.55778728470684,5.62353858416376,5.97764858328664,5.81807818873894,8.26058315439854,2.46316411113114,2.46316411113114,2.46316411113114,7.99341045533763,5.45665326113366,6.7927292407648,7.15326284317714,11.7024253400509,7.93741205411806,4.3183455934665,5.31905714801302,5.9549936496785,8.47895632092352,7.88791825395993,6.81415855285807
"KO:K07668",3.47547387689279,3.49528360426533,2.46316411113114,6.18678148235777,3.77735055767258,2.46316411113114,2.46316411113114,2.46316411113114,4.05944947653103,2.46316411113114,4.31838832266859,2.46316411113114,5.26220224047361,3.96434009469184,2.46316411113114,4.20574884202171,3.71005111524221,2.46316411113114,4.23826677314332,3.68527438551295,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.66167013930543,3.23313007107096,4.1734361423767,3.59258676989425,4.7208411120205,3.70610905753818,2.46316411113114,3.6466382705052,3.88325026504695,4.52346067155358,4.24088191806916
"KO:K07669",4.05130290969519,4.81278747873834,6.01929336771087,4.44463729106756,5.59640160925716,5.63300477153742,2.46316411113114,5.599870736054,4.32341819668422,6.38256994297606,5.50936003542555,5.61090603170351,2.46316411113114,4.83078648014534,2.46316411113114,8.31912139330785,4.92080707472767,4.39442415691178,5.86944918132703,7.01091865600694,6.05716709902918,2.46316411113114,2.46316411113114,6.52365723062611,5.43405537255997,4.22074480019826,5.20225990847512,5.87061139705153,5.49159258116678,5.10943399379454,4.64562829827803,3.6466382705052,5.29257424213934,6.68305458821076,5.2744218315313
"KO:K07670",3.14558767427041,3.20059233939189,2.46316411113114,5.45047119993171,2.46316411113114,7.37964641196725,7.39961959779009,2.46316411113114,3.46471773142818,3.61729209572687,6.74837995835155,6.90991708889994,2.46316411113114,2.46316411113114,6.93896438757409,5.80331793232177,4.97372158975177,4.20498605092746,2.46316411113114,5.11890897702268,2.46316411113114,2.46316411113114,2.46316411113114,6.52365723062611,4.11547130615096,4.03678581848372,5.09565663761024,5.97023082561575,5.86647321828162,6.2295968373249,4.73692627398674,3.49493372618858,5.62892751703156,7.14658593310855,2.46316411113114
"KO:K07673",3.35986191986164,2.46316411113114,2.46316411113114,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,2.46316411113114,3.88556027196614,3.14115480625661,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.56519567668241,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.11384325732296,4.41801577386083,2.46316411113114,2.46316411113114,2.46316411113114,3.97528994730281,3.94804627285744,3.70459245941122,2.46316411113114,2.46316411113114
"KO:K07675",4.05130290969519,5.60540862532491,5.54154429089132,5.2887759632474,4.04803246918256,2.46316411113114,2.46316411113114,5.30253013494318,3.17833185742173,4.01595363683096,5.59505582742164,4.52496863521488,2.46316411113114,4.50777134811238,2.46316411113114,4.08895769106715,4.6528479380748,5.02291407899974,5.93517002184408,4.77147332008494,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.77500399931118,5.04552743156828,5.4968863524495,4.3355218186373,7.56862178713278,4.24823069779713,4.23059546342774,5.11575828662099,5.4945450182071,7.50471920848714,3.81117503223573
"KO:K07677",3.60134006723485,3.31168973912114,2.46316411113114,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,2.46316411113114,3.10411496743913,3.7320967481155,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75540541985713,4.19942635200056,2.46316411113114,5.8014276434211,2.46316411113114,2.46316411113114,3.91195358146447,3.13191284530474,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K07684",4.43024608439707,4.41855892763386,5.22364245931166,4.81578081574044,4.66382854416965,2.46316411113114,2.46316411113114,2.46316411113114,5.10802145331076,4.72334721597017,3.63589601909432,2.46316411113114,5.77896898581227,4.02038302022,2.46316411113114,5.73402549363378,5.12113114201123,4.55897446823474,4.85237503969656,3.76450170672872,6.30573342314997,2.46316411113114,2.46316411113114,6.96134302674628,4.48756126741854,5.2311202130035,5.66853208076368,5.13136255893556,4.4606562026999,4.99258452984985,4.09157658111225,4.64481319585806,4.50548007104579,4.87881438861327,5.36952999258837
"KO:K07685",4.56870523663279,3.94852917861657,4.06658092408764,3.7328365673616,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.32341819668422,6.55805747333404,4.81198809348012,5.61090603170351,2.46316411113114,4.12488484542391,5.78776945073389,5.50301884860805,5.4138478100721,3.87591659451245,3.56519567668241,6.54672492119704,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.450728775574,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.86472718149826,5.31905714801302,4.18461438642651,5.5855466425763,2.46316411113114,3.91117916062915
"KO:K07689",4.40754308386716,5.4497632218651,3.9107665989914,2.46316411113114,3.82739853887507,2.46316411113114,2.46316411113114,2.46316411113114,3.63931669846391,3.7320967481155,2.46316411113114,2.46316411113114,3.49823369407533,3.63006531859616,2.46316411113114,2.46316411113114,2.46316411113114,5.04453492266695,4.7429967511265,2.46316411113114,2.46316411113114,2.46316411113114,5.51484049870122,2.46316411113114,5.15772755723831,4.11384325732296,3.59664896033346,4.58395411688296,2.46316411113114,3.91739221291529,4.05410448438721,3.40824813655577,4.03659854436199,4.45353478178957,3.81117503223573
"KO:K07690",2.46316411113114,2.46316411113114,2.46316411113114,4.81578081574044,2.46316411113114,4.88782901641832,2.46316411113114,2.46316411113114,3.82093392122113,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.47057957454545,6.71078591737533,2.46316411113114,2.46316411113114,4.46281336886533,3.32483505882244,4.51716952455405,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.05500894537617,2.46316411113114,4.29452297756763,2.46316411113114,4.40386455888264,3.67012491803863,4.55679987776341
"KO:K07692",3.47547387689279,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.31308657734196,5.50690060682235,2.46316411113114,2.46316411113114,3.78494138627145,4.55329377779863,4.61975531960128,2.46316411113114,2.46316411113114,2.46316411113114,4.08895769106715,2.46316411113114,2.46316411113114,4.34626389577281,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.5622094722976,2.46316411113114,4.12742294411815,8.77163342450728,5.12513521930442,4.00938315552725,4.05410448438721,2.46316411113114,2.46316411113114,4.30088865373237,2.46316411113114
"KO:K07693",4.18207567375511,4.73176907439227,4.20389448752633,6.43585747883864,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.55879067341289,4.24276659817771,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.52930717271185,4.81197528136306,5.14422587100991,4.32209792398236,5.72808430794451,4.83595708782781,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.25436729918495,3.97740993245937,4.62105718583174,5.15966416079136,3.58138853434638,3.30911432508731,3.89420850662353,5.44672706015174,5.07216130491657,5.76701789324795
