"","p.Weighted","q.Weighted","cor.Weighted","Z.Weighted","p.Standard","q.Standard","cor.Standard","Z.Standard"
"KO:K00034",0.00224170790959599,0.0146733414690616,-0.506441513029182,-3.32245293184114,0.00627422824765045,0.0193566749345417,-0.459384896093266,-2.92565215968005
"KO:K00036",0.570636268618759,0.999845537267913,0.100780820969567,0.5730198587946,0.0882857359963616,0.113334378326921,0.296794540896029,1.75814299256546
"KO:K00038",0.83378125775799,0.999845537267913,-0.0373751939222608,-0.211573850505078,0.262861136417788,0.224757730333968,-0.197507690801388,-1.13972324367144
"KO:K00042",0.000165504618544254,0.00146422465036298,-0.602004599872492,-4.26485129640631,0.00452492334705723,0.0154969781523857,-0.475049237910137,-3.05387369298862
"KO:K00046",0.815814932671513,0.999845537267913,0.0414817766402136,0.234858516426397,0.771872869239723,0.424200595621174,-0.0516195389606284,-0.292394021334373
"KO:K00050",0.793933792624281,0.999845537267913,-0.0465119461155525,-0.263396365023155,0.219817590801767,0.202362488238278,-0.216015661703231,-1.25151757073298
"KO:K00052",0.665606323723111,0.999845537267913,-0.0768852182034696,-0.436219705165693,0.24047327422244,0.212213943440754,-0.206856801230566,-1.19602737605103
"KO:K00053",0.745145081141638,0.999845537267913,-0.0578627807448822,-0.327870649424135,0.351398807911753,0.268515353407738,-0.164885856053349,-0.945679090965551
"KO:K00054",0.980496595953755,0.999845537267913,0.00435540887766772,0.0246381469067491,0.822928180441126,0.440023833843737,0.0398534952260955,0.225624664981076
"KO:K00055",1.76022828024536e-05,0.00019159788162783,0.665351111778821,5.0417148268127,0.000135823657589906,0.00116082834962435,0.608184056177946,4.33412159725134
"KO:K00057",0.752102308589958,0.999845537267913,0.0562314209713477,0.318597049063445,0.456745785417475,0.315242938951898,0.132009571040863,0.75335190604963
"KO:K00058",0.850752571850151,0.999845537267913,-0.0335133936447014,-0.189686936390346,0.532281380860931,0.347632812806618,-0.110923212254071,-0.631372658067462
"KO:K00059",0.69163841843467,0.999845537267913,0.0705768714434794,0.400241139080122,0.284727603673689,0.234982846649644,0.188869253297473,1.08798716681612
