"","Label","Pyr","Flux","Time","Condition"
"570","S1P1","C1",-2.82322,0.87356,"Pre-Drought"
"571","S1P3","C1",0.98612,0.90111,"Pre-Drought"
"572","S1P5","C1",-5.32862,-1.00883,"Pre-Drought"
"573","S2P1","C1",7.98502,0.86679,"Pre-Drought"
"574","S2P3","C1",7.39808,0.96218,"Pre-Drought"
"575","S3P1","C1",22.31821,0.81766,"Pre-Drought"
"576","S3P3","C1",14.42754,0.94181,"Pre-Drought"
"577","S3P5","C1",-36.23308,0.9242,"Pre-Drought"
"578","S1P2","C2",13.04565,-0.99909,"Pre-Drought"
"579","S1P4","C2",10.54169,0.94854,"Pre-Drought"
"580","S1P6","C2",47.71768,0.94044,"Pre-Drought"
"581","S2P4","C2",7.79343,0.90262,"Pre-Drought"
"582","S2P6","C2",10.98816,1.00938,"Pre-Drought"
"583","S3P2","C2",-0.23404,0.9244,"Pre-Drought"
"584","S3P4","C2",27.90704,0.8927,"Pre-Drought"
"585","S3P6","C2",23.80895,1.04316,"Pre-Drought"
"586","S1P1","C1",-5.71463,0.90922,"Pre-Drought"
"587","S1P3","C1",-3.63606,0.94025,"Pre-Drought"
"588","S1P5","C1",0.92889,-0.99928,"Pre-Drought"
"589","S2P1","C1",-11.36961,0.90243,"Pre-Drought"
"590","S2P3","C1",-20.79261,1.00672,"Pre-Drought"
"591","S3P1","C1",14.23336,0.85333,"Pre-Drought"
"592","S3P3","C1",3.74418,0.98595,"Pre-Drought"
"593","S3P5","C1",30.52967,0.95986,"Pre-Drought"
"594","S1P2","C2",11.77373,-0.98481,"Pre-Drought"
"595","S1P4","C2",15.09503,1.02135,"Pre-Drought"
"596","S1P6","C2",29.13962,1.02112,"Pre-Drought"
"597","S2P8","C2",5.68639,0.71196,"Pre-Drought"
"598","S2P4","C2",-8.50944,0.94181,"Pre-Drought"
"599","S2P6","C2",9.46377,1.0522,"Pre-Drought"
"600","S3P2","C2",-8.09405,0.96006,"Pre-Drought"
"601","S3P4","C2",6.09559,0.92836,"Pre-Drought"
"602","S3P6","C2",16.78375,1.08949,"Pre-Drought"
"603","S1P1","C1",-18.67764,0.94838,"Pre-Drought"
"604","S1P3","C1",12.14585,0.97589,"Pre-Drought"
"605","S1P5","C1",-11.64935,-0.98501,"Pre-Drought"
"606","S2P1","C1",11.58772,0.94162,"Pre-Drought"
"607","S2P3","C1",1.75167,1.04954,"Pre-Drought"
"608","S2P7","C1",-13.28458,0.72618,"Pre-Drought"
"609","S3P1","C1",2.60842,0.89252,"Pre-Drought"
"610","S3P3","C1",12.18504,1.0287,"Pre-Drought"
"611","S3P5","C1",-9.78727,1.00684,"Pre-Drought"
"612","S1P2","C2",-0.88761,-0.97057,"Pre-Drought"
"613","S1P4","C2",3.09693,1.06413,"Pre-Drought"
"614","S1P6","C2",36.46851,1.06388,"Pre-Drought"
"615","S2P8","C2",-7.96986,0.73332,"Pre-Drought"
"616","S2P4","C2",4.3882,1.02203,"Pre-Drought"
"617","S2P6","C2",2.944,1.09853,"Pre-Drought"
"618","S3P2","C2",-17.78942,1.02131,"Pre-Drought"
"619","S3P4","C2",16.14557,1.00166,"Pre-Drought"
"620","S3P6","C2",21.9928,1.13229,"Pre-Drought"
"621","S1P1","C1",16.23498,1.0069,"Pre-Drought"
"622","S1P3","C1",2.58076,1.00672,"Pre-Drought"
"623","S1P5","C1",11.26773,-0.97076,"Pre-Drought"
"624","S2P1","C1",-9.84796,0.97728,"Pre-Drought"
"625","S2P3","C1",-1.13754,1.09588,"Pre-Drought"
"626","S2P7","C1",-6.64387,0.74757,"Pre-Drought"
"627","S3P1","C1",-8.53088,0.92818,"Pre-Drought"
"628","S3P3","C1",-1.18708,1.075,"Pre-Drought"
"629","S3P5","C1",-27.43869,1.04965,"Pre-Drought"
"630","S1P2","C2",-11.70479,-0.9563,"Pre-Drought"
"631","S1P4","C2",-0.9341,1.11046,"Pre-Drought"
"632","S1P6","C2",46.02611,1.11016,"Pre-Drought"
"633","S2P8","C2",10.11461,0.7547,"Pre-Drought"
"634","S2P4","C2",24.38402,1.06484,"Pre-Drought"
"635","S2P6","C2",-0.3234,1.14133,"Pre-Drought"
"636","S3P2","C2",18.88165,1.06411,"Pre-Drought"
"637","S3P4","C2",23.17365,1.05462,"Pre-Drought"
"638","S3P6","C2",-2.05691,1.17856,"Pre-Drought"
"639","S1P1","C1",-0.55641,1.04969,"Pre-Drought"
"640","S1P3","C1",18.78508,1.04944,"Pre-Drought"
"641","S1P5","C1",-7.72736,-0.95649,"Pre-Drought"
"642","S2P1","C1",-5.6334,1.00757,"Pre-Drought"
"643","S2P3","C1",-14.68561,1.13868,"Pre-Drought"
"644","S2P7","C1",1.35053,0.76892,"Pre-Drought"
"645","S3P1","C1",-7.47694,0.98723,"Pre-Drought"
"646","S3P3","C1",16.95766,1.1178,"Pre-Drought"
