"","Label","Time","Time_Flux"
"1554","S3P3.C1","Flux",-0.01446
"1555","S3P5.C1","time",1.41027
"1556","S3P5.C1","Flux",-0.00937
"1557","S1P2.C2","time",0.05657
"1558","S1P2.C2","Flux",-0.00241
"1559","S1P4.C2","time",0.55942
"1560","S1P6.C2","time",1.36528
"1561","S1P6.C2","Flux",0.23932
"1562","S2P2.C2","time",1.29876
"1563","S2P2.C2","Flux",0.17714
"1564","S2P4.C2","time",1.33863
"1565","S2P4.C2","Flux",0.33289
"1566","S2P6.C2","time",1.32369
"1567","S2P6.C2","Flux",0.04644
"1568","S3P2.C2","time",1.41046
"1569","S3P2.C2","Flux",0.14044
"1570","S3P4.C2","time",1.31495
"1571","S3P4.C2","Flux",0.4959
"1572","S3P6.C2","time",1.32689
"1573","S3P6.C2","Flux",0.17118
"1574","S1P2.W","time",0.84396
"1575","S1P4.W","time",0.85109
"1576","S1P1.C1","time",1.3658
"1577","S1P1.C1","Flux",0.01782
"1578","S1P3.C1","time",1.3225
"1579","S1P3.C1","Flux",0.02601
"1580","S1P5.C1","time",0.07061
"1581","S1P5.C1","Flux",-0.00127
"1582","S2P1.C1","time",1.38111
"1583","S2P1.C1","Flux",-0.00671
"1584","S2P3.C1","time",1.36616
"1585","S2P5.C1","time",1.28434
"1586","S2P5.C1","Flux",0.01967
"1587","S3P1.C1","time",1.35047
"1588","S3P1.C1","Flux",0.0138
"1589","S3P3.C1","time",1.36935
"1590","S3P3.C1","Flux",-0.01857
"1591","S3P5.C1","time",1.45295
"1592","S3P5.C1","Flux",0.000713
"1593","S1P2.C2","time",0.07078
"1594","S1P2.C2","Flux",0.000504
"1595","S1P4.C2","time",0.60206
"1596","S1P6.C2","time",1.40086
"1597","S1P6.C2","Flux",0.28625
"1598","S2P2.C2","time",1.34148
"1599","S2P2.C2","Flux",0.15712
"1600","S2P4.C2","time",1.38128
"1601","S2P4.C2","Flux",0.37241
"1602","S2P6.C2","time",1.36635
"1603","S3P2.C2","time",1.45316
"1604","S3P2.C2","Flux",0.15914
"1605","S3P4.C2","time",1.35064
"1606","S3P4.C2","Flux",0.36625
"1607","S3P6.C2","time",1.36954
"1608","S3P6.C2","Flux",0.1382
"1609","S1P2.W","time",0.86534
"1610","S1P4.W","time",0.87245
"1611","S1P1.C1","time",1.40149
"1612","S1P1.C1","Flux",0.01014
"1613","S1P3.C1","time",1.3651
"1614","S1P3.C1","Flux",0.0206
"1615","S1P5.C1","time",0.09189
"1616","S1P5.C1","Flux",0.0047
"1617","S2P1.C1","time",1.41677
"1618","S2P1.C1","Flux",0.0077
"1619","S2P3.C1","time",1.40175
"1620","S2P3.C1","Flux",0.01447
"1621","S2P5.C1","time",1.32707
"1622","S2P5.C1","Flux",0.01858
"1623","S3P1.C1","time",1.39317
"1624","S3P1.C1","Flux",0.01847
"1625","S3P3.C1","time",1.40497
"1626","S3P3.C1","Flux",-0.01451
"1627","S3P5.C1","time",1.48863
"1628","S3P5.C1","Flux",-0.00192
"1629","S1P2.C2","time",0.09205
"1630","S1P2.C2","Flux",-0.00625
"1631","S1P4.C2","time",0.63775
"1632","S1P6.C2","time",1.44344
"1633","S1P6.C2","Flux",0.23742
"1634","S2P2.C2","time",1.39127
"1635","S2P2.C2","Flux",0.13897
"1636","S2P4.C2","time",1.41694
"1637","S2P4.C2","Flux",0.31904
"1638","S2P6.C2","time",1.40194
"1639","S2P6.C2","Flux",0.03067
"1640","S3P2.C2","time",1.48884
"1641","S3P2.C2","Flux",0.15056
"1642","S3P4.C2","time",1.39333
"1643","S3P4.C2","Flux",0.3348
"1644","S3P6.C2","time",1.40515
"1645","S3P6.C2","Flux",0.13441
"1646","S1P2.W","time",0.88671
"1647","S1P4.W","time",0.89383
"1648","S1P1.C1","time",1.44218
"1649","S1P1.C1","Flux",0.00928
"1650","S1P3.C1","time",1.40067
"1651","S1P3.C1","Flux",0.03597
"1652","S1P5.C1","time",0.1061
"1653","S1P5.C1","Flux",0.00773
"1654","S2P1.C1","time",1.45944
"1655","S2P1.C1","Flux",-0.00453
"1656","S2P3.C1","time",1.44444
"1657","S2P3.C1","Flux",0.0233
"1658","S2P5.C1","time",1.37685
"1659","S2P5.C1","Flux",0.000488
"1660","S3P1.C1","time",1.42883
"1661","S3P1.C1","Flux",0.01654
"1662","S3P3.C1","time",1.44764
"1663","S3P3.C1","Flux",-0.00344
"1664","S3P5.C1","time",1.53133
"1665","S3P5.C1","Flux",-0.00602
"1666","S1P2.C2","time",0.10626
"1667","S1P2.C2","Flux",-0.00254
"1668","S1P4.C2","time",0.68039
"1669","S1P6.C2","time",1.47903
"1670","S1P6.C2","Flux",0.24736
"1671","S2P2.C2","time",1.43403
"1672","S2P2.C2","Flux",0.05955
"1673","S2P4.C2","time",1.45962
"1674","S2P4.C2","Flux",0.33365
"1675","S2P6.C2","time",1.44464
"1676","S2P6.C2","Flux",0.0271
"1677","S3P2.C2","time",1.53153
"1678","S3P2.C2","Flux",0.13122
"1679","S3P4.C2","time",1.429
"1680","S3P4.C2","Flux",0.31713
"1681","S3P6.C2","time",1.44782
"1682","S3P6.C2","Flux",0.11351
"1683","S1P2.W","time",0.91512
"1684","S1P4.W","time",0.92227
"1685","S1P1.C1","time",1.47785
"1686","S1P1.C1","Flux",0.00414
"1687","S1P3.C1","time",1.44325
"1688","S1P3.C1","Flux",0.00751
"1689","S1P5.C1","time",0.12034
"1690","S1P5.C1","Flux",-0.000372
"1691","S2P1.C1","time",1.49513
"1692","S2P1.C1","Flux",0.00221
"1693","S2P3.C1","time",1.48006
"1694","S2P3.C1","Flux",0.01585
"1695","S2P5.C1","time",1.41959
"1696","S2P5.C1","Flux",0.0151
"1697","S3P1.C1","time",1.47155
"1698","S3P1.C1","Flux",0.01371
"1699","S3P3.C1","time",1.48326
"1700","S3P3.C1","Flux",-0.00519
"1701","S3P5.C1","time",1.56699
"1702","S1P2.C2","time",0.12049
"1703","S1P2.C2","Flux",-0.00249
"1704","S1P4.C2","time",0.71603
"1705","S1P4.C2","Flux",0.05752
"1706","S1P6.C2","time",1.52164
"1707","S1P6.C2","Flux",0.25361
"1708","S2P2.C2","time",1.48383
"1709","S2P2.C2","Flux",0.09337
"1710","S2P4.C2","time",1.4953
"1711","S2P4.C2","Flux",0.27547
"1712","S2P6.C2","time",1.48027
"1713","S2P6.C2","Flux",0.02662
"1714","S3P2.C2","time",1.5672
"1715","S3P4.C2","time",1.47171
"1716","S3P4.C2","Flux",0.32269
"1717","S3P6.C2","time",1.48345
"1718","S3P6.C2","Flux",0.13302
"1719","S1P2.W","time",0.93654
"1720","S1P4.W","time",0.94363
"1721","S1P1.C1","time",1.51855
"1722","S1P1.C1","Flux",-0.01164
"1723","S1P3.C1","time",1.47885
"1724","S1P3.C1","Flux",0.02083
"1725","S1P5.C1","time",0.13454
"1726","S1P5.C1","Flux",0.00381
"1727","S2P1.C1","time",1.53781
"1728","S2P1.C1","Flux",-0.01606
"1729","S2P3.C1","time",1.52279
"1730","S2P3.C1","Flux",0.000112
"1731","S2P5.C1","time",1.46941
"1732","S2P5.C1","Flux",0.00825
"1733","S3P1.C1","time",1.50721
"1734","S3P1.C1","Flux",0.01421
"1735","S3P3.C1","time",1.52594
"1736","S3P3.C1","Flux",-0.01317
"1737","S3P5.C1","time",1.60966
"1738","S1P2.C2","time",0.1347
"1739","S1P2.C2","Flux",0.0028
"1740","S1P4.C2","time",0.75866
"1741","S1P4.C2","Flux",0.04638
"1742","S1P6.C2","time",1.55723
"1743","S2P2.C2","time",1.52659
"1744","S2P2.C2","Flux",0.089
"1745","S2P4.C2","time",1.53799
"1746","S2P6.C2","time",1.52299
"1747","S2P6.C2","Flux",0.01315
"1748","S3P2.C2","time",1.60987
"1749","S3P4.C2","time",1.50737
"1750","S3P4.C2","Flux",0.30023
"1751","S3P6.C2","time",1.52612
"1752","S3P6.C2","Flux",0.12449
"1753","S1P2.W","time",0.95789
"1754","S1P2.W","Flux",-0.00538
"1755","S1P4.W","time",0.96501
"1756","S1P4.W","Flux",0.00632
"1757","S1P1.C1","time",1.55422
"1758","S1P3.C1","time",1.52147
"1759","S1P3.C1","Flux",0.02754
"1760","S1P5.C1","time",0.14875
"1761","S1P5.C1","Flux",-0.00509
"1762","S2P1.C1","time",1.57348
"1763","S2P3.C1","time",1.55843
"1764","S2P5.C1","time",1.51216
"1765","S2P5.C1","Flux",0.00674
"1766","S3P1.C1","time",1.54992
"1767","S3P3.C1","time",1.56154
"1768","S3P5.C1","time",1.64538
"1769","S1P2.C2","time",0.14891
"1770","S1P2.C2","Flux",0.00395
