"","Label","Pyr","Flux","Time","Condition"
"1493","S1P2","C2",7.9049,0.89005,"Pre-Drought"
"1494","S1P5","C1",-12.12027,0.86853,"Pre-Drought"
"1495","S1P2","C2",-1.96929,0.90431,"Pre-Drought"
"1496","S1P5","C1",7.27491,0.88986,"Pre-Drought"
"1497","S1P2","C2",-18.04186,0.92925,"Pre-Drought"
"1498","S1P5","C1",-37.19163,0.90412,"Pre-Drought"
"1499","S1P2","C2",-8.55781,0.94351,"Pre-Drought"
"1500","S1P5","C1",-9.76254,0.92906,"Pre-Drought"
"1501","S1P2","C2",-7.36763,0.96492,"Pre-Drought"
"1502","S1P5","C1",11.30882,0.94332,"Pre-Drought"
"1503","S1P2","C2",28.97773,0.97919,"Pre-Drought"
"1504","S1P5","C1",-8.50452,0.96473,"Pre-Drought"
"1505","S1P2","C2",6.55606,1.04209,"Pre-Drought"
"1506","S1P5","C1",-3.02969,0.979,"Pre-Drought"
"1507","S1P2","C2",-18.20642,1.08493,"Pre-Drought"
"1508","S1P2","C2",-14.7863,1.13127,"Pre-Drought"
"1509","S1P5","C1",18.08566,1.07046,"Pre-Drought"
"1510","S1P2","C2",2.11511,1.17411,"Pre-Drought"
"1511","S1P5","C1",8.75578,1.11681,"Pre-Drought"
"1512","S1P2","C2",20.25953,1.22043,"Pre-Drought"
"1513","S1P5","C1",6.92665,1.15965,"Pre-Drought"
"1514","S1P2","C2",19.77147,1.26324,"Pre-Drought"
"1515","S1P5","C1",-29.51973,1.20601,"Pre-Drought"
"1516","S1P2","C2",-26.04085,1.34006,"Pre-Drought"
"1517","S1P5","C1",-33.03322,1.24878,"Pre-Drought"
"1518","S1P2","C2",0.55485,1.37569,"Pre-Drought"
"1519","S1P5","C1",-0.88474,1.29514,"Pre-Drought"
"1520","S1P2","C2",6.21893,1.41486,"Pre-Drought"
"1521","S1P5","C1",-5.22208,1.33987,"Pre-Drought"
"1522","S1P2","C2",15.25165,1.45056,"Pre-Drought"
"1523","S1P5","C1",-1.43231,1.37552,"Pre-Drought"
"1524","S1P2","C2",16.92343,1.48972,"Pre-Drought"
"1525","S1P5","C1",4.48116,1.41468,"Pre-Drought"
"1526","S1P2","C2",11.31781,1.52536,"Pre-Drought"
"1527","S1P5","C1",14.25615,1.45037,"Pre-Drought"
"1528","S1P2","C2",6.89875,1.56456,"Pre-Drought"
"1529","S1P5","C1",-6.16696,1.48955,"Pre-Drought"
"1530","S1P2","C2",31.50595,1.6002,"Pre-Drought"
"1531","S1P5","C1",-7.35216,1.52517,"Pre-Drought"
"1532","S1P2","C2",4.48564,1.63939,"Pre-Drought"
"1533","S1P5","C1",4.49772,1.56438,"Pre-Drought"
"1534","S1P2","C2",-16.23751,1.67499,"Pre-Drought"
"1535","S1P5","C1",23.81449,1.60001,"Pre-Drought"
"1536","S1P2","C2",5.50443,1.71414,"Pre-Drought"
"1537","S1P2","C2",2.24179,1.74976,"Pre-Drought"
"1538","S1P5","C1",8.93923,1.67481,"Pre-Drought"
"1539","S1P2","C2",38.98832,1.78892,"Pre-Drought"
"1540","S1P5","C1",-9.5998,1.71396,"Pre-Drought"
"1541","S1P2","C2",-15.63229,1.82458,"Pre-Drought"
"1542","S1P5","C1",1.17114,1.74957,"Pre-Drought"
"1543","S1P2","C2",-3.93225,1.86376,"Pre-Drought"
"1544","S1P5","C1",-10.68367,1.78875,"Pre-Drought"
"1545","S1P2","C2",-2.40769,1.89942,"Pre-Drought"
"1546","S1P5","C1",2.91193,1.8244,"Pre-Drought"
"1547","S1P2","C2",3.9506,1.93867,"Pre-Drought"
"1548","S1P5","C1",5.38052,1.86359,"Pre-Drought"
"1549","S1P2","C2",18.12844,1.97431,"Pre-Drought"
"1550","S1P5","C1",-7.18701,1.89924,"Pre-Drought"
"1551","S1P5","C1",-7.18701,1.93848,"Pre-Drought"
"1552","S1P5","C1",2.37117,1.93848,"Pre-Drought"
"1553","S1P5","C1",2.37117,1.97413,"Pre-Drought"
"1554","S1P5","C1",6.21272,1.97413,"Pre-Drought"
"1555","S1P1","C1",76.85003,-0.68939,"Drought"
"1556","S1P3","C1",-45.7736,-0.67097,"Drought"
"1557","S1P5","C1",28.19743,-0.67546,"Drought"
"1558","S2P1","C1",13.81037,-0.68491,"Drought"
"1559","S2P3","C1",-9.4503,-0.69624,"Drought"
"1560","S2P5","C1",-42.2875,-0.69888,"Drought"
"1561","S3P1","C1",-3.93558,-0.68292,"Drought"
"1562","S3P3","C1",-7.79727,-0.69786,"Drought"
"1563","S3P5","C1",-112.1387,-0.59498,"Drought"
"1564","S1P2","C2",50.86775,-0.67541,"Drought"
"1565","S1P4","C2",168.63121,-1.70606,"Drought"
"1566","S1P6","C2",46.20352,-0.64223,"Drought"
"1567","S2P2","C2",-13.05703,-0.67022,"Drought"
"1568","S2P4","C2",45.70041,-0.65623,"Drought"
"1569","S2P6","C2",-98.30929,-0.67307,"Drought"
"1570","S3P2","C2",23.43923,-0.56631,"Drought"
"1571","S3P4","C2",59.23131,-0.65424,"Drought"
"1572","S3P6","C2",-5.03769,-0.66917,"Drought"
"1573","S1P2","W",94.01805,-0.69708,"Drought"
"1574","S1P4","W",56.03658,-0.66147,"Drought"
"1575","S1P1","C1",51.85737,-0.61112,"Drought"
"1576","S1P5","C1",117.14711,-0.66133,"Drought"
"1577","S2P1","C1",-66.33682,-0.6066,"Drought"
"1578","S2P3","C1",14.08848,-0.61992,"Drought"
"1579","S2P5","C1",11.54011,-0.62067,"Drought"
"1580","S3P1","C1",-11.31501,-0.60461,"Drought"
"1581","S3P3","C1",48.63185,-0.61959,"Drought"
"1582","S3P5","C1",145.65277,-0.51679,"Drought"
"1583","S1P2","C2",-26.21132,-0.66125,"Drought"
"1584","S1P4","C2",94.36332,-1.67046,"Drought"
"1585","S1P6","C2",44.0096,-0.56388,"Drought"
"1586","S2P2","C2",7.69311,-0.59204,"Drought"
"1587","S2P4","C2",44.21896,-0.57789,"Drought"
"1588","S2P6","C2",260.15782,-0.59674,"Drought"
"1589","S3P2","C2",32.29431,-0.48812,"Drought"
"1590","S3P4","C2",5.54576,-0.57593,"Drought"
"1591","S1P2","W",85.60498,-0.61883,"Drought"
"1592","S1P4","W",52.3391,-0.58319,"Drought"
"1593","S1P1","C1",38.49257,-0.53278,"Drought"
"1594","S1P5","C1",-25.76324,-0.64718,"Drought"
"1595","S2P1","C1",-35.71691,-0.52832,"Drought"
"1596","S2P3","C1",-30.31466,-0.54355,"Drought"
"1597","S2P5","C1",-7.76338,-0.54251,"Drought"
"1598","S3P1","C1",-42.10985,-0.52626,"Drought"
"1599","S3P3","C1",129.66341,-0.54131,"Drought"
"1600","S3P5","C1",17.26951,-0.43859,"Drought"
"1601","S1P2","C2",-58.03221,-0.647,"Drought"
"1602","S1P4","C2",109.01833,-1.62777,"Drought"
"1603","S1P6","C2",174.53389,-0.4855,"Drought"
"1604","S2P2","C2",-19.16684,-0.51387,"Drought"
"1605","S2P4","C2",-3.12405,-0.49961,"Drought"
"1606","S2P6","C2",-18.19197,-0.52038,"Drought"
"1607","S3P2","C2",46.48576,-0.40994,"Drought"
"1608","S3P4","C2",-20.42851,-0.49757,"Drought"
"1609","S1P2","W",48.22789,-0.54053,"Drought"
"1610","S1P4","W",-77.61259,-0.5049,"Drought"
"1611","S1P1","C1",78.1028,-0.45441,"Drought"
"1612","S1P3","C1",97.42826,-0.43583,"Drought"
"1613","S1P5","C1",102.86079,-0.63293,"Drought"
"1614","S2P3","C1",-18.50173,-0.46718,"Drought"
"1615","S2P5","C1",36.20224,-0.46431,"Drought"
"1616","S3P1","C1",-14.30182,-0.44789,"Drought"
"1617","S3P5","C1",293.33042,-0.36041,"Drought"
"1618","S1P2","C2",9.70594,-0.63275,"Drought"
"1619","S1P4","C2",108.65083,-1.59213,"Drought"
"1620","S2P2","C2",4.6629,-0.43566,"Drought"
"1621","S2P4","C2",54.32035,-0.42131,"Drought"
"1622","S2P6","C2",20.28554,-0.444,"Drought"
"1623","S3P2","C2",-68.80584,-0.33175,"Drought"
"1624","S1P2","W",53.03936,-0.46223,"Drought"
"1625","S1P4","W",147.31592,-0.42664,"Drought"
"1626","S1P5","C1",54.99378,-0.61868,"Drought"
"1627","S2P1","C1",-23.02043,-0.37164,"Drought"
"1628","S3P1","C1",15.63392,-0.36956,"Drought"
"1629","S3P5","C1",268.3612,-0.28222,"Drought"
"1630","S1P2","C2",59.4049,-0.61851,"Drought"
"1631","S1P4","C2",75.36983,-1.54949,"Drought"
"1632","S1P6","C2",-5.31086,-0.32885,"Drought"
"1633","S2P2","C2",-13.00166,-0.35742,"Drought"
"1634","S2P4","C2",-20.05387,-0.343,"Drought"
"1635","S2P6","C2",-147.35292,-0.36756,"Drought"
"1636","S3P2","C2",86.34584,-0.25355,"Drought"
"1637","S3P4","C2",-43.73607,-0.34088,"Drought"
"1638","S3P6","C2",-188.28612,-0.35589,"Drought"
"1639","S1P4","W",-23.8649,-0.34841,"Drought"
"1640","S1P5","C1",51.51311,-0.60443,"Drought"
"1641","S2P3","C1",-33.54805,-0.31437,"Drought"
"1642","S2P5","C1",60.23888,-0.30775,"Drought"
"1643","S3P1","C1",5.9471,-0.29128,"Drought"
"1644","S3P3","C1",-95.89412,-0.30627,"Drought"
"1645","S1P2","C2",150.08313,-0.60426,"Drought"
"1646","S1P4","C2",130.18358,-1.51385,"Drought"
"1647","S1P6","C2",-28.16891,-0.25047,"Drought"
"1648","S2P2","C2",50.13451,-0.27904,"Drought"
"1649","S2P4","C2",29.64136,-0.26473,"Drought"
"1650","S3P4","C2",13.32328,-0.26264,"Drought"
"1651","S1P2","W",46.98202,-0.30575,"Drought"
"1652","S1P4","W",-20.18296,-0.27012,"Drought"
"1653","S1P3","C1",38.52338,-0.20083,"Drought"
"1654","S1P5","C1",-17.94203,-0.58317,"Drought"
"1655","S2P1","C1",52.73053,-0.21517,"Drought"
"1656","S2P3","C1",16.92886,-0.238,"Drought"
"1657","S2P5","C1",-23.19875,-0.22941,"Drought"
"1658","S3P1","C1",22.74655,-0.21302,"Drought"
"1659","S1P2","C2",54.0377,-0.583,"Drought"
"1660","S1P4","C2",236.72233,-1.47118,"Drought"
"1661","S1P6","C2",39.23118,-0.17212,"Drought"
"1662","S2P2","C2",-1.82186,-0.20068,"Drought"
"1663","S2P4","C2",-13.94171,-0.18646,"Drought"
"1664","S2P6","C2",-62.56592,-0.21481,"Drought"
"1665","S3P4","C2",64.49406,-0.18434,"Drought"
"1666","S1P2","W",86.62704,-0.22748,"Drought"
"1667","S1P4","W",-80.52443,-0.19185,"Drought"
"1668","S1P3","C1",31.72324,-0.12244,"Drought"
"1669","S2P1","C1",56.16704,-0.13689,"Drought"
"1670","S2P3","C1",-101.47773,-0.1616,"Drought"
"1671","S2P5","C1",16.15797,-0.15111,"Drought"
"1672","S3P1","C1",87.37308,-0.13472,"Drought"
"1673","S1P2","C2",199.43361,-0.56874,"Drought"
"1674","S1P6","C2",-2.77905,-0.09373,"Drought"
"1675","S2P4","C2",22.92214,-0.10818,"Drought"
"1676","S1P2","W",48.06749,-0.14918,"Drought"
"1677","S1P4","W",153.24278,-0.11354,"Drought"
"1678","S1P3","C1",-31.37214,-0.04409,"Drought"
"1679","S1P5","C1",2.93203,-0.55466,"Drought"
"1680","S2P1","C1",164.05903,-0.05856,"Drought"
"1681","S2P3","C1",-34.6397,-0.08523,"Drought"
"1682","S3P1","C1",-84.49098,-0.05639,"Drought"
"1683","S3P3","C1",202.71856,-0.07152,"Drought"
"1684","S3P5","C1",168.6506,0.01455,"Drought"
"1685","S1P2","C2",-63.36764,-0.55449,"Drought"
"1686","S1P4","C2",30.81544,-1.39286,"Drought"
"1687","S1P6","C2",40.66035,-0.00727,"Drought"
"1688","S2P4","C2",48.42995,-0.02988,"Drought"
"1689","S2P6","C2",150.93449,-0.06207,"Drought"
"1690","S3P2","C2",134.0863,0.01473,"Drought"
"1691","S3P4","C2",76.71051,-0.02773,"Drought"
"1692","S3P6","C2",-28.19301,-0.04285,"Drought"
"1693","S1P2","W",127.25871,-0.07093,"Drought"
"1694","S1P4","W",-121.0511,-0.03534,"Drought"
"1695","S1P1","C1",11.82953,0.000313,"Drought"
"1696","S1P3","C1",29.47734,-0.00744,"Drought"
"1697","S1P5","C1",-59.63419,-0.54042,"Drought"
"1698","S2P1","C1",104.88983,-0.00747,"Drought"
"1699","S2P3","C1",1.18507,-0.00734,"Drought"
"1700","S2P5","C1",5.80046,-0.01947,"Drought"
"1701","S3P1","C1",45.1588,-0.00745,"Drought"
"1702","S3P3","C1",-4.90205,-0.00747,"Drought"
"1703","S3P5","C1",-11.31279,0.03589,"Drought"
"1704","S1P2","C2",116.73868,-0.54024,"Drought"
"1705","S1P4","C2",165.64701,-1.35723,"Drought"
"1706","S1P6","C2",77.03299,0.01411,"Drought"
"1707","S2P2","C2",-17.12082,-0.01928,"Drought"
"1708","S2P4","C2",2.39379,-0.00728,"Drought"
"1709","S2P6","C2",-11.83252,-0.00716,"Drought"
"1710","S3P2","C2",57.47305,0.03609,"Drought"
"1711","S3P4","C2",-43.78281,-0.00729,"Drought"
"1712","S1P2","W",104.11082,-0.00985,"Drought"
"1713","S1P4","W",0.40032,-0.00274,"Drought"
"1714","S1P1","C1",109.5893,0.02169,"Drought"
"1715","S1P3","C1",39.20555,0.01394,"Drought"
"1716","S1P5","C1",-47.03341,-0.52617,"Drought"
"1717","S2P1","C1",20.26801,0.01392,"Drought"
"1718","S2P3","C1",-19.75143,0.01406,"Drought"
"1719","S2P5","C1",-6.41514,0.00191,"Drought"
"1720","S3P1","C1",6.33267,0.01392,"Drought"
"1721","S3P3","C1",-7.75212,0.01389,"Drought"
"1722","S3P5","C1",100.95051,0.05726,"Drought"
"1723","S1P2","C2",6.22337,-0.526,"Drought"
"1724","S1P4","C2",493.98979,-1.31461,"Drought"
"1725","S1P6","C2",42.65312,0.03546,"Drought"
"1726","S2P2","C2",71.87096,0.00208,"Drought"
"1727","S2P4","C2",66.41675,0.0141,"Drought"
"1728","S2P6","C2",-11.48712,0.01427,"Drought"
"1729","S3P2","C2",-3.1699,0.05745,"Drought"
"1730","S3P4","C2",75.22597,0.01409,"Drought"
"1731","S3P6","C2",1.23592,0.01407,"Drought"
"1732","S1P2","W",87.85005,0.0115,"Drought"
"1733","S1P4","W",123.82528,0.01862,"Drought"
"1734","S1P1","C1",81.32898,0.04309,"Drought"
"1735","S1P3","C1",27.46495,0.03529,"Drought"
"1736","S1P5","C1",-33.02662,-0.51193,"Drought"
"1737","S2P1","C1",-47.76587,0.0353,"Drought"
"1738","S2P3","C1",-26.42058,0.03544,"Drought"
"1739","S2P5","C1",-0.82828,0.02328,"Drought"
"1740","S3P1","C1",47.0276,0.03528,"Drought"
"1741","S3P3","C1",-82.54555,0.03523,"Drought"
"1742","S3P5","C1",29.58237,0.08562,"Drought"
"1743","S1P4","C2",96.53817,-1.27897,"Drought"
"1744","S1P6","C2",2.70619,0.05681,"Drought"
"1745","S2P2","C2",-1.09509,0.02344,"Drought"
"1746","S2P4","C2",61.4561,0.03547,"Drought"
"1747","S2P6","C2",-3.94601,0.03564,"Drought"
"1748","S3P2","C2",35.7813,0.08583,"Drought"
"1749","S3P4","C2",44.86315,0.03544,"Drought"
"1750","S3P6","C2",-16.58507,0.03542,"Drought"
"1751","S1P2","W",87.5299,0.03288,"Drought"
"1752","S1P4","W",68.07459,0.04,"Drought"
"1753","S1P1","C1",93.73469,0.06444,"Drought"
"1754","S1P3","C1",-23.33548,0.05663,"Drought"
"1755","S1P5","C1",168.76561,-0.49065,"Drought"
"1756","S2P1","C1",12.30679,0.05667,"Drought"
"1757","S2P3","C1",43.48314,0.05685,"Drought"
"1758","S2P5","C1",-10.19475,0.04463,"Drought"
"1759","S3P1","C1",78.22024,0.05666,"Drought"
"1760","S3P3","C1",-27.65589,0.05659,"Drought"
"1761","S3P5","C1",-49.13906,0.10699,"Drought"
"1762","S1P2","C2",49.06044,-0.49047,"Drought"
"1763","S1P4","C2",-16.78854,-1.23634,"Drought"
"1764","S1P6","C2",31.0386,0.0852,"Drought"
"1765","S2P2","C2",30.13973,0.04481,"Drought"
"1766","S2P4","C2",94.61408,0.05688,"Drought"
"1767","S2P6","C2",-18.12287,0.05705,"Drought"
"1768","S3P2","C2",197.36493,0.10719,"Drought"
"1769","S3P4","C2",22.92924,0.05682,"Drought"
"1770","S3P6","C2",-34.53024,0.05676,"Drought"
"1771","S1P2","W",153.26184,0.05425,"Drought"
"1772","S1P4","W",101.90739,0.06137,"Drought"
"1773","S1P1","C1",7.90683,0.09284,"Drought"
"1774","S1P3","C1",-43.87604,0.08502,"Drought"
"1775","S1P5","C1",-62.11229,-0.47641,"Drought"
"1776","S2P1","C1",2.3096,0.08514,"Drought"
"1777","S2P3","C1",17.20174,0.08524,"Drought"
"1778","S2P5","C1",7.93435,0.07306,"Drought"
"1779","S3P1","C1",84.19268,0.08501,"Drought"
"1780","S3P3","C1",-67.94927,0.08497,"Drought"
"1781","S1P2","C2",350.22289,-0.47624,"Drought"
"1782","S1P4","C2",467.75557,-1.20071,"Drought"
"1783","S1P6","C2",7.29755,0.10655,"Drought"
"1784","S2P2","C2",-4.38949,0.07324,"Drought"
"1785","S2P4","C2",63.66133,0.08531,"Drought"
"1786","S2P6","C2",-7.77533,0.08544,"Drought"
"1787","S3P2","C2",152.21513,0.12861,"Drought"
"1788","S3P4","C2",61.66135,0.08517,"Drought"
"1789","S3P6","C2",19.89329,0.08515,"Drought"
"1790","S1P2","W",68.59662,0.08269,"Drought"
"1791","S1P4","W",-6.19701,0.08979,"Drought"
"1792","S1P1","C1",38.11213,0.1142,"Drought"
"1793","S1P3","C1",11.20806,0.10638,"Drought"
"1794","S1P5","C1",60.27639,-0.46218,"Drought"
"1795","S2P1","C1",-9.49632,0.10652,"Drought"
"1796","S2P5","C1",86.5534,0.0944,"Drought"
"1797","S3P1","C1",125.29669,0.10638,"Drought"
"1798","S3P3","C1",-6.91943,0.10632,"Drought"
"1799","S3P5","C1",3.77414,0.14977,"Drought"
"1800","S1P2","C2",-28.44615,-0.462,"Drought"
"1801","S1P4","C2",149.75727,-1.15806,"Drought"
"1802","S2P2","C2",74.53884,0.09457,"Drought"
"1803","S2P4","C2",93.00659,0.10669,"Drought"
"1804","S2P6","C2",-6.80805,0.10683,"Drought"
"1805","S3P4","C2",87.31193,0.10654,"Drought"
"1806","S3P6","C2",-2.93307,0.10649,"Drought"
"1807","S1P2","W",94.90375,0.10405,"Drought"
"1808","S1P4","W",37.13609,0.11116,"Drought"
"1809","S1P1","C1",78.56017,0.13557,"Drought"
"1810","S1P5","C1",-131.62048,-0.44794,"Drought"
"1811","S2P1","C1",30.8028,0.12791,"Drought"
"1812","S2P3","C1",26.51341,0.12799,"Drought"
"1813","S2P5","C1",-10.195,0.11575,"Drought"
"1814","S3P1","C1",205.38801,0.12774,"Drought"
"1815","S3P3","C1",114.07427,0.12765,"Drought"
"1816","S3P5","C1",-32.53283,0.17817,"Drought"
"1817","S1P4","C2",271.62347,-1.12242,"Drought"
"1818","S2P2","C2",71.7063,0.11593,"Drought"
"1819","S2P4","C2",112.59399,0.12808,"Drought"
"1820","S3P4","C2",58.02277,0.12791,"Drought"
"1821","S3P6","C2",-27.97244,0.12784,"Drought"
"1822","S1P2","W",73.53259,0.12542,"Drought"
"1823","S1P4","W",18.9126,0.13253,"Drought"
"1824","S1P1","C1",88.76073,0.15692,"Drought"
"1825","S1P5","C1",481.72771,-0.4337,"Drought"
"1826","S2P1","C1",32.84921,0.14927,"Drought"
"1827","S2P3","C1",102.33135,0.14939,"Drought"
"1828","S2P5","C1",-14.09482,0.13709,"Drought"
"1829","S3P1","C1",150.55942,0.14913,"Drought"
"1830","S3P3","C1",20.54112,0.149,"Drought"
"1831","S3P5","C1",64.69687,0.19959,"Drought"
"1832","S1P2","C2",-139.34579,-0.43353,"Drought"
"1833","S1P4","C2",294.93329,-1.07972,"Drought"
"1834","S2P2","C2",70.36784,0.13729,"Drought"
"1835","S2P4","C2",157.60069,0.14944,"Drought"
"1836","S2P6","C2",-11.29414,0.14959,"Drought"
"1837","S3P2","C2",187.56466,0.19979,"Drought"
"1838","S3P4","C2",85.15828,0.14929,"Drought"
"1839","S3P6","C2",114.08842,0.14919,"Drought"
"1840","S1P2","W",80.39922,0.14679,"Drought"
"1841","S1P4","W",68.2609,0.15391,"Drought"
"1842","S1P1","C1",61.61751,0.18535,"Drought"
"1843","S1P5","C1",118.50588,-0.41947,"Drought"
"1844","S2P1","C1",37.15141,0.17767,"Drought"
"1845","S2P3","C1",98.75596,0.17779,"Drought"
"1846","S2P5","C1",59.88409,0.16552,"Drought"
"1847","S3P3","C1",4.09235,0.17743,"Drought"
"1848","S3P5","C1",-87.58029,0.22095,"Drought"
"1849","S1P2","C2",-197.40594,-0.41929,"Drought"
"1850","S1P4","C2",95.53372,-1.04414,"Drought"
"1851","S2P2","C2",87.89473,0.16569,"Drought"
"1852","S2P4","C2",89.60728,0.17788,"Drought"
"1853","S2P6","C2",8.44461,0.178,"Drought"
"1854","S3P4","C2",115.04702,0.17769,"Drought"
"1855","S3P6","C2",-8.91902,0.17762,"Drought"
"1856","S1P2","W",64.9812,0.1752,"Drought"
"1857","S1P4","W",42.17697,0.18228,"Drought"
"1858","S1P1","C1",16.13916,0.20671,"Drought"
"1859","S1P5","C1",16.22897,-0.39818,"Drought"
"1860","S2P1","C1",46.14082,0.19904,"Drought"
"1861","S2P3","C1",75.32012,0.19922,"Drought"
"1862","S2P5","C1",126.37161,0.1869,"Drought"
"1863","S3P1","C1",82.03609,0.1989,"Drought"
"1864","S3P3","C1",131.05691,0.19877,"Drought"
"1865","S3P5","C1",-12.41516,0.24229,"Drought"
"1866","S1P2","C2",375.4606,-0.39801,"Drought"
"1867","S1P4","C2",-32.51824,-0.66071,"Drought"
"1868","S2P2","C2",128.4288,0.18707,"Drought"
"1869","S2P4","C2",165.79705,0.19921,"Drought"
"1870","S2P6","C2",123.29326,0.19939,"Drought"
"1871","S3P2","C2",225.26806,0.24249,"Drought"
"1872","S3P4","C2",132.43773,0.19906,"Drought"
"1873","S3P6","C2",76.85915,0.19896,"Drought"
"1874","S1P2","W",23.77393,0.19653,"Drought"
"1875","S1P4","W",-3.32066,0.20363,"Drought"
"1876","S1P1","C1",117.58481,0.2281,"Drought"
"1877","S1P5","C1",826.09997,-0.38395,"Drought"
"1878","S2P1","C1",50.9355,0.22045,"Drought"
"1879","S2P3","C1",53.81551,0.22056,"Drought"
"1880","S2P5","C1",107.44499,0.20826,"Drought"
"1881","S3P1","C1",117.00648,0.22025,"Drought"
"1882","S3P3","C1",39.54956,0.22015,"Drought"
"1883","S3P5","C1",30.63935,0.28663,"Drought"
"1884","S1P2","C2",2664.77402,-0.38377,"Drought"
"1885","S1P4","C2",-26.49822,-0.58242,"Drought"
"1886","S2P2","C2",170.69321,0.20841,"Drought"
"1887","S2P4","C2",160.7199,0.22064,"Drought"
"1888","S2P6","C2",-7.7879,0.22075,"Drought"
"1889","S3P2","C2",224.62447,0.28683,"Drought"
"1890","S3P4","C2",114.50327,0.22042,"Drought"
"1891","S3P6","C2",84.56937,0.22032,"Drought"
"1892","S1P2","W",59.04458,0.21788,"Drought"
"1893","S1P4","W",60.45272,0.225,"Drought"
"1894","S1P1","C1",126.10212,0.24948,"Drought"
"1895","S1P5","C1",124.81947,-0.36971,"Drought"
"1896","S2P1","C1",-3.79187,0.24183,"Drought"
"1897","S2P3","C1",74.80271,0.24199,"Drought"
"1898","S2P5","C1",71.59227,0.22959,"Drought"
"1899","S3P1","C1",152.4997,0.24164,"Drought"
"1900","S3P3","C1",54.05445,0.24149,"Drought"
"1901","S3P5","C1",37.5815,0.32222,"Drought"
"1902","S1P4","C2",-51.40381,-0.50404,"Drought"
"1903","S2P2","C2",201.60767,0.22976,"Drought"
"1904","S2P4","C2",171.38542,0.242,"Drought"
"1905","S2P6","C2",-36.00213,0.24215,"Drought"
"1906","S3P2","C2",238.79895,0.32242,"Drought"
"1907","S3P4","C2",-20.97439,0.24182,"Drought"
"1908","S3P6","C2",77.83256,0.24168,"Drought"
"1909","S1P2","W",81.95824,0.23924,"Drought"
"1910","S1P4","W",87.34282,0.24638,"Drought"
"1911","S1P1","C1",77.53142,0.28852,"Drought"
"1912","S1P5","C1",-167.76063,-0.35547,"Drought"
"1913","S2P1","C1",57.99581,0.28213,"Drought"
"1914","S2P3","C1",76.60413,0.30049,"Drought"
"1915","S2P5","C1",98.2207,0.258,"Drought"
"1916","S3P1","C1",134.1879,0.27527,"Drought"
"1917","S3P3","C1",43.30388,0.27263,"Drought"
"1918","S3P5","C1",62.13567,0.36493,"Drought"
"1919","S1P2","C2",334.50503,-0.3553,"Drought"
"1920","S1P6","C2",88.01192,0.30943,"Drought"
"1921","S2P2","C2",92.80646,0.25817,"Drought"
"1922","S2P4","C2",159.59026,0.2823,"Drought"
"1923","S2P6","C2",-27.61901,0.30069,"Drought"
"1924","S3P2","C2",214.55554,0.36513,"Drought"
"1925","S3P4","C2",62.13271,0.27543,"Drought"
"1926","S3P6","C2",46.0401,0.27281,"Drought"
"1927","S1P2","W",45.49499,0.26766,"Drought"
"1928","S1P4","W",-44.10138,0.27479,"Drought"
"1929","S1P1","C1",79.91499,0.3242,"Drought"
"1930","S1P3","C1",64.9422,0.30926,"Drought"
"1931","S2P1","C1",-43.52739,0.31774,"Drought"
"1932","S2P3","C1",22.10943,0.33616,"Drought"
"1933","S2P5","C1",70.13711,0.27683,"Drought"
"1934","S3P1","C1",166.90998,0.31093,"Drought"
"1935","S3P3","C1",15.90629,0.30825,"Drought"
"1936","S3P5","C1",15.39965,0.40057,"Drought"
"1937","S2P2","C2",170.70354,0.27701,"Drought"
"1938","S2P4","C2",166.9086,0.31792,"Drought"
"1939","S2P6","C2",7.6955,0.33637,"Drought"
"1940","S3P2","C2",317.18472,0.40076,"Drought"
"1941","S3P4","C2",175.18107,0.31109,"Drought"
"1942","S3P6","C2",37.59764,0.30844,"Drought"
"1943","S1P2","W",77.28882,0.28903,"Drought"
"1944","S1P4","W",70.03344,0.29615,"Drought"
"1945","S1P1","C1",60.73414,0.36685,"Drought"
"1946","S1P5","C1",119.67593,-0.327,"Drought"
"1947","S2P1","C1",82.43933,0.36037,"Drought"
"1948","S2P3","C1",77.83843,0.37888,"Drought"
"1949","S2P5","C1",33.66732,0.31245,"Drought"
"1950","S3P1","C1",258.0737,0.35156,"Drought"
"1951","S3P3","C1",39.53678,0.35086,"Drought"
"1952","S3P5","C1",11.08226,0.44319,"Drought"
"1953","S1P6","C2",70.63527,0.38769,"Drought"
"1954","S2P2","C2",136.62016,0.31264,"Drought"
"1955","S2P4","C2",230.94507,0.36054,"Drought"
"1956","S2P6","C2",-15.40243,0.37907,"Drought"
"1957","S3P2","C2",194.58868,0.44339,"Drought"
"1958","S3P4","C2",39.30737,0.35172,"Drought"
"1959","S3P6","C2",77.26235,0.35104,"Drought"
"1960","S1P2","W",75.8779,0.31041,"Drought"
"1961","S1P4","W",46.61124,0.31751,"Drought"
"1962","S1P1","C1",38.72383,0.40251,"Drought"
"1963","S1P3","C1",51.62525,0.38751,"Drought"
"1964","S1P5","C1",-1.19502,-0.30572,"Drought"
"1965","S2P1","C1",49.70786,0.39601,"Drought"
"1966","S2P3","C1",189.55656,0.41454,"Drought"
"1967","S2P5","C1",55.18333,0.35509,"Drought"
"1968","S3P1","C1",213.47392,0.38725,"Drought"
"1969","S3P3","C1",-11.91268,0.38642,"Drought"
"1970","S3P5","C1",-57.72444,0.47883,"Drought"
"1971","S1P2","C2",-72.44532,-0.30554,"Drought"
"1972","S1P6","C2",103.81108,0.43038,"Drought"
