S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.86758,0.00929,1.90208,-5.00E-04,-0.64183,0.0045,1.81303,0.00387,1.91535,0.00142,1.21184,-0.00141,1.85595,0.00388,2.00792,-0.00501,1.88102,0.00537,-0.60971,0.00697,1.9426,-0.00341,,,1.21897,1.67E-04,1.92365,0.0144,,,1.9169,0.00316,,,2.11141,-0.00125
1.90677,0.00194,1.93772,-0.00464,-0.62409,-0.00546,1.84867,-0.01758,1.95451,-7.18E-04,1.23319,-0.00626,1.89168,-0.00367,2.05422,-8.52E-04,1.91668,-6.79E-04,-0.5955,0.00499,,,,,1.24032,0.00377,1.96277,-0.00107,,,1.95606,0.00218,,,2.17693,-7.73E-04
1.94243,0.01173,1.97691,0.00847,-0.60988,0.00124,1.88784,0.00398,,,1.2581,-0.00139,1.94081,0.00243,2.09697,0.01143,1.95587,0.0057,-0.58131,0.00265,,,,,1.26524,-0.00931,,,,,,,,,2.21968,0.01377
,,4.0574,0.00997,-0.59567,-0.00203,1.92347,-0.00182,,,1.27944,0.00269,1.97646,-0.00637,2.16249,-0.00429,,,-0.56709,-7.51E-04,,,,,1.28657,0.01081,,,,,,,,,2.26593,-0.003
,,4.07171,0.00711,-0.58146,0.00435,1.96259,-0.01208,,,1.30082,0.01574,,,2.20523,-0.00619,,,-0.55289,0.00283,,,,,1.30795,0.00598,,,,,,,,,2.30863,0.01033
,,4.08598,0.00143,-0.56726,0.00308,9.36006,-0.01171,,,1.32218,-0.00637,,,2.2515,0.02237,,,-0.53514,0.00687,,,,,1.32928,0.00316,,,,,,,,,2.35485,0.00581
,,4.10027,0.00121,-0.55306,0.00141,9.45264,0.01077,,,1.34705,-0.00298,,,2.29421,3.63E-04,,,-0.52093,0.0026,,,,,1.35416,6.16E-04,,,,,,,,,2.39752,5.96E-04
,,4.11455,-0.00355,-0.53531,-0.00555,9.54519,-0.00303,,,1.36839,0.01259,,,2.34043,0.00522,,,-0.50672,0.00588,,,,,1.3755,-0.00804,,,,,,,,,2.4438,0.00224
,,4.12883,0.0124,-0.52109,0.01973,9.63778,-0.00573,,,1.38975,-1.73E-04,,,2.38311,-0.00566,,,-0.49245,-0.00154,,,,,1.39685,0.00165,,,,,,,,,2.48657,-9.11E-04
,,4.14313,0.01029,-0.50689,0.01353,9.73039,-4.00E-04,,,1.41106,-0.0075,,,2.42932,-0.00487,,,-0.47819,0.00448,,,,,1.41817,-0.00194,,,,,,,,,2.53287,0.00143
,,4.15745,-0.00568,-0.49266,0.00445,9.82293,0.00389,,,1.43595,0.00379,,,2.47209,0.00355,,,-0.46398,0.01187,,,,,1.44306,0.00169,,,,,,,,,2.5756,0.00407
,,4.17178,0.01094,-0.47837,0.00189,9.9155,-0.01117,,,1.45728,4.69E-04,,,2.51843,-5.87E-04,,,-0.44625,0.00175,,,,,1.46441,-0.00354,,,,,,,,,2.62189,0.0163
,,,,-0.46416,0.00437,10.05635,-0.00216,,,1.4787,0.00247,,,2.56116,-0.02302,,,-0.43201,-0.00724,,,,,1.48583,0.00834,,,,,,,,,2.66463,-0.00825
,,,,-0.44641,0.00521,10.15161,0.00187,,,1.50006,-5.15E-04,,,2.60743,0.00266,,,-0.41777,-0.01807,,,,,1.50719,-0.00294,,,,,,,,,2.71088,0.00591
,,,,-0.43221,-0.00332,10.24424,0.00415,,,1.525,-0.00141,,,2.65017,0.00983,,,-0.40352,0.01242,,,,,1.53213,0.01544,,,,,,,,,2.75362,0.00677
,,,,-0.41797,-0.00504,10.33694,-9.58E-05,,,1.54639,0.01902,,,2.69646,0.01835,,,-0.38924,0.02719,,,,,1.55352,0.00803,,,,,,,,,2.79988,0.00533
,,,,-0.4037,0.0086,10.42949,-0.00337,,,1.56777,-0.00155,,,2.73918,0.0048,,,-0.37498,-0.00439,,,,,1.5749,0.00124,,,,,,,,,2.84262,-0.0158
,,,,-0.38943,-0.01592,10.52207,-0.00349,,,1.58912,-0.00385,,,2.78544,0.00957,,,-0.35715,-0.03796,,,,,1.59625,-0.00161,,,,,,,,,2.88892,-0.01117
,,,,-0.37517,-0.02609,10.61469,0.00764,,,1.61403,0.0031,,,2.82817,9.32E-04,,,-0.34292,0.00232,,,,,1.62116,0.01281,,,,,,,,,2.93168,-3.61E-04
,,,,-0.35735,0.00237,10.70714,-0.00542,,,1.63539,0.01213,,,2.87447,0.00118,,,-0.32868,-0.00544,,,,,1.64252,-0.00327,,,,,,,,,2.97787,0.00414
,,,,-0.3431,0.00666,10.79971,-0.01525,,,1.65678,-0.00862,,,2.91723,0.00844,,,-0.3144,0.01655,,,,,1.66391,-0.00187,,,,,,,,,,
,,,,-0.32887,-0.04755,10.89231,0.01217,,,1.67813,-0.01163,,,2.96352,-0.00367,,,-0.30012,0.01243,,,,,1.68525,-0.00657,,,,,,,,,,
,,,,-0.31459,5.20E-04,10.98493,0.00475,,,1.70308,-0.00825,,,,,,,-0.28588,0.00393,,,,,1.71021,0.00105,,,,,,,,,,
,,,,-0.30031,0.0136,11.07749,-0.00235,,,1.7244,-0.0064,,,,,,,-0.2681,0.00324,,,,,1.73153,0.01398,,,,,,,,,,
,,,,-0.28608,0.00957,11.17012,-0.0058,,,1.74578,0.00417,,,,,,,-0.25382,0.00452,,,,,1.75291,0.00557,,,,,,,,,,
,,,,-0.26829,-0.0082,11.26273,-0.00777,,,1.76714,-0.0082,,,,,,,-0.23958,-0.00913,,,,,1.77427,-0.00929,,,,,,,,,,
,,,,-0.25402,-0.00331,11.37456,0.00941,,,1.79205,-0.00202,,,,,,,-0.22535,0.00509,,,,,1.79918,-7.72E-04,,,,,,,,,,
,,,,-0.23978,-0.00873,11.46711,0.02432,,,1.8134,1.63E-04,,,,,,,-0.21111,0.00803,,,,,1.82053,0.01358,,,,,,,,,,
,,,,-0.22554,-5.33E-05,11.55962,0.00206,,,1.83478,0.00674,,,,,,,-0.19688,-0.00572,,,,,1.84191,0.00457,,,,,,,,,,
,,,,-0.21131,-0.00608,11.65223,-5.16E-04,,,1.85613,-0.00131,,,,,,,-0.17911,-5.27E-05,,,,,1.86326,0.0012,,,,,,,,,,
,,,,-0.19707,-0.01859,11.7448,0.0056,,,1.88108,-0.0114,,,,,,,-0.16487,0.00406,,,,,1.88821,0.01949,,,,,,,,,,
,,,,-0.17931,0.00906,11.8373,0.00662,,,1.90244,0.00492,,,,,,,-0.15064,-0.00762,,,,,1.90957,-0.00506,,,,,,,,,,
,,,,-0.16507,0.00249,11.92984,-0.00444,,,1.92383,0.00662,,,,,,,-0.1364,-0.00267,,,,,1.93097,0.01053,,,,,,,,,,
,,,,-0.15083,0.00409,12.02241,-0.00281,,,1.9452,0.00469,,,,,,,-0.12216,0.00525,,,,,1.95233,0.00451,,,,,,,,,,
,,,,-0.1366,0.00363,12.11506,-0.01282,,,1.97013,-0.0033,,,,,,,-0.10792,-0.00955,,,,,1.97726,0.00757,,,,,,,,,,
,,,,-0.12236,0.00121,12.20766,0.04882,,,1.99148,0.00389,,,,,,,-0.09015,-0.00215,,,,,1.99862,0.00651,,,,,,,,,,
,,,,-0.10811,0.00923,12.30024,8.20E-04,,,2.01278,-4.24E-04,,,,,,,-0.07589,-0.0096,,,,,,,,,,,,,,,,
,,,,-0.09035,0.00872,12.99633,0.00317,,,,,,,,,,,-0.06161,7.47E-04,,,,,,,,,,,,,,,,
,,,,-0.07609,0.00896,13.08892,-0.00294,,,,,,,,,,,-0.04735,0.00612,,,,,,,,,,,,,,,,
,,,,-0.06181,-0.0117,13.18146,0.01505,,,,,,,,,,,-0.03307,0.00701,,,,,,,,,,,,,,,,
,,,,-0.04753,-3.02E-04,13.274,0.00498,,,,,,,,,,,-0.01878,-0.00283,,,,,,,,,,,,,,,,
,,,,-0.03326,-0.00808,13.3665,0.01043,,,,,,,,,,,-9.72E-04,0.00644,,,,,,,,,,,,,,,,
,,,,-0.01898,0.01836,13.45898,0.00928,,,,,,,,,,,0.01329,0.00216,,,,,,,,,,,,,,,,
,,,,-0.00117,-0.00876,13.55154,0.01591,,,,,,,,,,,0.02757,0.01252,,,,,,,,,,,,,,,,
,,,,0.01309,-0.00187,13.64404,0.0264,,,,,,,,,,,0.04183,0.0064,,,,,,,,,,,,,,,,
,,,,0.02737,0.00313,13.73664,0.00243,,,,,,,,,,,0.05609,-0.00978,,,,,,,,,,,,,,,,
,,,,0.04164,-0.00676,13.82926,0.01987,,,,,,,,,,,0.07037,-0.00785,,,,,,,,,,,,,,,,
,,,,0.0559,0.00382,13.92183,0.00314,,,,,,,,,,,0.08818,0.00947,,,,,,,,,,,,,,,,
,,,,0.07017,0.00452,14.01441,0.00423,,,,,,,,,,,0.10241,-0.00591,,,,,,,,,,,,,,,,
,,,,0.08799,0.00482,14.10698,-0.00859,,,,,,,,,,,0.11668,0.00365,,,,,,,,,,,,,,,,
,,,,0.10222,0.0153,14.19951,0.01809,,,,,,,,,,,0.13095,-6.03E-04,,,,,,,,,,,,,,,,
,,,,0.11649,-0.01848,14.29204,0.00734,,,,,,,,,,,0.14522,0.01301,,,,,,,,,,,,,,,,
,,,,0.13076,-0.01552,14.38451,-4.54E-04,,,,,,,,,,,0.15949,0.00954,,,,,,,,,,,,,,,,
,,,,0.14503,0.00102,14.47713,6.19E-04,,,,,,,,,,,0.17731,0.00269,,,,,,,,,,,,,,,,
,,,,0.15931,-0.02609,14.56968,0.01232,,,,,,,,,,,0.1916,0.00109,,,,,,,,,,,,,,,,
,,,,0.17713,-0.00355,14.66223,5.83E-04,,,,,,,,,,,0.20587,0.01395,,,,,,,,,,,,,,,,
,,,,0.1914,-0.00614,14.75469,0.01229,,,,,,,,,,,0.22014,0.00807,,,,,,,,,,,,,,,,
,,,,0.20568,0.00599,14.84712,-0.0018,,,,,,,,,,,0.23441,-0.00211,,,,,,,,,,,,,,,,
,,,,0.21995,0.00231,14.93965,-0.01331,,,,,,,,,,,0.24868,-0.00238,,,,,,,,,,,,,,,,
,,,,0.23422,0.00226,15.0322,0.01087,,,,,,,,,,,0.26648,0.00413,,,,,,,,,,,,,,,,
,,,,0.2485,0.00774,15.12479,-1.64E-04,,,,,,,,,,,0.28075,0.00248,,,,,,,,,,,,,,,,
,,,,0.2663,0.01508,15.21609,-0.00504,,,,,,,,,,,0.29502,0.01035,,,,,,,,,,,,,,,,
,,,,0.28057,0.00551,15.30869,0.0064,,,,,,,,,,,0.30929,0.00764,,,,,,,,,,,,,,,,
,,,,0.29484,0.00614,15.40131,-0.01267,,,,,,,,,,,0.33177,0.00718,,,,,,,,,,,,,,,,
,,,,0.30911,-0.01112,15.49392,0.0034,,,,,,,,,,,0.34604,0.00678,,,,,,,,,,,,,,,,
,,,,0.3316,0.00776,15.58652,0.00478,,,,,,,,,,,0.36731,0.01305,,,,,,,,,,,,,,,,
,,,,0.34586,-0.01422,15.67896,-0.01005,,,,,,,,,,,0.38157,0.01592,,,,,,,,,,,,,,,,
,,,,0.36713,0.00473,15.7716,8.07E-04,,,,,,,,,,,0.40652,0.01418,,,,,,,,,,,,,,,,
,,,,0.38139,0.00508,15.86421,,,,,,,,,,,,0.42076,0.00849,,,,,,,,,,,,,,,,
,,,,0.40633,0.0033,15.95685,0.00343,,,,,,,,,,,0.44205,0.01468,,,,,,,,,,,,,,,,
,,,,0.42058,-0.00802,16.02764,0.00218,,,,,,,,,,,0.45628,0.01172,,,,,,,,,,,,,,,,
,,,,0.44188,-0.00256,16.1203,-0.00144,,,,,,,,,,,0.48117,0.02421,,,,,,,,,,,,,,,,
,,,,0.45611,-0.01802,16.21288,-0.00179,,,,,,,,,,,0.49541,0.01887,,,,,,,,,,,,,,,,
,,,,0.481,-0.00935,16.35304,0.00145,,,,,,,,,,,0.51667,0.0024,,,,,,,,,,,,,,,,
,,,,0.49523,0.0113,16.4948,8.64E-04,,,,,,,,,,,0.53091,0.0198,,,,,,,,,,,,,,,,
,,,,0.51648,-0.015,16.6366,-0.00212,,,,,,,,,,,0.55584,0.01218,,,,,,,,,,,,,,,,
,,,,0.53073,0.00687,16.77836,0.00126,,,,,,,,,,,0.57006,0.02019,,,,,,,,,,,,,,,,
,,,,0.55566,-0.01356,16.92005,0.00154,,,,,,,,,,,0.59131,-3.37E-04,,,,,,,,,,,,,,,,
,,,,0.56988,0.00215,17.0617,0.00121,,,,,,,,,,,0.60554,0.01054,,,,,,,,,,,,,,,,
,,,,0.59113,0.01231,17.20338,0.0016,,,,,,,,,,,0.63044,0.02341,,,,,,,,,,,,,,,,
,,,,0.60537,-0.00617,17.34508,0.00153,,,,,,,,,,,0.64466,0.00616,,,,,,,,,,,,,,,,
,,,,0.63027,-0.0087,,,,,,,,,,,,,0.66591,0.01813,,,,,,,,,,,,,,,,
,,,,0.64448,-0.00416,,,,,,,,,,,,,0.68014,0.01592,,,,,,,,,,,,,,,,
,,,,0.66573,-0.012,,,,,,,,,,,,,0.70506,0.00997,,,,,,,,,,,,,,,,
,,,,0.67995,-0.00694,,,,,,,,,,,,,0.71927,0.02231,,,,,,,,,,,,,,,,
,,,,0.70488,-0.01899,,,,,,,,,,,,,0.74059,0.01374,,,,,,,,,,,,,,,,
,,,,0.7191,-3.22E-04,,,,,,,,,,,,,0.75481,0.00778,,,,,,,,,,,,,,,,
,,,,0.74041,-0.01131,,,,,,,,,,,,,0.77971,0.02959,,,,,,,,,,,,,,,,
,,,,0.75464,0.01832,,,,,,,,,,,,,0.79399,0.01807,,,,,,,,,,,,,,,,
,,,,0.77953,-9.37E-04,,,,,,,,,,,,,0.81529,0.01755,,,,,,,,,,,,,,,,
,,,,0.7938,-0.0029,,,,,,,,,,,,,0.82955,0.03319,,,,,,,,,,,,,,,,
,,,,0.8151,-0.00489,,,,,,,,,,,,,0.85446,0.02582,,,,,,,,,,,,,,,,
,,,,0.82936,0.00526,,,,,,,,,,,,,0.86872,0.0156,,,,,,,,,,,,,,,,
,,,,0.85427,0.00567,,,,,,,,,,,,,0.89005,0.0195,,,,,,,,,,,,,,,,
,,,,0.86853,-0.00805,,,,,,,,,,,,,0.90431,0.02838,,,,,,,,,,,,,,,,
,,,,0.88986,-0.00916,,,,,,,,,,,,,0.92925,0.00647,,,,,,,,,,,,,,,,
,,,,0.90412,9.50E-04,,,,,,,,,,,,,0.94351,0.02517,,,,,,,,,,,,,,,,
,,,,0.92906,0.00617,,,,,,,,,,,,,0.96492,0.01959,,,,,,,,,,,,,,,,
,,,,0.94332,0.00367,,,,,,,,,,,,,0.97919,0.03153,,,,,,,,,,,,,,,,
,,,,0.96473,0.01181,,,,,,,,,,,,,1.04209,0.04507,,,,,,,,,,,,,,,,
,,,,0.979,-0.00806,,,,,,,,,,,,,1.08493,0.04468,,,,,,,,,,,,,,,,
,,,,1.02762,-0.0014,,,,,,,,,,,,,1.13127,0.02094,,,,,,,,,,,,,,,,
,,,,1.07046,-0.00395,,,,,,,,,,,,,1.17411,0.01555,,,,,,,,,,,,,,,,
,,,,1.11681,0.0034,,,,,,,,,,,,,1.22043,0.02683,,,,,,,,,,,,,,,,
,,,,1.15965,-0.00408,,,,,,,,,,,,,1.26324,0.02847,,,,,,,,,,,,,,,,
,,,,1.20601,-0.01338,,,,,,,,,,,,,1.34006,0.04068,,,,,,,,,,,,,,,,
,,,,1.24878,-0.00473,,,,,,,,,,,,,1.37569,0.02381,,,,,,,,,,,,,,,,
,,,,1.29514,-0.00317,,,,,,,,,,,,,1.41486,0.03309,,,,,,,,,,,,,,,,
,,,,1.33987,-0.00635,,,,,,,,,,,,,1.45056,0.02705,,,,,,,,,,,,,,,,
,,,,1.37552,-0.00972,,,,,,,,,,,,,1.48972,0.04354,,,,,,,,,,,,,,,,
,,,,1.41468,0.00508,,,,,,,,,,,,,1.52536,0.02799,,,,,,,,,,,,,,,,
,,,,1.45037,-0.00184,,,,,,,,,,,,,1.56456,0.02168,,,,,,,,,,,,,,,,
,,,,1.48955,0.00465,,,,,,,,,,,,,1.6002,0.0097,,,,,,,,,,,,,,,,
,,,,1.52517,0.01273,,,,,,,,,,,,,1.63939,0.02879,,,,,,,,,,,,,,,,
,,,,1.56438,-0.00868,,,,,,,,,,,,,1.67499,0.01836,,,,,,,,,,,,,,,,
,,,,1.60001,0.01945,,,,,,,,,,,,,1.71414,0.03871,,,,,,,,,,,,,,,,
,,,,1.63921,0.04683,,,,,,,,,,,,,1.74976,0.03533,,,,,,,,,,,,,,,,
,,,,1.67481,-0.00831,,,,,,,,,,,,,1.78892,0.00859,,,,,,,,,,,,,,,,
,,,,1.71396,0.00905,,,,,,,,,,,,,1.82458,0.01849,,,,,,,,,,,,,,,,
,,,,1.74957,0.01516,,,,,,,,,,,,,1.86376,0.01421,,,,,,,,,,,,,,,,
,,,,1.78875,-0.00422,,,,,,,,,,,,,1.89942,0.02002,,,,,,,,,,,,,,,,
,,,,1.8244,-0.00678,,,,,,,,,,,,,1.93867,0.00589,,,,,,,,,,,,,,,,
,,,,1.86359,-0.0044,,,,,,,,,,,,,1.97431,0.01024,,,,,,,,,,,,,,,,
,,,,1.89924,-0.00288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,0.00349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,-0.01308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
