S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.60741,2.32116,1.6388,,-0.74522,-1.13529,1.54939,-1.0315,1.65544,16.08246,1.06082,-11.4585,1.54238,4.57536,1.69822,4.17093,1.61743,-10.8401,-0.71293,-8.44722,1.6824,4.58227,1.75278,0.394,1.06796,,1.66355,-23.56526,1.71858,-12.05468,1.65676,-20.8213,1.68057,-14.35736,1.80166,19.69216
1.64296,-16.09485,1.67789,-8.17409,-0.73095,-9.6472,1.58854,,1.69103,-12.0023,1.08219,8.95589,1.59356,14.81756,1.74096,17.5072,1.65657,-15.27322,-0.69867,-3.94219,1.71804,-1.1768,1.7884,-21.50703,1.08932,8.73983,1.69921,5.93994,1.75419,6.67507,1.69242,-3.11024,1.71619,3.98289,1.84438,-6.59288
1.6822,-12.69644,1.71348,8.09668,-0.71312,9.1028,1.6242,-3.45768,1.7302,-12.98213,1.10358,-12.94182,1.62918,-24.64631,1.78721,0.50783,1.69222,-18.73966,-0.68439,10.35977,1.75726,-6.38012,1.82757,-3.78056,1.11071,13.79857,1.73838,2.96043,1.79334,5.42995,1.73159,-3.71646,1.76736,3.48554,1.89063,36.72157
1.71785,-12.33725,1.75262,-6.5326,-0.69888,4.79109,1.66338,-11.36688,1.76581,-8.17039,1.12493,-0.5759,1.68041,0.95565,1.82994,-30.10995,1.73138,6.66499,-0.6701,1.1127,1.79291,10.68809,1.86315,7.04563,1.13206,-6.38295,1.77404,8.94189,1.82895,13.3692,1.76723,-6.06403,1.80319,-1.59987,1.93334,-31.61755
1.75706,-0.22723,1.78823,6.65444,-0.68461,-21.84299,1.69904,2.44154,1.80497,12.55713,1.14985,-4.98837,1.71602,-1.04727,1.87617,-15.86103,1.76704,10.28158,-0.65588,-12.77634,1.83211,-7.45878,1.90225,6.59312,1.15698,-13.25318,1.81322,7.89138,1.86811,-18.33062,1.80638,11.35282,1.85612,-8.28562,1.97963,3.07121
1.79271,-0.82213,1.8274,-3.89899,-0.6703,4.75334,1.73821,23.98073,1.84057,20.73785,1.1691,-2.90649,1.7672,-0.52363,1.9189,21.20097,1.80619,11.93271,-0.64166,9.30615,1.86778,-4.0893,1.93792,2.25449,1.17623,25.58521,1.84884,-16.89992,1.90374,-7.48397,1.84204,2.19267,1.89184,-10.2506,2.02236,-0.5694
1.83191,2.78891,1.863,-12.84567,-0.65606,18.56802,1.77385,2.69656,1.87972,-9.4011,1.19045,-11.94624,1.80303,12.96685,1.96519,-18.41394,1.84185,-6.07369,-0.62392,-2.89783,1.90696,0.84415,,,1.19758,3.54305,1.88801,-5.8986,1.94289,-8.59364,1.88122,20.48064,1.94097,-11.26166,2.06867,-30.20792
1.86758,-6.123,1.90208,7.03071,-0.64183,-6.95148,1.81303,-15.9988,1.91535,-16.86569,1.21184,-8.78034,1.85595,-1.20298,2.00792,-19.4066,1.88102,-4.26977,-0.60971,-26.7119,1.9426,11.89553,,,1.21897,4.33378,1.92365,-36.29539,,,1.9169,0.58552,,,2.11141,-2.79703
1.90677,-11.51764,1.93772,9.573,-0.62409,-6.36518,1.84867,-6.53189,1.95451,-8.93972,1.23319,-20.38409,1.89168,-14.33594,2.05422,17.86358,1.91668,19.16502,-0.5955,1.14069,,,,,1.24032,3.36073,1.96277,10.80063,,,1.95606,-4.04979,,,2.17693,0.02304
1.94243,-16.05784,1.97691,20.66227,-0.60988,3.50591,1.88784,-0.53373,,,1.2581,-20.90663,1.94081,4.03799,2.09697,-12.45884,1.95587,-1.48301,-0.58131,20.90925,,,,,1.26524,-5.51584,,,,,,,,,2.21968,-4.88859
,,4.0574,13.79826,-0.59567,2.45107,1.92347,4.33565,,,1.27944,-20.64047,1.97646,3.63919,2.16249,-28.05243,,,-0.56709,7.63186,,,,,1.28657,-29.57245,,,,,,,,,2.26593,12.71992
,,4.07171,-4.37753,-0.58146,-1.94116,1.96259,-32.07198,,,1.30082,-9.41445,,,2.20523,-11.90217,,,-0.55289,15.06281,,,,,1.30795,-22.8833,,,,,,,,,2.30863,5.75272
,,4.08598,-13.85461,-0.56726,0.54959,9.36006,-20.66141,,,1.32218,-1.99379,,,2.2515,-14.99837,,,-0.53514,16.84144,,,,,1.32928,-10.29453,,,,,,,,,2.35485,-12.39388
,,4.10027,-7.11037,-0.55306,0.43531,9.45264,-6.19887,,,1.34705,4.85896,,,2.29421,-12.34157,,,-0.52093,-19.13771,,,,,1.35416,3.4769,,,,,,,,,2.39752,-5.64099
,,4.11455,10.97732,-0.53531,7.95056,9.54519,-1.53902,,,1.36839,-5.14509,,,2.34043,,,,-0.50672,14.31952,,,,,1.3755,-15.31477,,,,,,,,,2.4438,-11.38152
,,4.12883,12.59084,-0.52109,-4.79333,9.63778,,,,1.38975,,,,2.38311,-17.88982,,,-0.49245,6.5849,,,,,1.39685,3.62321,,,,,,,,,2.48657,21.71338
,,4.14313,1.19617,-0.50689,9.87651,9.73039,-21.50559,,,1.41106,-14.34749,,,2.42932,-14.85913,,,-0.47819,-8.56014,,,,,1.41817,-1.92788,,,,,,,,,2.53287,-14.85089
,,4.15745,23.59804,-0.49266,-8.0345,9.82293,-5.49522,,,1.43595,-3.68655,,,2.47209,-25.05865,,,-0.46398,-9.38558,,,,,1.44306,-14.02867,,,,,,,,,2.5756,-23.68187
,,4.17178,-4.34277,-0.47837,-3.19602,9.9155,12.16156,,,1.45728,-25.83737,,,2.51843,35.91216,,,-0.44625,-4.705,,,,,1.46441,9.64692,,,,,,,,,2.62189,-32.83397
,,,,-0.46416,3.13796,10.05635,3.94425,,,1.4787,0.9559,,,2.56116,22.24286,,,-0.43201,-0.0197,,,,,1.48583,-23.32839,,,,,,,,,2.66463,
,,,,-0.44641,7.82631,10.15161,-12.97189,,,1.50006,0.33871,,,2.60743,-24.85699,,,-0.41777,-6.896,,,,,1.50719,-24.57991,,,,,,,,,2.71088,16.87951
,,,,-0.43221,-16.36962,10.24424,16.29824,,,1.525,5.19589,,,2.65017,11.49368,,,-0.40352,,,,,,1.53213,-12.72421,,,,,,,,,2.75362,-0.27913
,,,,-0.41797,-0.48159,10.33694,-2.3013,,,1.54639,-13.39744,,,2.69646,8.0067,,,-0.38924,0.3204,,,,,1.55352,1.34134,,,,,,,,,2.79988,-20.70972
,,,,-0.4037,18.33039,10.42949,-5.59841,,,1.56777,23.90243,,,2.73918,0.6786,,,-0.37498,-8.56096,,,,,1.5749,7.26057,,,,,,,,,2.84262,3.4349
,,,,-0.38943,31.82771,10.52207,-15.07352,,,1.58912,,,,2.78544,19.909,,,-0.35715,-30.45754,,,,,1.59625,,,,,,,,,,2.88892,-1.9912
,,,,-0.37517,,10.61469,,,,1.61403,16.11525,,,2.82817,-14.4953,,,-0.34292,,,,,,1.62116,-3.33921,,,,,,,,,2.93168,
,,,,-0.35735,27.84355,10.70714,2.53842,,,1.63539,-16.26456,,,2.87447,,,,-0.32868,,,,,,1.64252,15.96883,,,,,,,,,2.97787,29.13561
,,,,-0.3431,19.96377,10.79971,-8.98394,,,1.65678,-7.26079,,,2.91723,-5.62901,,,-0.3144,9.38814,,,,,1.66391,6.29773,,,,,,,,,,
,,,,-0.32887,-7.49239,10.89231,3.33507,,,1.67813,-2.54144,,,2.96352,-34.91778,,,-0.30012,0.46995,,,,,1.68525,13.12184,,,,,,,,,,
,,,,-0.31459,-7.09337,10.98493,-1.12193,,,1.70308,-25.17614,,,,,,,-0.28588,8.95195,,,,,1.71021,-1.8498,,,,,,,,,,
,,,,-0.30031,8.80918,11.07749,-32.71676,,,1.7244,-15.56544,,,,,,,-0.2681,3.84758,,,,,1.73153,-0.46665,,,,,,,,,,
,,,,-0.28608,-2.82087,11.17012,4.82107,,,1.74578,-37.4954,,,,,,,-0.25382,16.14928,,,,,1.75291,25.90003,,,,,,,,,,
,,,,-0.26829,9.87453,11.26273,6.98608,,,1.76714,0.41891,,,,,,,-0.23958,-25.73483,,,,,1.77427,-6.2904,,,,,,,,,,
,,,,-0.25402,-9.72759,11.37456,4.10731,,,1.79205,-1.29073,,,,,,,-0.22535,-1.98684,,,,,1.79918,,,,,,,,,,,
,,,,-0.23978,6.15838,11.46711,5.42445,,,1.8134,,,,,,,,-0.21111,11.09218,,,,,1.82053,15.27114,,,,,,,,,,
,,,,-0.22554,-13.71586,11.55962,20.33726,,,1.83478,19.1345,,,,,,,-0.19688,-11.7215,,,,,1.84191,7.48024,,,,,,,,,,
,,,,-0.21131,14.39694,11.65223,12.69612,,,1.85613,-2.08539,,,,,,,-0.17911,-12.86409,,,,,1.86326,27.57934,,,,,,,,,,
,,,,-0.19707,-0.84063,11.7448,18.48883,,,1.88108,-0.83306,,,,,,,-0.16487,-13.36559,,,,,1.88821,-31.36994,,,,,,,,,,
,,,,-0.17931,9.30162,11.8373,-3.06291,,,1.90244,-18.30957,,,,,,,-0.15064,11.43645,,,,,1.90957,-19.66725,,,,,,,,,,
,,,,-0.16507,1.89191,11.92984,-1.13917,,,1.92383,,,,,,,,-0.1364,11.63546,,,,,1.93097,33.48942,,,,,,,,,,
,,,,-0.15083,1.98582,12.02241,1.5665,,,1.9452,,,,,,,,-0.12216,5.03019,,,,,1.95233,,,,,,,,,,,
,,,,-0.1366,11.2768,12.11506,10.58323,,,1.97013,-3.48416,,,,,,,-0.10792,12.5768,,,,,1.97726,-35.84909,,,,,,,,,,
,,,,-0.12236,10.09254,12.20766,28.60996,,,1.99148,,,,,,,,-0.09015,-13.57675,,,,,1.99862,-0.7637,,,,,,,,,,
,,,,-0.10811,2.94117,12.30024,0.46665,,,2.01278,-12.45806,,,,,,,-0.07589,14.21632,,,,,,,,,,,,,,,,
,,,,-0.09035,17.22623,12.99633,9.73375,,,,,,,,,,,-0.06161,-2.99701,,,,,,,,,,,,,,,,
,,,,-0.07609,9.11482,13.08892,-3.14096,,,,,,,,,,,-0.04735,-6.89893,,,,,,,,,,,,,,,,
,,,,-0.06181,0.59917,13.18146,5.34709,,,,,,,,,,,-0.03307,11.42852,,,,,,,,,,,,,,,,
,,,,-0.04753,3.138,13.274,-20.28435,,,,,,,,,,,-0.01878,-20.46979,,,,,,,,,,,,,,,,
,,,,-0.03326,17.06254,13.3665,6.61879,,,,,,,,,,,-9.72E-04,1.94722,,,,,,,,,,,,,,,,
,,,,-0.01898,6.52519,13.45898,4.25042,,,,,,,,,,,0.01329,3.04192,,,,,,,,,,,,,,,,
,,,,-0.00117,5.77916,13.55154,11.64312,,,,,,,,,,,0.02757,15.04262,,,,,,,,,,,,,,,,
,,,,0.01309,-10.74923,13.64404,19.28016,,,,,,,,,,,0.04183,22.62443,,,,,,,,,,,,,,,,
,,,,0.02737,15.7132,13.73664,4.54054,,,,,,,,,,,0.05609,0.51564,,,,,,,,,,,,,,,,
,,,,0.04164,-10.3142,13.82926,-6.13165,,,,,,,,,,,0.07037,-6.20231,,,,,,,,,,,,,,,,
,,,,0.0559,-16.28954,13.92183,5.65728,,,,,,,,,,,0.08818,-24.56188,,,,,,,,,,,,,,,,
,,,,0.07017,-7.38649,14.01441,-5.8433,,,,,,,,,,,0.10241,-15.38285,,,,,,,,,,,,,,,,
,,,,0.08799,4.42207,14.10698,5.49076,,,,,,,,,,,0.11668,17.06081,,,,,,,,,,,,,,,,
,,,,0.10222,-14.89331,14.19951,-13.27487,,,,,,,,,,,0.13095,14.03925,,,,,,,,,,,,,,,,
,,,,0.11649,-5.62711,14.29204,0.91715,,,,,,,,,,,0.14522,-10.18378,,,,,,,,,,,,,,,,
,,,,0.13076,2.7511,14.38451,-18.70419,,,,,,,,,,,0.15949,-3.71025,,,,,,,,,,,,,,,,
,,,,0.14503,8.74915,14.47713,7.54996,,,,,,,,,,,0.17731,-3.20047,,,,,,,,,,,,,,,,
,,,,0.15931,-16.63601,14.56968,5.97122,,,,,,,,,,,0.1916,15.82163,,,,,,,,,,,,,,,,
,,,,0.17713,-3.05623,14.66223,-2.34745,,,,,,,,,,,0.20587,-2.60718,,,,,,,,,,,,,,,,
,,,,0.1914,2.96094,14.75469,-5.16993,,,,,,,,,,,0.22014,-7.31031,,,,,,,,,,,,,,,,
,,,,0.20568,16.60906,14.84712,-5.11533,,,,,,,,,,,0.23441,3.08751,,,,,,,,,,,,,,,,
,,,,0.21995,2.05554,14.93965,-8.35227,,,,,,,,,,,0.24868,2.90552,,,,,,,,,,,,,,,,
,,,,0.23422,-18.20399,15.0322,-5.78395,,,,,,,,,,,0.26648,4.56759,,,,,,,,,,,,,,,,
,,,,0.2485,-24.58445,15.12479,-29.56446,,,,,,,,,,,0.28075,-0.24481,,,,,,,,,,,,,,,,
,,,,0.2663,-8.02792,15.21609,-1.49625,,,,,,,,,,,0.29502,21.85036,,,,,,,,,,,,,,,,
,,,,0.28057,16.50818,15.30869,0.77092,,,,,,,,,,,0.30929,-0.7503,,,,,,,,,,,,,,,,
,,,,0.29484,-3.23081,15.40131,-20.27281,,,,,,,,,,,0.33177,-3.28863,,,,,,,,,,,,,,,,
,,,,0.30911,8.27593,15.49392,28.13932,,,,,,,,,,,0.34604,-15.42964,,,,,,,,,,,,,,,,
,,,,0.3316,-13.18456,15.58652,-0.32636,,,,,,,,,,,0.36731,-8.79278,,,,,,,,,,,,,,,,
,,,,0.34586,-12.24317,15.67896,-6.57323,,,,,,,,,,,0.38157,-4.97811,,,,,,,,,,,,,,,,
,,,,0.36713,-3.75501,15.7716,15.429,,,,,,,,,,,0.40652,-3.57404,,,,,,,,,,,,,,,,
,,,,0.38139,-0.87889,15.86421,,,,,,,,,,,,0.42076,8.94108,,,,,,,,,,,,,,,,
,,,,0.40633,-15.36537,15.95685,-10.56662,,,,,,,,,,,0.44205,16.57672,,,,,,,,,,,,,,,,
,,,,0.42058,-12.88236,16.02764,-26.1275,,,,,,,,,,,0.45628,-6.93259,,,,,,,,,,,,,,,,
,,,,0.44188,4.30421,16.1203,11.66701,,,,,,,,,,,0.48117,22.36108,,,,,,,,,,,,,,,,
,,,,0.45611,-2.12835,16.21288,-26.22594,,,,,,,,,,,0.49541,3.57555,,,,,,,,,,,,,,,,
,,,,0.481,-1.51369,16.35304,0.05292,,,,,,,,,,,0.51667,17.16602,,,,,,,,,,,,,,,,
,,,,0.49523,3.88196,16.4948,-0.36866,,,,,,,,,,,0.53091,-8.82822,,,,,,,,,,,,,,,,
,,,,0.51648,0.73367,16.6366,11.24606,,,,,,,,,,,0.55584,11.29122,,,,,,,,,,,,,,,,
,,,,0.53073,-3.39147,16.77836,0.07328,,,,,,,,,,,0.57006,12.13752,,,,,,,,,,,,,,,,
,,,,0.55566,0.63828,16.92005,0.36336,,,,,,,,,,,0.59131,-25.91033,,,,,,,,,,,,,,,,
,,,,0.56988,13.5435,17.0617,0.88441,,,,,,,,,,,0.60554,,,,,,,,,,,,,,,,,
,,,,0.59113,37.94728,17.20338,0.45104,,,,,,,,,,,0.63044,28.52297,,,,,,,,,,,,,,,,
,,,,0.60537,-23.00566,17.34508,-0.48168,,,,,,,,,,,0.64466,17.5605,,,,,,,,,,,,,,,,
,,,,0.63027,,,,,,,,,,,,,,0.66591,-0.66091,,,,,,,,,,,,,,,,
,,,,0.64448,2.0037,,,,,,,,,,,,,0.68014,14.52642,,,,,,,,,,,,,,,,
,,,,0.66573,10.10907,,,,,,,,,,,,,0.70506,17.29049,,,,,,,,,,,,,,,,
,,,,0.67995,8.74401,,,,,,,,,,,,,0.71927,14.58167,,,,,,,,,,,,,,,,
,,,,0.70488,15.28059,,,,,,,,,,,,,0.74059,-9.44275,,,,,,,,,,,,,,,,
,,,,0.7191,-7.84925,,,,,,,,,,,,,0.75481,-11.17561,,,,,,,,,,,,,,,,
,,,,0.74041,0.41416,,,,,,,,,,,,,0.77971,12.99503,,,,,,,,,,,,,,,,
,,,,0.75464,-4.06797,,,,,,,,,,,,,0.79399,-12.56482,,,,,,,,,,,,,,,,
,,,,0.77953,-5.48169,,,,,,,,,,,,,0.81529,13.30971,,,,,,,,,,,,,,,,
,,,,0.7938,-19.10317,,,,,,,,,,,,,0.82955,-6.2118,,,,,,,,,,,,,,,,
,,,,0.8151,8.85048,,,,,,,,,,,,,0.85446,-9.87082,,,,,,,,,,,,,,,,
,,,,0.82936,-0.14178,,,,,,,,,,,,,0.86872,-9.53588,,,,,,,,,,,,,,,,
,,,,0.85427,2.70794,,,,,,,,,,,,,0.89005,7.9049,,,,,,,,,,,,,,,,
,,,,0.86853,-12.12027,,,,,,,,,,,,,0.90431,-1.96929,,,,,,,,,,,,,,,,
,,,,0.88986,7.27491,,,,,,,,,,,,,0.92925,-18.04186,,,,,,,,,,,,,,,,
,,,,0.90412,-37.19163,,,,,,,,,,,,,0.94351,-8.55781,,,,,,,,,,,,,,,,
,,,,0.92906,-9.76254,,,,,,,,,,,,,0.96492,-7.36763,,,,,,,,,,,,,,,,
,,,,0.94332,11.30882,,,,,,,,,,,,,0.97919,28.97773,,,,,,,,,,,,,,,,
,,,,0.96473,-8.50452,,,,,,,,,,,,,1.04209,6.55606,,,,,,,,,,,,,,,,
,,,,0.979,-3.02969,,,,,,,,,,,,,1.08493,-18.20642,,,,,,,,,,,,,,,,
,,,,1.02762,,,,,,,,,,,,,,1.13127,-14.7863,,,,,,,,,,,,,,,,
,,,,1.07046,18.08566,,,,,,,,,,,,,1.17411,2.11511,,,,,,,,,,,,,,,,
,,,,1.11681,8.75578,,,,,,,,,,,,,1.22043,20.25953,,,,,,,,,,,,,,,,
,,,,1.15965,6.92665,,,,,,,,,,,,,1.26324,19.77147,,,,,,,,,,,,,,,,
,,,,1.20601,-29.51973,,,,,,,,,,,,,1.34006,-26.04085,,,,,,,,,,,,,,,,
,,,,1.24878,-33.03322,,,,,,,,,,,,,1.37569,0.55485,,,,,,,,,,,,,,,,
,,,,1.29514,-0.88474,,,,,,,,,,,,,1.41486,6.21893,,,,,,,,,,,,,,,,
,,,,1.33987,-5.22208,,,,,,,,,,,,,1.45056,15.25165,,,,,,,,,,,,,,,,
,,,,1.37552,-1.43231,,,,,,,,,,,,,1.48972,16.92343,,,,,,,,,,,,,,,,
,,,,1.41468,4.48116,,,,,,,,,,,,,1.52536,11.31781,,,,,,,,,,,,,,,,
,,,,1.45037,14.25615,,,,,,,,,,,,,1.56456,6.89875,,,,,,,,,,,,,,,,
,,,,1.48955,-6.16696,,,,,,,,,,,,,1.6002,31.50595,,,,,,,,,,,,,,,,
,,,,1.52517,-7.35216,,,,,,,,,,,,,1.63939,4.48564,,,,,,,,,,,,,,,,
,,,,1.56438,4.49772,,,,,,,,,,,,,1.67499,-16.23751,,,,,,,,,,,,,,,,
,,,,1.60001,23.81449,,,,,,,,,,,,,1.71414,5.50443,,,,,,,,,,,,,,,,
,,,,1.63921,,,,,,,,,,,,,,1.74976,2.24179,,,,,,,,,,,,,,,,
,,,,1.67481,8.93923,,,,,,,,,,,,,1.78892,38.98832,,,,,,,,,,,,,,,,
,,,,1.71396,-9.5998,,,,,,,,,,,,,1.82458,-15.63229,,,,,,,,,,,,,,,,
,,,,1.74957,1.17114,,,,,,,,,,,,,1.86376,-3.93225,,,,,,,,,,,,,,,,
,,,,1.78875,-10.68367,,,,,,,,,,,,,1.89942,-2.40769,,,,,,,,,,,,,,,,
,,,,1.8244,2.91193,,,,,,,,,,,,,1.93867,3.9506,,,,,,,,,,,,,,,,
,,,,1.86359,5.38052,,,,,,,,,,,,,1.97431,18.12844,,,,,,,,,,,,,,,,
,,,,1.89924,-7.18701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,2.37117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,6.21272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
